Sym0		Sym1		Sym2		Sym3		Asym1		Asym2	
0.425299	2.91198	0.425762	2.90866	0.825911	3.57184			0.647958	2.79729	0.874764	3.78788
0.423904	2.92235	0.424357	2.91892	0.827061	3.56147			0.649536	2.7921	0.877095	3.78167
0.422536	2.93306	0.42298	2.92952	0.828212	3.5512			0.651117	2.78696	0.879427	3.77551
0.421196	2.94411	0.421631	2.94046	0.829363	3.54101			0.652701	2.78188	0.881758	3.7694
0.419883	2.95551	0.42031	2.95175	0.830516	3.53092			0.654288	2.77686	0.88409	3.76334
0.418598	2.96727	0.419016	2.96339	0.83167	3.52092			0.655878	2.77189	0.88642	3.75733
0.41734	2.97939	0.417749	2.97539	0.832826	3.511			0.657471	2.76697	0.88875	3.75137
0.416109	2.99187	0.416508	2.98775	0.833983	3.50118			0.659067	2.76211	0.891079	3.74545
0.414904	3.00473	0.415295	3.00048	0.835141	3.49144			0.660667	2.75731	0.893407	3.73958
0.413726	3.01796	0.414108	3.01359	0.8363	3.48179			0.662269	2.75255	0.895733	3.73375
0.412573	3.03158	0.412947	3.02709	0.837462	3.47223			0.663876	2.74786	0.898057	3.72796
0.411447	3.0456	0.411812	3.04097	0.838625	3.46275			0.665486	2.74321	0.900379	3.72221
0.410346	3.06001	0.410703	3.05525	0.83979	3.45336			0.6671	2.73862	0.902699	3.7165
0.409271	3.07483	0.40962	3.06994	0.840957	3.44405			0.668718	2.73408	0.905017	3.71082
0.408221	3.09006	0.408561	3.08503	0.842125	3.43482			0.67034	2.7296	0.907332	3.70518
0.407196	3.10572	0.407528	3.10055	0.843296	3.42568			0.671966	2.72516	0.909643	3.69958
0.406195	3.12181	0.40652	3.1165	0.844469	3.41662			0.673595	2.72078	0.911952	3.694
0.40522	3.13833	0.405536	3.13288	0.845644	3.40765			0.675229	2.71646	0.914257	3.68846
0.404269	3.15531	0.404577	3.14971	0.846821	3.39875			0.676868	2.71218	0.916559	3.68294
0.403342	3.17274	0.403643	3.16699	0.848001	3.38993			0.67851	2.70795	0.918856	3.67746
0.40244	3.19064	0.402733	3.18473	0.849183	3.38119			0.680157	2.70378	0.92115	3.672
0.401562	3.20902	0.401846	3.20295	0.850368	3.37253			0.681809	2.69966	0.923439	3.66657
0.400707	3.22788	0.400984	3.22166	0.851555	3.36395			0.683465	2.69558	0.925724	3.66116
0.399877	3.24725	0.400146	3.24086	0.852744	3.35545			0.685126	2.69156	0.928004	3.65578
0.39907	3.26712	0.399331	3.26056	0.853937	3.34702			0.686792	2.68759	0.930279	3.65041
0.398287	3.28751	0.39854	3.28079	0.855132	3.33867			0.688463	2.68367	0.932548	3.64507
0.397527	3.30844	0.397773	3.30154	0.85633	3.3304			0.690138	2.67979	0.934813	3.63975
0.39679	3.32992	0.397028	3.32283	0.85753	3.3222			0.691819	2.67597	0.937071	3.63445
0.396077	3.35195	0.396308	3.34468	0.858734	3.31408			0.693505	2.6722	0.939324	3.62917
0.395387	3.37455	0.39561	3.3671	0.85994	3.30602			0.695196	2.66847	0.941571	3.62391
0.39472	3.39774	0.394935	3.39009	0.86115	3.29805			0.696893	2.66479	0.943812	3.61866
0.394076	3.42153	0.394284	3.41369	0.862363	3.29014			0.698595	2.66117	0.946046	3.61343
0.393455	3.44594	0.393655	3.43789	0.863579	3.28231			0.700302	2.65759	0.948273	3.60821
0.392856	3.47098	0.393049	3.46272	0.864798	3.27454			0.702015	2.65406	0.950494	3.603
0.392281	3.49667	0.392466	3.48819	0.86602	3.26685			0.703734	2.65057	0.952708	3.59781
0.391728	3.52302	0.391906	3.51432	0.867246	3.25923			0.705459	2.64714	0.954914	3.59263
0.391198	3.55005	0.391369	3.54113	0.868475	3.25168			0.707189	2.64375	0.957113	3.58746
0.39069	3.57778	0.390854	3.56863	0.869708	3.24419			0.708926	2.64041	0.959304	3.5823
0.390205	3.60623	0.390361	3.59685	0.870944	3.23678			0.710669	2.63712	0.961488	3.57715
0.389742	3.63542	0.389891	3.62579	0.872183	3.22943			0.712418	2.63388	0.963664	3.57201
0.389302	3.66537	0.389443	3.65549	0.873426	3.22215			0.714174	2.63068	0.965832	3.56687
0.388884	3.69609	0.389018	3.68596	0.874673	3.21494			0.715936	2.62753	0.967992	3.56175
0.388488	3.72762	0.388615	3.71722	0.875923	3.20779			0.717705	2.62443	0.970143	3.55663
0.388115	3.75997	0.388234	3.74929	0.877178	3.20071			0.71948	2.62138	0.972286	3.55152
0.387763	3.79316	0.387876	3.78221	0.878436	3.19369			0.721263	2.61837	0.97442	3.54641
0.387434	3.82723	0.387539	3.81599	0.879697	3.18674			0.723052	2.61541	0.976545	3.54131
0.387127	3.8622	0.387225	3.85066	0.880963	3.17985			0.724849	2.6125	0.978661	3.53621
0.386841	3.89809	0.386932	3.88625	0.882233	3.17302			0.726654	2.60963	0.980769	3.53111
0.386578	3.93493	0.386662	3.92277	0.883506	3.16626			0.728466	2.60681	0.982867	3.52602
0.386337	3.97275	0.386413	3.96027	0.884784	3.15956			0.730285	2.60404	0.984956	3.52094
0.386117	4.01157	0.386186	3.99876	0.886065	3.15292			0.732113	2.60132	0.987036	3.51585
0.385919	4.05144	0.385981	4.03829	0.887351	3.14635			0.733949	2.59865	0.989106	3.51077
0.385742	4.09238	0.385798	4.07887	0.888641	3.13983			0.735793	2.59602	0.991167	3.50569
0.385588	4.13443	0.385636	4.12055	0.889935	3.13338			0.737645	2.59344	0.993218	3.50061
0.385454	4.17762	0.385496	4.16336	0.891233	3.12698			0.739507	2.59092	0.995259	3.49554
0.385343	4.22198	0.385377	4.20734	0.892535	3.12065			0.741377	2.58844	0.997291	3.49046
0.385252	4.26756	0.38528	4.25252	0.893842	3.11437			0.743257	2.58601	0.999312	3.48539
0.385183	4.3144	0.385203	4.29894	0.895153	3.10815			0.745146	2.58363	1.00132	3.48032
0.385135	4.36253	0.385149	4.34664	0.896468	3.10199			0.747045	2.5813		
0.385109	4.41201	0.385115	4.39568	0.897788	3.09589			0.748954	2.57902		
0.385103	4.46287	0.385102	4.44608	0.899112	3.08984			0.750873	2.57679		
0.385118	4.51516	0.385111	4.4979	0.900441	3.08385			0.752803	2.57461		
0.385154	4.56894	0.38514	4.55118	0.901774	3.07792			0.754744	2.57248		
0.385211	4.62425	0.38519	4.60599	0.903112	3.07204			0.756696	2.57041		
0.385289	4.68115	0.385261	4.66237	0.904455	3.06622			0.75866	2.56839		
0.385387	4.7397	0.385353	4.72037	0.905802	3.06045			0.760635	2.56643		
0.385506	4.79996	0.385465	4.78006	0.907153	3.05474			0.762623	2.56452		
0.385645	4.86199	0.385597	4.84151	0.90851	3.04908			0.764624	2.56266		
0.385804	4.92585	0.38575	4.90476	0.909871	3.04347			0.766637	2.56086		
0.385984	4.99162	0.385923	4.9699	0.911237	3.03792			0.768664	2.55911		
0.386183	5.05937	0.386116	5.03699	0.912608	3.03242			0.770704	2.55743		
0.386402	5.12918	0.386329	5.10612	0.913983	3.02697			0.772758	2.55579		
0.386642	5.20112	0.386561	5.17735	0.915364	3.02158			0.774827	2.55422		
0.3869	5.27528	0.386814	5.25078	0.916749	3.01624			0.77691	2.55271		
0.387142	5.34179	0.387086	5.32648	0.918139	3.01094			0.779008	2.55125		
0.387359	5.39992	0.387377	5.40457	0.919535	3.0057			0.781121	2.54986		
0.387547	5.44901	0.387688	5.48512	0.920935	3.00051			0.78325	2.54852		
0.387701	5.48851	0.388017	5.56825	0.92234	2.99537			0.785395	2.54724		
0.387817	5.51793	0.388366	5.65407	0.923751	2.99028			0.787555	2.54602		
0.387925	5.5453	0.388733	5.7427	0.925167	2.98523			0.789732	2.54487		
0.388002	5.56451	0.389119	5.83424	0.926587	2.98024			0.791925	2.54377		
0.388124	5.5948	0.389524	5.92885	0.928013	2.97529			0.794134	2.54273		
0.388294	5.63656	0.389946	6.02665	0.929445	2.9704			0.79636	2.54175		
0.388515	5.69031	0.390387	6.12779	0.930881	2.96555			0.798602	2.54083		
0.388792	5.75675	0.390846	6.23243	0.932323	2.96075			0.80086	2.53996		
0.38913	5.83676	0.391322	6.34074	0.93377	2.95599			0.803134	2.53916		
0.389535	5.93145	0.391816	6.45288	0.935223	2.95129			0.805425	2.5384		
0.389958	6.02934	0.392327	6.56906	0.936681	2.94663			0.807731	2.53771		
0.3904	6.13058	0.392856	6.68946	0.938144	2.94201			0.810053	2.53706		
0.390859	6.23531	0.393401	6.81431	0.939613	2.93744			0.812391	2.53647		
0.391336	6.34372	0.393962	6.94384	0.941088	2.93292			0.814743	2.53593		
0.39183	6.45597	0.39454	7.07829	0.942568	2.92844			0.81711	2.53544		
0.392342	6.57226	0.395134	7.21793	0.944053	2.92401			0.819492	2.53499		
0.39287	6.69278	0.395744	7.36304	0.945545	2.91962			0.821887	2.53459		
0.393416	6.81775	0.39637	7.51392	0.947042	2.91528			0.824295	2.53424		
0.393978	6.94741	0.39701	7.6709	0.948545	2.91098			0.826717	2.53392		
0.394556	7.082	0.397666	7.83434	0.950053	2.90672			0.829151	2.53365		
0.395151	7.22178	0.398336	8.00461	0.951568	2.90251			0.831597	2.53341		
0.395761	7.36704	0.399021	8.18214	0.953088	2.89835			0.834055	2.53321		
0.396387	7.51808	0.39972	8.36736	0.954615	2.89422			0.836524	2.53305		
0.397028	7.67523	0.400432	8.56076	0.956147	2.89014			0.839003	2.53292		
0.397684	7.83885	0.401157	8.76287	0.957685	2.8861			0.841493	2.53282		
0.398355	8.00932	0.401896	8.97425	0.95923	2.8821			0.843992	2.53274		
0.39904	8.18704	0.402647	9.19553	0.96078	2.87815			0.8465	2.5327		
0.399739	8.37248	0.403409	9.4274	0.962337	2.87424			0.849017	2.53269		
0.400451	8.56611	0.404184	9.6706	0.9639	2.87037			0.851542	2.53269		
0.401177	8.76846	0.404868	9.8924	0.965469	2.86654			0.854076	2.53272		
0.401916	8.9801	0.405458	10.0892	0.967045	2.86275			0.856616	2.53278		
0.402667	9.20166	0.405949	10.2576	0.968627	2.859			0.859164	2.53285		
0.40343	9.43383	0.406341	10.3946	0.970216	2.8553			0.861719	2.53295		
0.404205	9.67734	0.40663	10.4975	0.971811	2.85163			0.86428	2.53306		
0.404991	9.93302	0.406897	10.5939	0.973413	2.84801			0.866847	2.53319		
0.405788	10.2018	0.407084	10.662	0.975021	2.84443			0.86942	2.53333		
0.406594	10.4846	0.407376	10.77	0.976636	2.84088			0.871998	2.53349		
0.40741	10.7826	0.407776	10.9202	0.978258	2.83738			0.874582	2.53367		
0.408235	11.0969	0.408284	11.1159	0.979887	2.83392			0.87717	2.53385		
0.409069	11.429	0.408903	11.3616	0.981523	2.83049			0.879763	2.53405		
0.40991	11.7804	0.409634	11.6632	0.983165	2.82711			0.88236	2.53426		
0.410758	12.1526	0.41048	12.0284	0.984815	2.82377			0.884961	2.53448		
0.411612	12.5476	0.411332	12.4158	0.986472	2.82046			0.887567	2.53471		
0.412471	12.9675	0.412189	12.8273	0.988137	2.8172			0.890176	2.53495		
0.413335	13.4148	0.413052	13.2653	0.989809	2.81398			0.892788	2.5352		
0.414202	13.892	0.413918	13.7324	0.991488	2.81079			0.895404	2.53546		
0.415072	14.4023	0.414787	14.2315	0.993174	2.80764			0.898023	2.53573		
0.415944	14.9492	0.415658	14.766	0.994869	2.80454			0.900645	2.536		
0.416815	15.5367	0.41653	15.3398	0.996571	2.80147			0.90327	2.53627		
0.417686	16.1694	0.417401	15.9572	0.998281	2.79844			0.905898	2.53656		
0.418555	16.8529	0.418271	16.6234	0.999998	2.79545			0.908528	2.53685		
0.419419	17.5933	0.419137	17.3444	1.00172	2.7925			0.91116	2.53714		
0.420279	18.398	0.419998	18.1272					0.913795	2.53744		
0.421131	19.2758	0.420854	18.98					0.916432	2.53774		
0.421975	20.237	0.4217	19.9127					0.919071	2.53805		
0.422808	21.2941	0.422537	20.9369					0.921712	2.53836		
0.423629	22.4622	0.423362	22.0669					0.924354	2.53868		
0.424434	23.7597	0.424173	23.3198					0.926999	2.53899		
0.425222	25.2094	0.424966	24.7169					0.929645	2.53931		
0.42599	26.8398	0.425741	26.2847					0.932293	2.53964		
0.426735	28.687	0.426494	28.0564					0.934942	2.53996		
0.427454	30.7974	0.427222	30.0749					0.937592	2.54029		
0.428145	33.232	0.427922	32.3956					0.940244	2.54062		
0.428803	36.0718	0.428592	35.0924					0.942898	2.54095		
0.429427	39.4278	0.429227	38.265					0.945552	2.54128		
0.430011	43.4555	0.429824	42.0523					0.948208	2.54161		
0.430553	48.38	0.430381	46.653					0.950865	2.54195		
0.43105	54.5399	0.430893	52.3619					0.953522	2.54229		
0.431497	62.4691	0.431357	59.6364					0.956181	2.54262		
0.431892	73.0616	0.431769	69.2261					0.958841	2.54296		
0.432232	87.9356	0.432127	82.4502					0.961501	2.5433		
0.432513	110.355	0.432427	101.867					0.964163	2.54364		
0.432733	148.03	0.432668	133.169					0.966825	2.54397		
0.432891	224.616	0.432846	192.121					0.969488	2.54431		
0.432984	464.962	0.432961	344.449					0.972152	2.54465		
		0.43301	1659.4					0.974816	2.54499		
								0.977481	2.54533		
								0.980147	2.54567		
								0.982813	2.54601		
								0.98548	2.54635		
								0.988147	2.54668		
								0.990815	2.54702		
								0.993483	2.54736		
								0.996152	2.54769		
								0.998821	2.54803		
								1.00149	2.54836		
