Sym0		Asym0		Sym1		Sym2		Sym3		Sym4		Asym1		Asym2	
473  Points		492  Points		473  Points		211  Points		130  Points		120  Points		385  Points		143  Points	
Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)
0.462316	2.90025	0.346249	2.1558	0.463214	2.89578	0.948123	5.94697					0.70967	4.4523		
0.463821	2.89279	0.348329	2.15624	0.464722	2.88838	0.949892	5.92345					0.710884	4.434		
0.46533	2.88543	0.350409	2.15667	0.466233	2.8811	0.951645	5.9001					0.712098	4.41591		
0.466844	2.87819	0.352489	2.15711	0.467749	2.87392	0.95338	5.87692					0.713312	4.39803		
0.468361	2.87105	0.354569	2.15753	0.469269	2.86684	0.9551	5.85389					0.714525	4.38034		
0.469883	2.86402	0.356649	2.15796	0.470793	2.85988	0.956804	5.83104					0.715738	4.36286		
0.471409	2.8571	0.358728	2.15837	0.472321	2.85301	0.958492	5.80835					0.716951	4.34557		
0.472938	2.85027	0.360808	2.15878	0.473853	2.84625	0.960166	5.78582					0.718164	4.32848		
0.474472	2.84355	0.362888	2.15919	0.475389	2.83958	0.961825	5.76347					0.719377	4.31158		
0.476009	2.83692	0.364968	2.1596	0.476929	2.83301	0.96347	5.74127					0.72059	4.29487		
0.47755	2.83039	0.367048	2.15999	0.478472	2.82654	0.965102	5.71924					0.721803	4.27834		
0.479095	2.82395	0.369127	2.16039	0.48002	2.82016	0.96672	5.69737					0.723017	4.262		
0.480644	2.81761	0.371207	2.16078	0.481571	2.81387	0.968325	5.67567					0.724231	4.24584		
0.482197	2.81136	0.373287	2.16116	0.483126	2.80767	0.969918	5.65413					0.725446	4.22986		
0.483753	2.80519	0.375367	2.16154	0.484685	2.80156	0.971499	5.63275					0.726661	4.21405		
0.485314	2.79912	0.377446	2.16192	0.486247	2.79553	0.973068	5.61153					0.727877	4.19842		
0.486878	2.79313	0.379526	2.16229	0.487813	2.78959	0.974625	5.59048					0.729094	4.18296		
0.488445	2.78722	0.381606	2.16266	0.489383	2.78374	0.976171	5.56958					0.730312	4.16767		
0.490016	2.7814	0.383685	2.16303	0.490956	2.77797	0.977707	5.54885					0.73153	4.15254		
0.491591	2.77566	0.385765	2.16339	0.492533	2.77227	0.979232	5.52827					0.73275	4.13758		
0.493169	2.77	0.387844	2.16374	0.494113	2.76666	0.980747	5.50785					0.73397	4.12278		
0.494751	2.76442	0.389924	2.1641	0.495697	2.76112	0.982252	5.48759					0.735192	4.10814		
0.496336	2.75892	0.392003	2.16444	0.497284	2.75567	0.983747	5.46748					0.736414	4.09366		
0.497925	2.75349	0.394083	2.16479	0.498875	2.75028	0.985233	5.44753					0.737638	4.07934		
0.499517	2.74813	0.396162	2.16513	0.50047	2.74497	0.98671	5.42774					0.738863	4.06517		
0.501113	2.74285	0.398242	2.16547	0.502067	2.73973	0.988178	5.4081					0.740089	4.05115		
0.502712	2.73764	0.400321	2.16581	0.503668	2.73457	0.989637	5.38861					0.741317	4.03728		
0.504315	2.73251	0.402401	2.16614	0.505273	2.72947	0.991088	5.36927					0.742546	4.02356		
0.50592	2.72744	0.40448	2.16647	0.50688	2.72444	0.992532	5.35009					0.743777	4.00998		
0.507529	2.72244	0.40656	2.16679	0.508491	2.71948	0.993967	5.33105					0.745009	3.99655		
0.509142	2.7175	0.408639	2.16711	0.510106	2.71459	0.995395	5.31216					0.746242	3.98326		
0.510757	2.71264	0.410719	2.16743	0.511723	2.70976	0.996816	5.29342					0.747478	3.97011		
0.512376	2.70784	0.412798	2.16775	0.513344	2.705	0.998229	5.27483					0.748714	3.95709		
0.513998	2.7031	0.414877	2.16806	0.514968	2.7003	0.999636	5.25639					0.749953	3.94421		
0.515623	2.69842	0.416957	2.16837	0.516595	2.69566	1.00104	5.23808					0.751193	3.93147		
0.517251	2.69381	0.419036	2.16867	0.518225	2.69108							0.752435	3.91886		
0.518882	2.68926	0.421115	2.16897	0.519858	2.68657							0.753678	3.90638		
0.520517	2.68476	0.423195	2.16927	0.521494	2.68211							0.754923	3.89403		
0.522154	2.68033	0.425274	2.16957	0.523133	2.67771							0.756171	3.88181		
0.523795	2.67595	0.427353	2.16987	0.524775	2.67336							0.75742	3.86971		
0.525438	2.67163	0.429432	2.17016	0.526421	2.66908							0.75867	3.85774		
0.527085	2.66737	0.431512	2.17044	0.528069	2.66485							0.759923	3.84589		
0.528734	2.66316	0.433591	2.17073	0.52972	2.66067							0.761178	3.83416		
0.530386	2.659	0.43567	2.17101	0.531374	2.65654							0.762435	3.82255		
0.532041	2.6549	0.437749	2.17129	0.533031	2.65247							0.763693	3.81106		
0.5337	2.65085	0.439829	2.17157	0.534691	2.64845							0.764954	3.79969		
0.53536	2.64685	0.441908	2.17185	0.536353	2.64448							0.766216	3.78842		
0.537024	2.6429	0.443987	2.17212	0.538019	2.64057							0.767481	3.77728		
0.538691	2.639	0.446066	2.17239	0.539687	2.6367							0.768748	3.76624		
0.54036	2.63515	0.448145	2.17266	0.541358	2.63288							0.770017	3.75532		
0.542032	2.63135	0.450224	2.17292	0.543032	2.6291							0.771288	3.7445		
0.543707	2.62759	0.452303	2.17318	0.544708	2.62538							0.772561	3.73379		
0.545384	2.62389	0.454383	2.17344	0.546387	2.6217							0.773836	3.72319		
0.547064	2.62023	0.456462	2.1737	0.548069	2.61806							0.775113	3.71269		
0.548747	2.61661	0.458541	2.17396	0.549753	2.61447							0.776393	3.7023		
0.550433	2.61304	0.46062	2.17421	0.55144	2.61092							0.777674	3.69201		
0.552121	2.60951	0.462699	2.17446	0.55313	2.60742							0.778958	3.68182		
0.553811	2.60602	0.464778	2.17471	0.554822	2.60396							0.780244	3.67173		
0.555504	2.60258	0.466857	2.17495	0.556516	2.60054							0.781533	3.66173		
0.5572	2.59918	0.468936	2.1752	0.558214	2.59717							0.782823	3.65184		
0.558898	2.59582	0.471015	2.17544	0.559913	2.59383							0.784116	3.64204		
0.560599	2.5925	0.473094	2.17568	0.561616	2.59054							0.785411	3.63234		
0.562302	2.58922	0.475173	2.17592	0.56332	2.58728							0.786708	3.62273		
0.564008	2.58598	0.477252	2.17615	0.565027	2.58406							0.788008	3.61321		
0.565716	2.58278	0.479331	2.17639	0.566737	2.58089							0.78931	3.60378		
0.567427	2.57962	0.48141	2.17662	0.568449	2.57774							0.790614	3.59445		
0.569139	2.57649	0.483489	2.17685	0.570163	2.57464							0.79192	3.5852		
0.570855	2.5734	0.485568	2.17708	0.57188	2.57157							0.793229	3.57604		
0.572572	2.57035	0.487647	2.1773	0.573599	2.56854							0.79454	3.56697		
0.574292	2.56733	0.489726	2.17753	0.57532	2.56555							0.795854	3.55799		
0.576015	2.56435	0.491804	2.17775	0.577044	2.56259							0.797169	3.54908		
0.577739	2.5614	0.493883	2.17797	0.57877	2.55966							0.798487	3.54027		
0.579466	2.55849	0.495962	2.17819	0.580498	2.55677							0.799808	3.53153		
0.581195	2.55561	0.498041	2.1784	0.582228	2.55391							0.80113	3.52288		
0.582926	2.55277	0.50012	2.17862	0.583961	2.55108							0.802456	3.51431		
0.58466	2.54995	0.502199	2.17883	0.585696	2.54829							0.803783	3.50582		
0.586395	2.54717	0.504278	2.17904	0.587433	2.54553							0.805113	3.49741		
0.588133	2.54442	0.506356	2.17925	0.589172	2.5428							0.806445	3.48907		
0.589873	2.54171	0.508435	2.17946	0.590913	2.5401							0.80778	3.48081		
0.591616	2.53902	0.510514	2.17966	0.592657	2.53743							0.809116	3.47263		
0.59336	2.53637	0.512593	2.17987	0.594402	2.53479							0.810456	3.46453		
0.595106	2.53374	0.514672	2.18007	0.59615	2.53219							0.811797	3.4565		
0.596855	2.53114	0.51675	2.18027	0.5979	2.52961							0.813141	3.44854		
0.598605	2.52858	0.518829	2.18047	0.599651	2.52706							0.814488	3.44065		
0.600358	2.52604	0.520908	2.18067	0.601405	2.52454							0.815836	3.43284		
0.602113	2.52353	0.522987	2.18086	0.603161	2.52204							0.817187	3.4251		
0.603869	2.52105	0.525065	2.18106	0.604919	2.51958							0.818541	3.41742		
0.605628	2.51859	0.527144	2.18125	0.606679	2.51714							0.819897	3.40982		
0.607388	2.51616	0.529223	2.18144	0.60844	2.51473							0.821255	3.40229		
0.609151	2.51376	0.531302	2.18163	0.610204	2.51234							0.822615	3.39482		
0.610916	2.51139	0.53338	2.18182	0.61197	2.50998							0.823978	3.38742		
0.612682	2.50904	0.535459	2.18201	0.613738	2.50765							0.825344	3.38009		
0.61445	2.50672	0.537538	2.18219	0.615507	2.50534							0.826711	3.37282		
0.616221	2.50442	0.539616	2.18238	0.617278	2.50306							0.828081	3.36561		
0.617993	2.50215	0.541695	2.18256	0.619052	2.50081							0.829454	3.35847		
0.619767	2.4999	0.543774	2.18274	0.620827	2.49857							0.830828	3.3514		
0.621543	2.49768	0.545852	2.18292	0.622604	2.49636							0.832206	3.34438		
0.62332	2.49548	0.547931	2.1831	0.624383	2.49418							0.833585	3.33743		
0.6251	2.4933	0.55001	2.18328	0.626163	2.49202							0.834967	3.33054		
0.626881	2.49115	0.552088	2.18345	0.627946	2.48988							0.836351	3.32371		
0.628664	2.48902	0.554167	2.18363	0.62973	2.48776							0.837738	3.31694		
0.630449	2.48692	0.556245	2.1838	0.631516	2.48567							0.839126	3.31023		
0.632236	2.48483	0.558324	2.18397	0.633304	2.4836							0.840518	3.30357		
0.634025	2.48277	0.560403	2.18414	0.635093	2.48155							0.841911	3.29698		
0.635815	2.48073	0.562481	2.18431	0.636884	2.47952							0.843307	3.29044		
0.637607	2.47871	0.56456	2.18448	0.638677	2.47751							0.844705	3.28395		
0.6394	2.47671	0.566638	2.18465	0.640472	2.47553							0.846106	3.27753		
0.641195	2.47473	0.568717	2.18481	0.642268	2.47356							0.847509	3.27116		
0.642992	2.47278	0.570796	2.18498	0.644066	2.47162							0.848914	3.26484		
0.644791	2.47084	0.572874	2.18514	0.645866	2.46969							0.850321	3.25858		
0.646591	2.46892	0.574953	2.1853	0.647667	2.46779							0.851731	3.25237		
0.648393	2.46703	0.577031	2.18547	0.64947	2.46591							0.853143	3.24621		
0.650197	2.46515	0.57911	2.18563	0.651274	2.46404							0.854558	3.24011		
0.652002	2.46329	0.581188	2.18578	0.65308	2.46219							0.855975	3.23405		
0.653809	2.46146	0.583267	2.18594	0.654888	2.46037							0.857394	3.22805		
0.655617	2.45964	0.585345	2.1861	0.656697	2.45856							0.858815	3.2221		
0.657427	2.45784	0.587424	2.18625	0.658508	2.45677							0.860238	3.2162		
0.659238	2.45605	0.589502	2.18641	0.660321	2.455							0.861664	3.21035		
0.661051	2.45429	0.591581	2.18656	0.662134	2.45324							0.863093	3.20454		
0.662866	2.45254	0.593659	2.18671	0.66395	2.45151							0.864523	3.19879		
0.664682	2.45081	0.595738	2.18686	0.665767	2.44979							0.865956	3.19308		
0.666499	2.4491	0.597816	2.18701	0.667585	2.44809							0.867391	3.18742		
0.668318	2.44741	0.599894	2.18716	0.669405	2.4464							0.868828	3.18181		
0.670139	2.44573	0.601973	2.18731	0.671227	2.44473							0.870267	3.17624		
0.671961	2.44407	0.604051	2.18746	0.67305	2.44308							0.871709	3.17072		
0.673785	2.44242	0.60613	2.1876	0.674874	2.44145							0.873153	3.16525		
0.67561	2.44079	0.608208	2.18775	0.6767	2.43983							0.874599	3.15982		
0.677436	2.43918	0.610287	2.18789	0.678527	2.43823							0.876047	3.15443		
0.679264	2.43759	0.612365	2.18803	0.680356	2.43664							0.877498	3.14909		
0.681093	2.43601	0.614443	2.18818	0.682186	2.43507							0.87895	3.14379		
0.682924	2.43444	0.616522	2.18832	0.684017	2.43351							0.880405	3.13854		
0.684756	2.43289	0.6186	2.18846	0.68585	2.43197							0.881863	3.13333		
0.686589	2.43136	0.620678	2.18859	0.687684	2.43045							0.883322	3.12816		
0.688424	2.42984	0.622757	2.18873	0.68952	2.42894							0.884784	3.12303		
0.69026	2.42833	0.624835	2.18887	0.691357	2.42744							0.886247	3.11794		
0.692097	2.42684	0.626914	2.18901	0.693195	2.42596							0.887713	3.1129		
0.693936	2.42537	0.628992	2.18914	0.695035	2.42449							0.889181	3.10789		
0.695776	2.42391	0.63107	2.18928	0.696875	2.42304							0.890651	3.10292		
0.697618	2.42246	0.633149	2.18941	0.698718	2.4216							0.892124	3.098		
0.699461	2.42102	0.635227	2.18954	0.700561	2.42017							0.893598	3.09311		
0.701305	2.4196	0.637305	2.18967	0.702406	2.41876							0.895075	3.08826		
0.70315	2.4182	0.639384	2.1898	0.704252	2.41736							0.896554	3.08345		
0.704997	2.4168	0.641462	2.18993	0.7061	2.41598							0.898035	3.07868		
0.706845	2.41542	0.64354	2.19006	0.707948	2.41461							0.899518	3.07395		
0.708694	2.41406	0.645618	2.19019	0.709798	2.41325							0.901003	3.06925		
0.710544	2.4127	0.647697	2.19032	0.711649	2.4119							0.90249	3.06459		
0.712396	2.41136	0.649775	2.19045	0.713502	2.41057							0.903979	3.05997		
0.714249	2.41003	0.651853	2.19057	0.715355	2.40925							0.905471	3.05538		
0.716103	2.40872	0.653932	2.1907	0.71721	2.40794							0.906964	3.05083		
0.717958	2.40741	0.65601	2.19082	0.719066	2.40664							0.90846	3.04631		
0.719815	2.40612	0.658088	2.19094	0.720924	2.40536							0.909958	3.04183		
0.721672	2.40484	0.660166	2.19107	0.722782	2.40408							0.911457	3.03738		
0.723531	2.40357	0.662245	2.19119	0.724642	2.40282							0.912959	3.03297		
0.725391	2.40232	0.664323	2.19131	0.726502	2.40157							0.914463	3.02859		
0.727253	2.40107	0.666401	2.19143	0.728364	2.40034							0.915969	3.02425		
0.729115	2.39984	0.668479	2.19155	0.730227	2.39911							0.917477	3.01994		
0.730979	2.39862	0.670557	2.19167	0.732092	2.39789							0.918987	3.01566		
0.732843	2.39741	0.672636	2.19179	0.733957	2.39669							0.920499	3.01141		
0.734709	2.39621	0.674714	2.1919	0.735824	2.3955							0.922013	3.0072		
0.736576	2.39502	0.676792	2.19202	0.737691	2.39431							0.923529	3.00302		
0.738444	2.39384	0.67887	2.19214	0.73956	2.39314							0.925047	2.99887		
0.740313	2.39267	0.680948	2.19225	0.74143	2.39198							0.926567	2.99475		
0.742183	2.39152	0.683027	2.19237	0.743301	2.39083							0.928088	2.99066		
0.744055	2.39037	0.685105	2.19248	0.745173	2.38969							0.929612	2.98661		
0.745927	2.38924	0.687183	2.19259	0.747046	2.38856							0.931138	2.98258		
0.747801	2.38811	0.689261	2.19271	0.74892	2.38744							0.932666	2.97859		
0.749675	2.38699	0.691339	2.19282	0.750795	2.38633							0.934196	2.97462		
0.751551	2.38589	0.693417	2.19293	0.752671	2.38523							0.935728	2.97069		
0.753428	2.38479	0.695496	2.19304	0.754549	2.38414							0.937261	2.96678		
0.755305	2.38371	0.697574	2.19315	0.756427	2.38306							0.938797	2.9629		
0.757184	2.38263	0.699652	2.19326	0.758306	2.38199							0.940335	2.95905		
0.759064	2.38156	0.70173	2.19337	0.760187	2.38093							0.941874	2.95523		
0.760945	2.3805	0.703808	2.19347	0.762068	2.37988							0.943416	2.95144		
0.762827	2.37946	0.705886	2.19358	0.76395	2.37883							0.944959	2.94768		
0.764709	2.37842	0.707964	2.19369	0.765834	2.3778							0.946504	2.94394		
0.766593	2.37739	0.710042	2.19379	0.767718	2.37678							0.948051	2.94024		
0.768478	2.37637	0.71212	2.1939	0.769604	2.37576							0.9496	2.93655		
0.770364	2.37535	0.714199	2.194	0.77149	2.37475							0.951151	2.9329		
0.77225	2.37435	0.716277	2.19411	0.773377	2.37376							0.952704	2.92927		
0.774138	2.37336	0.718355	2.19421	0.775266	2.37277							0.954258	2.92567		
0.776027	2.37237	0.720433	2.19431	0.777155	2.37178							0.955815	2.9221		
0.777917	2.37139	0.722511	2.19442	0.779045	2.37081							0.957373	2.91855		
0.779807	2.37042	0.724589	2.19452	0.780936	2.36985							0.958933	2.91502		
0.781699	2.36946	0.726667	2.19462	0.782828	2.36889							0.960495	2.91153		
0.783591	2.36851	0.728745	2.19472	0.784721	2.36794							0.962059	2.90805		
0.785485	2.36756	0.730823	2.19482	0.786615	2.367							0.963625	2.90461		
0.787379	2.36663	0.732901	2.19492	0.78851	2.36607							0.965192	2.90118		
0.789274	2.3657	0.734979	2.19502	0.790406	2.36515							0.966761	2.89778		
0.79117	2.36478	0.737057	2.19511	0.792303	2.36423							0.968332	2.89441		
0.793067	2.36387	0.739135	2.19521	0.7942	2.36333							0.969905	2.89106		
0.794965	2.36296	0.741213	2.19531	0.796099	2.36243							0.97148	2.88773		
0.796864	2.36206	0.743291	2.19541	0.797998	2.36153							0.973056	2.88443		
0.798764	2.36117	0.745369	2.1955	0.799898	2.36065							0.974635	2.88115		
0.800664	2.36029	0.747447	2.1956	0.801799	2.35977							0.976214	2.8779		
0.802566	2.35942	0.749525	2.19569	0.803701	2.3589							0.977796	2.87466		
0.804468	2.35855	0.751603	2.19579	0.805604	2.35804							0.97938	2.87145		
0.806371	2.35769	0.753681	2.19588	0.807508	2.35718							0.980965	2.86827		
0.808275	2.35684	0.755759	2.19597	0.809412	2.35633							0.982552	2.8651		
0.81018	2.35599	0.757837	2.19606	0.811318	2.35549							0.98414	2.86196		
0.812086	2.35515	0.759915	2.19616	0.813224	2.35465							0.985731	2.85884		
0.813992	2.35432	0.761993	2.19625	0.815131	2.35382							0.987323	2.85574		
0.8159	2.35349	0.764071	2.19634	0.817039	2.353							0.988917	2.85266		
0.817808	2.35267	0.766149	2.19643	0.818948	2.35219							0.990512	2.8496		
0.819717	2.35186	0.768227	2.19652	0.820857	2.35138							0.992109	2.84657		
0.821627	2.35106	0.770305	2.19661	0.822767	2.35058							0.993708	2.84356		
0.823537	2.35026	0.772383	2.1967	0.824679	2.34979							0.995309	2.84056		
0.825449	2.34947	0.774461	2.19679	0.82659	2.349							0.996911	2.83759		
0.827361	2.34868	0.776539	2.19688	0.828503	2.34821							0.998515	2.83464		
0.829274	2.3479	0.778617	2.19696	0.830417	2.34744							1.00012	2.83171		
0.831188	2.34713	0.780694	2.19705	0.832331	2.34667										
0.833102	2.34636	0.782772	2.19714	0.834246	2.34591										
0.835018	2.3456	0.78485	2.19722	0.836162	2.34515										
0.836934	2.34485	0.786928	2.19731	0.838078	2.3444										
0.838851	2.3441	0.789006	2.1974	0.839996	2.34365										
0.840768	2.34336	0.791084	2.19748	0.841914	2.34292										
0.842687	2.34262	0.793162	2.19757	0.843832	2.34218										
0.844606	2.34189	0.79524	2.19765	0.845752	2.34146										
0.846526	2.34116	0.797318	2.19773	0.847672	2.34073										
0.848446	2.34045	0.799395	2.19782	0.849593	2.34002										
0.850368	2.33973	0.801473	2.1979	0.851515	2.33931										
0.85229	2.33902	0.803551	2.19798	0.853438	2.3386										
0.854212	2.33832	0.805629	2.19806	0.855361	2.33791										
0.856136	2.33763	0.807707	2.19814	0.857285	2.33721										
0.85806	2.33693	0.809785	2.19823	0.859209	2.33652										
0.859985	2.33625	0.811862	2.19831	0.861135	2.33584										
0.861911	2.33557	0.81394	2.19839	0.863061	2.33517										
0.863837	2.33489	0.816018	2.19847	0.864987	2.33449										
0.865764	2.33422	0.818096	2.19855	0.866915	2.33383										
0.867692	2.33356	0.820174	2.19862	0.868843	2.33317										
0.86962	2.3329	0.822252	2.1987	0.870772	2.33251										
0.871549	2.33225	0.824329	2.19878	0.872701	2.33186										
0.873479	2.3316	0.826407	2.19886	0.874631	2.33121										
0.875409	2.33095	0.828485	2.19894	0.876562	2.33057										
0.87734	2.33031	0.830563	2.19901	0.878494	2.32993										
0.879272	2.32968	0.83264	2.19909	0.880426	2.3293										
0.881205	2.32905	0.834718	2.19917	0.882359	2.32868										
0.883138	2.32842	0.836796	2.19924	0.884292	2.32805										
0.885071	2.32781	0.838874	2.19932	0.886226	2.32744										
0.887006	2.32719	0.840952	2.19939	0.888161	2.32682										
0.888941	2.32658	0.843029	2.19947	0.890096	2.32622										
0.890876	2.32597	0.845107	2.19954	0.892032	2.32561										
0.892813	2.32537	0.847185	2.19961	0.893969	2.32502										
0.894749	2.32478	0.849263	2.19969	0.895906	2.32442										
0.896687	2.32418	0.85134	2.19976	0.897844	2.32383										
0.898625	2.3236	0.853418	2.19983	0.899782	2.32325										
0.900564	2.32301	0.855496	2.19991	0.901722	2.32267										
0.902503	2.32243	0.857573	2.19998	0.903661	2.32209										
0.904443	2.32186	0.859651	2.20005	0.905602	2.32152										
0.906384	2.32129	0.861729	2.20012	0.907542	2.32095										
0.908325	2.32072	0.863807	2.20019	0.909484	2.32039										
0.910267	2.32016	0.865884	2.20026	0.911426	2.31983										
0.912209	2.3196	0.867962	2.20033	0.913369	2.31927										
0.914152	2.31905	0.87004	2.2004	0.915312	2.31872										
0.916095	2.3185	0.872117	2.20047	0.917256	2.31817										
0.91804	2.31795	0.874195	2.20054	0.9192	2.31763										
0.919984	2.31741	0.876273	2.20061	0.921146	2.31709										
0.921929	2.31688	0.87835	2.20068	0.923091	2.31656										
0.923875	2.31634	0.880428	2.20075	0.925037	2.31603										
0.925822	2.31581	0.882506	2.20082	0.926984	2.3155										
0.927769	2.31529	0.884583	2.20088	0.928931	2.31497										
0.929716	2.31476	0.886661	2.20095	0.930879	2.31445										
0.931664	2.31425	0.888739	2.20102	0.932828	2.31394										
0.933613	2.31373	0.890816	2.20108	0.934777	2.31343										
0.935562	2.31322	0.892894	2.20115	0.936726	2.31292										
0.937512	2.31271	0.894972	2.20122	0.938676	2.31241										
0.939462	2.31221	0.897049	2.20128	0.940627	2.31191										
0.941413	2.31171	0.899127	2.20135	0.942578	2.31142										
0.943364	2.31122	0.901204	2.20141	0.944529	2.31092										
0.945316	2.31072	0.903282	2.20148	0.946482	2.31043										
0.947269	2.31023	0.90536	2.20154	0.948434	2.30994										
0.949221	2.30975	0.907437	2.20161	0.950388	2.30946										
0.951175	2.30927	0.909515	2.20167	0.952341	2.30898										
0.953129	2.30879	0.911592	2.20173	0.954296	2.3085										
0.955083	2.30831	0.91367	2.2018	0.95625	2.30803										
0.957038	2.30784	0.915748	2.20186	0.958206	2.30756										
0.958994	2.30737	0.917825	2.20192	0.960162	2.30709										
0.96095	2.30691	0.919903	2.20198	0.962118	2.30663										
0.962906	2.30645	0.92198	2.20205	0.964075	2.30617										
0.964863	2.30599	0.924058	2.20211	0.966032	2.30572										
0.966821	2.30553	0.926136	2.20217	0.96799	2.30526										
0.968779	2.30508	0.928213	2.20223	0.969948	2.30481										
0.970737	2.30463	0.930291	2.20229	0.971907	2.30436										
0.972697	2.30419	0.932368	2.20235	0.973866	2.30392										
0.974656	2.30374	0.934446	2.20241	0.975826	2.30348										
0.976616	2.3033	0.936523	2.20247	0.977786	2.30304										
0.978576	2.30287	0.938601	2.20253	0.979747	2.30261										
0.980537	2.30243	0.940678	2.20259	0.981708	2.30218										
0.982499	2.302	0.942756	2.20265	0.98367	2.30175										
0.984461	2.30157	0.944833	2.20271	0.985632	2.30132										
0.986423	2.30115	0.946911	2.20277	0.987595	2.3009										
0.988386	2.30073	0.948988	2.20283	0.989558	2.30048										
0.990349	2.30031	0.951066	2.20289	0.991521	2.30006										
0.992313	2.29989	0.953143	2.20294	0.993485	2.29965										
0.994277	2.29948	0.955221	2.203	0.99545	2.29923										
0.996242	2.29907	0.957298	2.20306	0.997415	2.29883										
0.998207	2.29866	0.959376	2.20312	0.99938	2.29842										
1.00017	2.29826	0.961453	2.20317	1.00135	2.29802										
		0.963531	2.20323												
		0.965608	2.20329												
		0.967686	2.20334												
		0.969763	2.2034												
		0.971841	2.20345												
		0.973918	2.20351												
		0.975996	2.20356												
		0.978073	2.20362												
		0.98015	2.20367												
		0.982228	2.20373												
		0.984305	2.20378												
		0.986383	2.20384												
		0.98846	2.20389												
		0.990538	2.20394												
		0.992615	2.204												
		0.994692	2.20405												
		0.99677	2.2041												
		0.998847	2.20416												
		1.00092	2.20421												
