Sym0		Asym0		Sym1		Sym2		Sym3		Sym4		Asym1		Asym2	
473  Points		492  Points		473  Points		211  Points		130  Points		120  Points		385  Points		143  Points	
Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)
0.364497	1.22455	0.19222	2.23685	0.365032	1.22646	0.719231	5.53723	0.842194	7.243	0.920598	7.13412	0.596939	2.62499	0.783557	6.36712
0.365493	1.22809	0.194304	2.2367	0.366177	1.23054	0.724357	5.46454	0.845466	7.21907	0.927288	7.22677	0.599356	2.56473	0.78949	6.36593
0.366639	1.23224	0.196388	2.23656	0.367325	1.23477	0.729414	5.39132	0.849589	7.18829	0.934064	7.31658	0.601718	2.50688	0.79542	6.3623
0.367789	1.23655	0.198472	2.23645	0.368478	1.23923	0.734403	5.31757	0.854551	7.15051	0.940922	7.40319	0.604027	2.45137	0.801345	6.35616
0.368943	1.24105	0.200556	2.23636	0.369634	1.24381	0.739323	5.24349	0.860339	7.10576	0.947859	7.48623	0.606286	2.39806	0.807264	6.34771
0.370102	1.24568	0.202639	2.23624	0.370795	1.24851	0.744174	5.16917	0.866935	7.05427	0.953966	7.55538	0.608496	2.34693	0.813173	6.337
0.371264	1.25045	0.204723	2.23611	0.371961	1.25336	0.748955	5.09462	0.873484	7.00311	0.959215	7.61189	0.610659	2.29794	0.819072	6.32399
0.372432	1.25536	0.206806	2.236	0.373131	1.2583	0.753667	5.02003	0.879985	6.95289	0.963585	7.65685	0.612778	2.25099	0.824957	6.30877
0.373604	1.26034	0.208889	2.23588	0.374305	1.26341	0.758309	4.94545	0.88644	6.90408	0.967057	7.69117	0.614853	2.20594	0.830828	6.29146
0.37478	1.26544	0.210972	2.23578	0.375485	1.26857	0.762882	4.871	0.89285	6.85716	0.969621	7.71588	0.616888	2.1628	0.836681	6.27203
0.375962	1.27065	0.213055	2.23569	0.376669	1.27378	0.767386	4.79674	0.899217	6.81242	0.971266	7.73133	0.618884	2.12153	0.842515	6.25057
0.377148	1.27594	0.215138	2.23561	0.377859	1.2791	0.77182	4.72281	0.905544	6.77005	0.973636	7.75309	0.620841	2.08196	0.848328	6.22712
0.378339	1.28125	0.217221	2.23554	0.379053	1.28447	0.776186	4.64926	0.911832	6.73023	0.976219	7.77622	0.622763	2.04409	0.854118	6.20178
0.379535	1.28669	0.219304	2.23539	0.380252	1.28994	0.780484	4.5762	0.918085	6.693	0.979745	7.8066	0.62465	2.00783	0.859884	6.17457
0.380737	1.2922	0.221387	2.23532	0.381456	1.29545	0.784713	4.50366	0.924304	6.65827	0.984224	7.84379	0.626504	1.97315	0.865624	6.14551
0.381943	1.29766	0.223469	2.23524	0.382666	1.30103	0.788876	4.43177	0.930492	6.62603	0.989668	7.88662	0.628327	1.93998	0.871336	6.11468
0.383155	1.30325	0.225552	2.23513	0.383881	1.30664	0.792972	4.36055	0.936651	6.59618	0.996091	7.93391	0.630119	1.90821	0.877018	6.08221
0.384372	1.3089	0.227634	2.23508	0.385101	1.31227	0.797001	4.29008	0.942783	6.56841	1.00351	7.96024	0.631883	1.87781	0.882669	6.04806
0.385594	1.31458	0.229717	2.23501	0.386326	1.31793	0.800966	4.22042	0.94889	6.54258			0.633619	1.84878	0.888288	6.01227
0.386821	1.32027	0.231799	2.23491	0.387557	1.32366	0.804865	4.15161	0.954975	6.51853			0.635328	1.821	0.893873	5.97504
0.388054	1.32594	0.233881	2.23482	0.388793	1.32942	0.808702	4.08376	0.961037	6.49596			0.637012	1.7944	0.899422	5.93632
0.389292	1.33171	0.235963	2.23477	0.390034	1.33512	0.812475	4.01681	0.967079	6.47464			0.638671	1.76899	0.904934	5.89613
0.390536	1.33748	0.238045	2.23471	0.39128	1.3409	0.816187	3.95085	0.973102	6.45442			0.640308	1.74474	0.910409	5.85464
0.391784	1.34323	0.240127	2.23461	0.392532	1.34668	0.819837	3.88594	0.979106	6.43505			0.641923	1.72152	0.915844	5.81189
0.393038	1.34899	0.242209	2.23456	0.39379	1.35246	0.823428	3.82206	0.985093	6.41632			0.643516	1.69933	0.921238	5.76788
0.394298	1.3548	0.244291	2.2345	0.395053	1.35828	0.826959	3.75921	0.991062	6.39809			0.645089	1.67816	0.926592	5.72277
0.395563	1.3606	0.246373	2.23439	0.396321	1.36409	0.830432	3.69747	0.997015	6.38011			0.646643	1.65795	0.931902	5.67659
0.396833	1.36639	0.248455	2.23434	0.397594	1.36988	0.833849	3.63689	1.00295	6.37117			0.648179	1.63861	0.937169	5.62937
0.398109	1.37222	0.250536	2.23432	0.398873	1.37564	0.837209	3.57738					0.649696	1.62012	0.942392	5.58122
0.39939	1.37799	0.252618	2.23427	0.400158	1.38144	0.840515	3.51899					0.651197	1.60248	0.947569	5.53225
0.400677	1.38377	0.2547	2.23417	0.401448	1.38724	0.843767	3.46174					0.652682	1.58565	0.952701	5.48242
0.401969	1.38959	0.256781	2.23412	0.402743	1.39299	0.846966	3.40562					0.654152	1.56957	0.957785	5.43191
0.403266	1.39535	0.258863	2.23406	0.404043	1.39876	0.850113	3.35064					0.655607	1.55425	0.962822	5.38076
0.404569	1.40105	0.260944	2.23399	0.405349	1.40451	0.853209	3.29678					0.657048	1.53967	0.967812	5.32904
0.405877	1.4068	0.263026	2.23396	0.40666	1.41027	0.856256	3.24407					0.658476	1.52571	0.972752	5.27681
0.40719	1.41256	0.265107	2.2339	0.407977	1.41597	0.859254	3.19245					0.659891	1.5124	0.977644	5.22411
0.408509	1.41827	0.267188	2.23384	0.409299	1.42164	0.862205	3.14195					0.661294	1.49973	0.982487	5.17106
0.409833	1.42394	0.269269	2.23377	0.410626	1.42733	0.865109	3.09261					0.662686	1.48765	0.98728	5.11773
0.411162	1.42963	0.271351	2.23374	0.411959	1.433	0.867967	3.04432					0.664066	1.47616	0.992023	5.06419
0.412497	1.43526	0.273432	2.23372	0.413296	1.43862	0.870782	2.99714					0.665437	1.46521	0.996717	5.01046
0.413837	1.44089	0.275513	2.23364	0.414639	1.44421	0.873552	2.95102					0.666797	1.45475	1.00136	4.98357
0.415182	1.44649	0.277594	2.2336	0.415987	1.44982	0.87628	2.90596					0.668147	1.44484		
0.416532	1.45204	0.279675	2.23358	0.417341	1.45538	0.878967	2.86193					0.669489	1.43545		
0.417888	1.4576	0.281756	2.23349	0.418699	1.4609	0.881613	2.81893					0.670822	1.42647		
0.419248	1.46312	0.283837	2.23345	0.420063	1.46641	0.88422	2.777					0.672147	1.41792		
0.420614	1.46859	0.285918	2.23343	0.421432	1.47187	0.886788	2.73603					0.673464	1.40983		
0.421985	1.47404	0.287999	2.23338	0.422806	1.47728	0.889318	2.69603					0.674774	1.40216		
0.423361	1.47951	0.290079	2.23332	0.424185	1.48269	0.891812	2.65703					0.676077	1.39489		
0.424742	1.48492	0.29216	2.23329	0.425569	1.48811	0.894269	2.61899					0.677373	1.38802		
0.426128	1.49026	0.294241	2.23328	0.426958	1.49349	0.896692	2.58185					0.678663	1.38148		
0.427519	1.4956	0.296322	2.23324	0.428352	1.49878	0.89908	2.54563					0.679948	1.37528		
0.428915	1.50091	0.298402	2.23318	0.42975	1.50403	0.901435	2.51034					0.681226	1.36943		
0.430316	1.50617	0.300483	2.23315	0.431154	1.50932	0.903758	2.47592					0.682499	1.36391		
0.431721	1.51143	0.302563	2.23313	0.432563	1.51453	0.906049	2.44238					0.683768	1.35873		
0.433132	1.51663	0.304644	2.23309	0.433976	1.5197	0.908309	2.40968					0.685031	1.35383		
0.434547	1.52179	0.306725	2.23303	0.435395	1.52489	0.910539	2.37777					0.68629	1.34922		
0.435968	1.52693	0.308805	2.233	0.436818	1.53001	0.91274	2.34672					0.687545	1.34487		
0.437393	1.53203	0.310886	2.23295	0.438246	1.53506	0.914912	2.31648					0.688796	1.34079		
0.438822	1.53711	0.312966	2.23292	0.439678	1.54011	0.917056	2.287					0.690044	1.33699		
0.440257	1.54213	0.315046	2.23291	0.441115	1.54512	0.919174	2.25831					0.691288	1.3334		
0.441696	1.54714	0.317127	2.23287	0.442557	1.55009	0.921264	2.2303					0.692528	1.33011		
0.44314	1.55209	0.319207	2.23285	0.444004	1.55502	0.92333	2.20308					0.693766	1.327		
0.444588	1.55703	0.321287	2.2328	0.445455	1.55994	0.92537	2.17658					0.695001	1.32409		
0.446041	1.56191	0.323368	2.23278	0.446911	1.56482	0.927385	2.15073					0.696233	1.32146		
0.447499	1.56677	0.325448	2.23276	0.448371	1.56964	0.929377	2.12561					0.697464	1.31898		
0.448961	1.57158	0.327528	2.23272	0.449836	1.57446	0.931346	2.10115					0.698691	1.31671		
0.450427	1.57636	0.329608	2.23266	0.451305	1.57922	0.933293	2.07731					0.699917	1.31462		
0.451898	1.58114	0.331688	2.23263	0.452778	1.58391	0.935217	2.05415					0.701141	1.3127		
0.453373	1.58583	0.333769	2.23266	0.454256	1.58863	0.93712	2.03158					0.702363	1.31101		
0.454853	1.59048	0.335849	2.23263	0.455738	1.5933	0.939003	2.00964					0.703584	1.30946		
0.456337	1.59512	0.337929	2.23258	0.457225	1.59787	0.940865	1.98831					0.704803	1.30807		
0.457825	1.59974	0.340009	2.23252	0.458716	1.60246	0.942708	1.96749					0.706021	1.30679		
0.459318	1.60432	0.342089	2.23253	0.460211	1.60702	0.944531	1.94727					0.707238	1.30571		
0.460815	1.60885	0.344169	2.23253	0.46171	1.61151	0.946336	1.92761					0.708454	1.3048		
0.462316	1.61331	0.346249	2.23246	0.463214	1.61598	0.948123	1.90847					0.70967	1.30398		
0.463821	1.61777	0.348329	2.23242	0.464722	1.62045	0.949892	1.88989					0.710884	1.30331		
0.46533	1.62224	0.350409	2.2324	0.466233	1.62485	0.951645	1.87178					0.712098	1.30276		
0.466844	1.62663	0.352489	2.23239	0.467749	1.6292	0.95338	1.85419					0.713312	1.30234		
