Sym0		Asym0		Sym1		Sym2		Sym3		Asym1		Asym2	
253  Points		398  Points		253  Points		211  Points		148  Points		321  Points		218  Points	
Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)
0.420834	0.400186	0.0986348	3.31786	0.420116	0.270141	0.566936	2.82916	0.885048	0.906565	0.309176	3.79067	0.668912	0.923353
0.421168	0.450025	0.101252	3.32852	0.420188	0.28524	0.569171	2.84878	0.885769	0.923492	0.312171	3.81472	0.669646	0.941299
0.421543	0.501088	0.103877	3.33856	0.42027	0.301956	0.571422	2.86801	0.886503	0.940448	0.315184	3.8377	0.670394	0.959338
0.421958	0.553382	0.106509	3.34807	0.42039	0.32497	0.573688	2.88689	0.88725	0.95746	0.318215	3.85968	0.671157	0.977392
0.422414	0.607014	0.109149	3.35704	0.420555	0.354269	0.575968	2.9054	0.88801	0.974411	0.321262	3.88068	0.671934	0.995474
0.422913	0.661935	0.111796	3.36545	0.420772	0.390388	0.578263	2.92354	0.888784	0.991329	0.324326	3.90067	0.672725	1.0137
0.423457	0.718219	0.11445	3.37342	0.421055	0.433622	0.580572	2.94135	0.889572	1.00826	0.327405	3.91976	0.67353	1.03195
0.424045	0.775932	0.116767	3.37998	0.421416	0.484292	0.582896	2.95886	0.890372	1.02524	0.330499	3.93802	0.67435	1.05025
0.424679	0.835114	0.118745	3.38525	0.421818	0.536189	0.585232	2.97603	0.891186	1.0422	0.333607	3.95542	0.675184	1.06866
0.42536	0.895849	0.120384	3.38958	0.42226	0.589305	0.587582	2.99287	0.892014	1.05914	0.336728	3.97201	0.676033	1.0871
0.426089	0.958129	0.121681	3.39277	0.422746	0.643812	0.589946	3.00939	0.892854	1.07611	0.339863	3.9878	0.676896	1.10562
0.426869	1.02202	0.122635	3.39508	0.423274	0.699707	0.592322	3.02561	0.893708	1.09307	0.343009	4.00284	0.677774	1.12418
0.427699	1.08751	0.123247	3.39657	0.423848	0.756946	0.59471	3.04159	0.894576	1.11001	0.346166	4.01713	0.678666	1.14286
0.428581	1.15469	0.124126	3.39855	0.424466	0.815637	0.597112	3.05726	0.895456	1.12699	0.349335	4.03072	0.679574	1.16166
0.429517	1.22363	0.125082	3.40072	0.425132	0.875877	0.599214	3.0707	0.89635	1.14396	0.352514	4.04363	0.680496	1.18046
0.430508	1.29425	0.126383	3.40363	0.425846	0.937629	0.601014	3.08196	0.897258	1.16092	0.355703	4.05585	0.681433	1.19934
0.431556	1.36669	0.12803	3.40711	0.426609	1.00096	0.602507	3.09121	0.898179	1.17794	0.358902	4.06742	0.682385	1.21839
0.432661	1.44094	0.130024	3.41123	0.427422	1.06595	0.60369	3.09838	0.899113	1.19492	0.362109	4.07836	0.683352	1.2375
0.433825	1.5169	0.132367	3.41581	0.428287	1.13258	0.604562	3.10366	0.900061	1.21187	0.365324	4.08877	0.684333	1.25666
0.43505	1.59465	0.135058	3.42071	0.429206	1.20091	0.605121	3.10709	0.901022	1.22888	0.368548	4.09848	0.685331	1.27591
0.436336	1.67422	0.137754	3.42533	0.430179	1.271	0.605926	3.11186	0.901996	1.24592	0.371779	4.10762	0.686343	1.29527
0.437686	1.75546	0.140453	3.42963	0.431207	1.34287	0.606802	3.11699	0.902984	1.26292	0.375017	4.11623	0.68737	1.31473
0.439101	1.83839	0.143155	3.43373	0.432293	1.41647	0.607995	3.12398	0.903985	1.27993	0.378261	4.12425	0.688278	1.33181
0.440581	1.92295	0.14586	3.43752	0.433438	1.49187	0.609508	3.13269	0.904999	1.29698	0.381512	4.13178	0.689062	1.34637
0.442129	2.00897	0.148568	3.44101	0.434643	1.56909	0.611344	3.14318	0.906027	1.314	0.384768	4.1387	0.689716	1.35848
0.443745	2.09643	0.151279	3.44436	0.435909	1.64804	0.613505	3.15526	0.907069	1.33105	0.38803	4.14516	0.690237	1.3681
0.445431	2.1852	0.153993	3.44742	0.437238	1.72876	0.615995	3.1689	0.908124	1.34808	0.391296	4.15111	0.690623	1.3752
0.447187	2.27504	0.156709	3.45025	0.438632	1.81116	0.618496	3.18231	0.909192	1.36516	0.394567	4.15652	0.690871	1.3797
0.449014	2.3659	0.159426	3.45293	0.440091	1.89512	0.621007	3.19543	0.910273	1.38225	0.397842	4.16147	0.691229	1.38612
0.450913	2.45757	0.162146	3.45539	0.441616	1.98069	0.623528	3.2084	0.911369	1.39935	0.401121	4.16594	0.69162	1.39327
0.452884	2.54974	0.164868	3.45766	0.44321	2.06777	0.626059	3.22112	0.912477	1.41648	0.404403	4.16991	0.692154	1.40304
0.454928	2.64231	0.167592	3.45975	0.444873	2.1561	0.628601	3.23359	0.913599	1.43358	0.407688	4.17341	0.692836	1.41533
0.457045	2.73498	0.170317	3.4617	0.446606	2.2456	0.631152	3.24585	0.914735	1.4507	0.410975	4.17646	0.693668	1.43028
0.459235	2.82751	0.173043	3.46346	0.448409	2.33614	0.633712	3.25788	0.915884	1.46787	0.414265	4.17911	0.694656	1.4479
0.461498	2.91976	0.175771	3.46508	0.450285	2.42752	0.636282	3.26969	0.917047	1.48507	0.417557	4.18126	0.695804	1.46821
0.463833	3.01135	0.1785	3.46658	0.452232	2.51957	0.638862	3.28132	0.918223	1.5022	0.42085	4.18294	0.696968	1.48863
0.466241	3.10199	0.181231	3.46793	0.454253	2.61205	0.64145	3.29277	0.919412	1.51941	0.424144	4.18422	0.698148	1.5092
