Sym0		Asym0		Sym1		Sym2		Sym3		Sym4		Sym5		Asym1		Asym2		Asym3		Asym4		Asym5		Asym6	
1.62666	2.43165	0.582623	2.52834	1.6271	2.43169	0.738465	3.20224	1.22382	5.28276	1.60153	6.91893	2.09275	3.75191	0.584817	2.52887	0.96309	4.16139	1.36675	5.90135	1.53195	6.59449	1.89057	8.18018	2.1708	8.89251
1.62072	2.43115	0.588814	2.52988	1.62115	2.43119	0.739354	3.17433	1.22263	5.2256	1.60895	6.88237	2.09343	3.76872	0.591024	2.53046	0.96239	4.11732	1.37614	5.8833	1.53245	6.53175	1.89578	8.13197	2.17134	8.81144
1.61479	2.43068	0.595044	2.53155	1.61523	2.43071	0.740338	3.14738	1.22142	5.16945	1.61629	6.84618	2.09414	3.78571	0.597265	2.53216	0.961712	4.0742	1.38528	5.86451	1.53321	6.47135	1.90172	8.07753	2.17194	8.74253
1.60888	2.43022	0.601302	2.5333	1.60931	2.43025	0.741423	3.12137	1.22019	5.1143	1.62352	6.81025	2.09487	3.8029	0.603529	2.53393	0.96106	4.03202	1.3941	5.84475	1.53431	6.41352	1.90762	8.02394	2.17256	8.68508
1.60299	2.42979	0.607578	2.5351	1.60342	2.42982	0.742609	3.09629	1.21895	5.06013	1.63062	6.77447	2.09564	3.82029	0.60981	2.53574	0.960434	3.99076	1.40253	5.82376	1.53581	6.35846	1.91345	7.97111	2.17314	8.63847
1.59711	2.42938	0.613866	2.53691	1.59754	2.42941	0.743902	3.07212	1.21768	5.00694	1.63756	6.73871	2.09643	3.83787	0.616103	2.53756	0.95984	3.95042	1.41049	5.80125	1.53779	6.30644	1.9192	7.91894	2.17366	8.6022
1.59126	2.429	0.620164	2.53873	1.59169	2.42903	0.745305	3.04886	1.21642	4.95471	1.64432	6.70289	2.09724	3.85565	0.622402	2.53937	0.959278	3.91097	1.41791	5.77694	1.54035	6.25771	1.92485	7.86735	2.17407	8.57585
1.58542	2.42865	0.626467	2.54053	1.58585	2.42867	0.746823	3.0265	1.21514	4.90344	1.65087	6.66687	2.09809	3.87364	0.628707	2.54117	0.958751	3.87239	1.42471	5.75056	1.54356	6.2125	1.93038	7.81625	2.17434	8.55914
1.57961	2.42832	0.632774	2.54232	1.58003	2.42834	0.74846	3.00504	1.21387	4.8531	1.65717	6.63054	2.09896	3.89182	0.635015	2.54295	0.958261	3.83467	1.4308	5.72188	1.54748	6.17098	1.93578	7.76555	2.17476	8.53531
1.57381	2.42803	0.639082	2.54408	1.57424	2.42805	0.750221	2.98446	1.21259	4.80369	1.66321	6.5938	2.09985	3.91021	0.641324	2.5447	0.957811	3.7978	1.43615	5.69075	1.55217	6.13324	1.94102	7.71517	2.17524	8.50967
1.56804	2.42776	0.645392	2.54582	1.56846	2.42778	0.752112	2.96477	1.21132	4.75519	1.66894	6.55654	2.10078	3.92881	0.647633	2.54642	0.9574	3.76176	1.44072	5.65715	1.55763	6.09923	1.94609	7.66502	2.17594	8.47526
1.56229	2.42753	0.651701	2.54752	1.56271	2.42755	0.75414	2.94597	1.21006	4.70759	1.67434	6.51867	2.10173	3.94763	0.653942	2.54811	0.957032	3.72653	1.44453	5.62117	1.56387	6.0688	1.95097	7.61504	2.17691	8.43247
1.55656	2.42734	0.658009	2.54918	1.55698	2.42735	0.75631	2.92806	1.2088	4.66087	1.67938	6.48009	2.1027	3.96665	0.66025	2.54976	0.956708	3.69209	1.44761	5.58301	1.57082	6.04169	1.95565	7.56514	2.1782	8.38183
1.55086	2.42718	0.664315	2.55081	1.55128	2.42719	0.75863	2.91103	1.20756	4.61502	1.68405	6.44076	2.1037	3.98589	0.666555	2.55138	0.956429	3.65844	1.45001	5.54296	1.57843	6.01755	1.96009	7.51527	2.1799	8.32397
1.54519	2.42706	0.670619	2.5524	1.5456	2.42707	0.761107	2.8949	1.20633	4.57002	1.68832	6.40061	2.10473	4.00535	0.672857	2.55296	0.956196	3.62555	1.45182	5.50136	1.58662	5.99602	1.9643	7.46536	2.18211	8.25961
1.53953	2.42698	0.676919	2.55395	1.53995	2.42699	0.763747	2.87967	1.20512	4.52587	1.69218	6.35962	2.10578	4.02502	0.679157	2.55449	0.956012	3.59341	1.45312	5.45854	1.59531	5.97676	1.96826	7.41537	2.1846	8.19744
1.53391	2.42694	0.683217	2.55546	1.53432	2.42694	0.766557	2.86534	1.20392	4.48254	1.69564	6.31781	2.10686	4.04492	0.685453	2.55599	0.955876	3.56201	1.45397	5.41481	1.60443	5.95942	1.97195	7.36526	2.18738	8.13741
1.52831	2.42695	0.68951	2.55694	1.52873	2.42695	0.769543	2.85191	1.20275	4.44002	1.69868	6.27519	2.10796	4.06505	0.691745	2.55745	0.955791	3.53133	1.45445	5.37045	1.61392	5.94371	1.97537	7.31499	2.19046	8.07952
1.52275	2.427	0.6958	2.55837	1.52316	2.42699	0.772711	2.83936	1.2016	4.3983	1.70131	6.23182	2.10909	4.0854	0.698033	2.55887	0.955757	3.50135	1.45462	5.3257	1.62371	5.92938	1.97851	7.26455	2.19384	8.02372
1.51721	2.4271	0.702085	2.55976	1.51762	2.42709	0.776063	2.82771	1.20047	4.35736	1.70356	6.18775	2.11024	4.10598	0.704317	2.56025	0.955775	3.47207	1.45453	5.28076	1.63376	5.91622	1.98137	7.21393	2.19754	7.96997
1.5117	2.42725	0.708366	2.56112	1.51211	2.42724	0.779602	2.81692	1.19936	4.3172	1.70544	6.14308	2.11142	4.1268	0.710596	2.56159	0.955846	3.44347	1.45422	5.23579	1.64402	5.90405	1.98395	7.16314	2.20153	7.9182
1.50622	2.42745	0.714642	2.56243	1.50663	2.42743	0.783327	2.80698	1.19828	4.27779	1.70696	6.09789	2.11262	4.14785	0.71687	2.56289	0.955972	3.41553	1.45374	5.19092	1.65446	5.89273	1.98625	7.11219		
1.50078	2.4277	0.720912	2.5637	1.50118	2.42768	0.787236	2.79785	1.19723	4.23912	1.70816	6.05229	2.11384	4.16914	0.723139	2.56415	0.956152	3.38824	1.45311	5.14626	1.66505	5.88211	1.98828	7.06112		
1.49537	2.42801	0.727177	2.56494	1.49576	2.42798	0.791323	2.7895	1.19621	4.20118	1.70906	6.00636	2.11509	4.19066	0.729402	2.56536	0.956389	3.36159	1.45235	5.10189	1.67577	5.87211	1.99004	7.00994		
1.48999	2.42837	0.733437	2.56613	1.49038	2.42834	0.795582	2.78189	1.19522	4.16396	1.70968	5.96021	2.11635	4.21244	0.735659	2.56654	0.956682	3.33557	1.4515	5.05789	1.68659	5.86263	1.99156	6.95871		
1.48464	2.4288	0.73969	2.56728	1.48504	2.42876	0.800005	2.77496	1.19426	4.12744	1.71005	5.91393	2.11765	4.23445	0.74191	2.56768	0.957032	3.31016	1.45055	5.01429	1.6975	5.8536	1.99283	6.90747		
1.47934	2.42928	0.745937	2.5684	1.47973	2.42924	0.80458	2.76867	1.19334	4.09161	1.71019	5.8676	2.11896	4.25672	0.748155	2.56878	0.957441	3.28536	1.44954	4.97115	1.70848	5.84496	1.99388	6.85627		
1.47406	2.42983	0.752177	2.56947	1.47445	2.42979	0.809297	2.76297	1.19244	4.05645	1.71013	5.82131	2.12029	4.27924	0.754393	2.56984	0.957909	3.26114	1.44848	4.92849	1.71952	5.83664	1.99472	6.80517		
1.46882	2.43044	0.758411	2.5705	1.46921	2.43039	0.814145	2.75779	1.19159	4.02197	1.70989	5.77512	2.12165	4.30201	0.760623	2.57086	0.958437	3.23751	1.44737	4.88634	1.7306	5.82859	1.99537	6.75422		
1.46362	2.43112	0.764637	2.57149	1.46401	2.43107	0.819112	2.7531	1.19076	3.98813	1.70948	5.72909	2.12303	4.32504	0.766847	2.57183	0.959025	3.21444	1.44622	4.84473	1.74171	5.82077	1.99585	6.70347		
1.45846	2.43186	0.770855	2.57244	1.45884	2.43181	0.824186	2.74884	1.18998	3.95494	1.70893	5.68329	2.12443	4.34833	0.773062	2.57277	0.959674	3.19193	1.44504	4.80365	1.75283	5.81313	1.99617	6.653		
1.45334	2.43268	0.777065	2.57335	1.45371	2.43262	0.829358	2.74496	1.18923	3.92238	1.70824	5.63776	2.12584	4.37188	0.77927	2.57367	0.960386	3.16997	1.44384	4.76313	1.76397	5.80563	1.99636	6.60285		
1.44825	2.43356	0.783267	2.57422	1.44862	2.4335	0.834616	2.74143	1.18852	3.89043	1.70745	5.59254	2.12728	4.39569	0.785468	2.57452	0.96116	3.14854	1.44262	4.72316	1.77509	5.79822	1.99643	6.55308		
1.4432	2.43452	0.78946	2.57505	1.44357	2.43445	0.839953	2.73821	1.18785	3.85909	1.70655	5.54767	2.12874	4.41978	0.791658	2.57533	0.961997	3.12764	1.4414	4.68376	1.7862	5.79086	1.99641	6.50376		
1.4382	2.43555	0.795643	2.57583	1.43856	2.43547	0.845359	2.73525	1.18722	3.82835	1.70556	5.50317	2.13021	4.44413	0.797838	2.5761	0.962898	3.10726	1.44016	4.64493	1.79727	5.78349	1.99632	6.45494		
1.43323	2.43666	0.801817	2.57657	1.43359	2.43658	0.850827	2.73255	1.18663	3.79819	1.70449	5.45908	2.13171	4.46876	0.804007	2.57682	0.963865	3.08739	1.43893	4.60666	1.80829	5.77606	1.99618	6.40669		
1.4283	2.43784	0.807979	2.57726	1.42866	2.43775	0.856351	2.73005	1.18609	3.7686	1.70335	5.41542	2.13322	4.49366	0.810166	2.5775	0.964897	3.06802	1.43769	4.56895	1.81924	5.7685	1.99602	6.35909		
1.42341	2.4391	0.814131	2.57791	1.42377	2.43901	0.861923	2.72776	1.18558	3.73958	1.70216	5.3722	2.13475	4.51884	0.816313	2.57813	0.965995	3.04915	1.43646	4.53181	1.83008	5.76073	1.99587	6.3122		
1.41856	2.44044	0.82027	2.57851	1.41891	2.44034	0.86754	2.72563	1.18512	3.71112	1.7009	5.32944	2.13629	4.54431	0.822448	2.57871	0.967161	3.03075	1.43524	4.49523	1.84079	5.75267	1.99576	6.26614		
1.41375	2.44185	0.826397	2.57906	1.4141	2.44175	0.873195	2.72365	1.1847	3.68319	1.69961	5.28715	2.13785	4.57006	0.82857	2.57925	0.968396	3.01284	1.43402	4.4592	1.85133	5.74419	1.99574	6.22099		
1.40897	2.44335	0.83251	2.57956	1.40932	2.44324	0.878885	2.72181	1.18433	3.6558	1.69827	5.24534	2.13942	4.59609	0.834678	2.57973	0.9697	2.99539	1.43282	4.42373	1.86165	5.73516	1.99585	6.1769		
1.40424	2.44493	0.838608	2.58001	1.40459	2.44481	0.884607	2.72009	1.184	3.62894	1.6969	5.20402	2.14101	4.62242	0.84077	2.58016	0.971075	2.97841	1.43164	4.3888	1.87169	5.72538	1.99615	6.13403		
1.39955	2.44658	0.84469	2.58041	1.39989	2.44646	0.890355	2.71848	1.18371	3.60259	1.6955	5.16319	2.14261	4.64903	0.846847	2.58054	0.972521	2.96189	1.43046	4.35441	1.88136	5.71463	1.99672	6.09258		
1.39489	2.44832	0.850756	2.58075	1.39523	2.44819	0.896129	2.71697	1.18348	3.57675	1.69407	5.12286	2.14423	4.67595	0.852906	2.58085	0.97404	2.94581	1.42931	4.32055	1.89057	5.70263	1.99764	6.05279		
1.39027	2.45014	0.856803	2.58103	1.39061	2.45	0.901924	2.71554	1.18328	3.5514	1.69263	5.08302	2.14585	4.70316	0.858946	2.58111	0.975634	2.93018	1.42818	4.28722	1.89919	5.68904	1.99904	6.01497		
1.38569	2.45204	0.86283	2.58124	1.38603	2.45189	0.90774	2.71419	1.18314	3.52654	1.69117	5.04369	2.14749	4.73066	0.864967	2.5813	0.977304	2.915	1.42707	4.25442	1.90709	5.67349	2.00104	5.97946		
1.38115	2.45402	0.868836	2.58139	1.38148	2.45387	0.913572	2.71292	1.18304	3.50217	1.6897	5.00486	2.14913	4.75847	0.870964	2.58142	0.979052	2.90025	1.42598	4.22213	1.91413	5.65562	2.00378	5.94666		
1.37664	2.45608	0.874819	2.58147	1.37697	2.45592	0.91942	2.7117	1.18299	3.47826	1.68822	4.96652	2.15079	4.78659	0.876938	2.58148	0.980879	2.88594	1.42491	4.19035	1.9202	5.63512	2.0074	5.91689		
1.37217	2.45821	0.880776	2.58147	1.3725	2.45805	0.925283	2.71054	1.18299	3.45482	1.68673	4.92869	2.15245	4.81501	0.882886	2.58145	0.982788	2.87206	1.42387	4.15907	1.92522	5.61186	2.01201	5.89041		
1.36773	2.46043	0.886706	2.58139	1.36805	2.46026	0.931157	2.70944	1.18304	3.43183	1.68523	4.89135	2.15411	4.84374	0.888806	2.58134	0.984782	2.85861	1.42286	4.12828	1.9292	5.5859	2.01765	5.8673		
1.36332	2.46272	0.892606	2.58123	1.36364	2.46255	0.937042	2.70838	1.18313	3.40929	1.68374	4.8545	2.15578	4.87277	0.894694	2.58115	0.986861	2.84558	1.42187	4.09798	1.93221	5.55747	2.02431	5.84741		
1.35894	2.46509	0.898473	2.58097	1.35927	2.46492	0.942937	2.70736	1.18328	3.3872	1.68225	4.81815	2.15746	4.90212	0.900548	2.58086	0.989031	2.83299	1.42091	4.06817	1.93436	5.52696	2.03188	5.83044		
1.3546	2.46754	0.904303	2.58062	1.35492	2.46735	0.94884	2.70638	1.18348	3.36553	1.68076	4.78228	2.15913	4.93178	0.906365	2.58046	0.991293	2.82083	1.41998	4.03882	1.93578	5.4948	2.04026	5.81597		
1.35028	2.47005	0.910094	2.58015	1.35059	2.46986	0.954751	2.70543	1.18373	3.34429	1.67928	4.7469	2.1608	4.96175	0.912142	2.57996	0.993652	2.8091	1.41909	4.00995	1.93661	5.46139	2.04931	5.80359		
1.34598	2.47263	0.915842	2.57957	1.3463	2.47244	0.960667	2.70452	1.18403	3.32347	1.6778	4.71199	2.16247	4.99204	0.917873	2.57934	0.99611	2.7978	1.41822	3.98154	1.93696	5.42707	2.0589	5.7929		
1.34171	2.47527	0.921543	2.57887	1.34202	2.47508	0.966589	2.70363	1.18438	3.30306	1.67634	4.67756	2.16414	5.02263	0.923556	2.57859	0.998673	2.78693	1.41738	3.95358	1.93694	5.39214	2.06892	5.78355		
1.33746	2.47797	0.927192	2.57803	1.33777	2.47777	0.972515	2.70276	1.18478	3.28306	1.67488	4.6436	2.16579	5.05354	0.929185	2.5777	1.00135	2.77651	1.41658	3.92606	1.93661	5.35682	2.07929	5.77529		
1.33322	2.48073	0.932784	2.57705	1.33353	2.48052	0.978444	2.70191	1.18523	3.26346	1.67343	4.6101	2.16744	5.08476	0.934756	2.57666	1.00413	2.76653	1.4158	3.89899	1.93604	5.32129	2.08994	5.76789		
1.32899	2.48353	0.938314	2.5759	1.32931	2.48332	0.984376	2.70108	1.18574	3.24424	1.672	4.57706	2.16908	5.11629	0.940263	2.57546	1.00704	2.75701	1.41507	3.87235	1.93528	5.28568	2.1008	5.76119		
1.32477	2.48636	0.943777	2.57459	1.32509	2.48615	0.990309	2.70026	1.18631	3.22542	1.67059	4.54448	2.17069	5.14812	0.945701	2.57409	1.01006	2.74794	1.41436	3.84614	1.93437	5.25009	2.11185	5.75505		
1.32056	2.48922	0.949168	2.5731	1.32087	2.48901	0.996244	2.69946	1.18692	3.20698	1.66918	4.51235	2.17229	5.18026	0.951064	2.57253	1.01322	2.73934	1.41369	3.82035	1.93333	5.21461	2.12303	5.74938		
1.31633	2.4921	0.954481	2.57142	1.31664	2.49188	1.00218	2.69867	1.18759	3.18891	1.6678	4.48066	2.17387	5.2127	0.956348	2.57078	1.01651	2.7312	1.41306	3.79498	1.93219	5.1793	2.13433	5.7441		
1.31208	2.49496	0.95971	2.56954	1.3124	2.49475	1.00811	2.69788	1.18832	3.17121	1.66644	4.44941	2.17541	5.24543	0.961547	2.56882	1.01995	2.72354	1.41246	3.77001	1.93096	5.1442	2.14573	5.73913		
1.30781	2.4978	0.964852	2.56744	1.30813	2.49759	1.01404	2.6971	1.1891	3.15387	1.66509	4.41859	2.17693	5.27845	0.966657	2.56665	1.02352	2.71635	1.4119	3.74545	1.92967	5.10935	2.1572	5.73442		
1.30351	2.50059	0.969903	2.56513	1.30382	2.50039	1.01997	2.69633	1.18994	3.1369	1.66376	4.3882	2.1784	5.31174	0.971674	2.56426	1.02724	2.70964	1.41138	3.72128	1.92832	5.07478	2.16873	5.72993		
1.29914	2.5033	0.974858	2.5626	1.29946	2.5031	1.0259	2.69555	1.19083	3.12028	1.66246	4.35823	2.17983	5.3453	0.976596	2.56165	1.03112	2.7034	1.41089	3.6975	1.92693	5.04051	2.18032	5.72563		
1.29471	2.5059	0.979718	2.55985	1.29504	2.50571	1.03182	2.69478	1.19178	3.104	1.66117	4.32868	2.18121	5.37911	0.981422	2.55882	1.03514	2.69763	1.41044	3.67411	1.9255	5.00655	2.19194	5.72148		
1.29018	2.50834	0.984482	2.55688	1.29052	2.50817	1.03774	2.694	1.1928	3.08808	1.65991	4.29954	2.18252	5.41316	0.986151	2.55578	1.03931	2.69231	1.41003	3.65109	1.92404	4.97293	2.20359	5.71745		
1.28555	2.5106	0.989151	2.5537	1.2859	2.51044	1.04365	2.69321	1.19387	3.0725	1.65867	4.27081	2.18377	5.44743	0.990787	2.55253	1.04363	2.68744	1.40966	3.62845	1.92256	4.93964				
1.2808	2.51264	0.993728	2.55033	1.28115	2.5125	1.04956	2.69242	1.195	3.05725	1.65746	4.24248	2.18494	5.4819	0.995333	2.54908	1.0481	2.68299	1.40933	3.60618	1.92107	4.90671				
1.2759	2.51442	0.998219	2.54677	1.27627	2.5143	1.05545	2.69161	1.19619	3.04234	1.65627	4.21455	2.18602	5.51654	0.999795	2.54547	1.0527	2.67895	1.40903	3.58426	1.91956	4.87412				
1.27086	2.51592	1.00263	2.54305	1.27123	2.51582	1.06134	2.69079	1.19744	3.02776	1.65511	4.187	2.18699	5.55131	1.00418	2.5417	1.05743	2.67529	1.40878	3.56271	1.91804	4.8419				
1.26566	2.51713	1.00697	2.5392	1.26605	2.51705	1.06722	2.68995	1.19876	3.01351	1.65397	4.15985	2.18784	5.58618	1.00849	2.53779	1.06229	2.67198	1.40857	3.5415	1.91651	4.81003				
1.26032	2.51806	1.01124	2.53522	1.26072	2.518	1.07308	2.6891	1.20014	2.99958	1.65286	4.13307	2.18855	5.62111	1.01274	2.53378	1.06726	2.669	1.40839	3.52064	1.91498	4.77852				
1.25484	2.51872	1.01546	2.53115	1.25525	2.51868	1.07893	2.68822	1.20159	2.98598	1.65178	4.10666	2.1891	5.65604	1.01694	2.52968	1.07234	2.66632	1.40826	3.50012	1.91346	4.74738				
1.24923	2.51913	1.01963	2.52701	1.24965	2.51911	1.08477	2.68731	1.2031	2.97269	1.65072	4.08063	2.18946	5.69092	1.0211	2.52553	1.07752	2.6639	1.40817	3.47994	1.91193	4.71659				
1.24351	2.51932	1.02376	2.52282	1.24394	2.51931	1.09059	2.68638	1.20468	2.95973	1.64969	4.05496	2.18962	5.72566	1.02522	2.52133	1.08279	2.66174	1.40812	3.46009	1.91041	4.68617				
1.2377	2.51932	1.02786	2.51861	1.23813	2.51933	1.09639	2.68541	1.20634	2.94709	1.6487	4.02965	2.18953	5.7602	1.02931	2.51711	1.08813	2.65979	1.40811	3.44056	1.9089	4.6561				
1.23181	2.51916	1.03194	2.5144	1.23224	2.51917	1.10217	2.68439	1.20807	2.93477	1.64773	4.0047	2.18917	5.79442	1.03339	2.5129	1.09355	2.65805	1.40815	3.42135	1.90739	4.62639				
1.22584	2.51885	1.03601	2.5102	1.22628	2.51887	1.10793	2.68334	1.20987	2.92277	1.64679	3.9801	2.1885	5.82824	1.03746	2.50872	1.09903	2.65648	1.40822	3.40246	1.90589	4.59703				
1.21982	2.51842	1.04008	2.50604	1.22027	2.51845	1.11367	2.68223	1.21175	2.91109	1.64588	3.95584	2.18748	5.86153	1.04152	2.50457	1.10458	2.65506	1.40834	3.38388	1.90441	4.56803				
1.21375	2.51788	1.04414	2.50192	1.2142	2.51792	1.11937	2.68107	1.21372	2.89974	1.645	3.93192	2.18606	5.89418	1.04559	2.50047	1.11017	2.65379	1.4085	3.36561	1.90294	4.53937				
1.20764	2.51725	1.04821	2.49787	1.20809	2.5173	1.12504	2.67985	1.21577	2.88871	1.64415	3.90834	2.18421	5.92605	1.04966	2.49645	1.11581	2.65264	1.4087	3.34764	1.90148	4.51106				
1.20149	2.51654	1.0523	2.4939	1.20195	2.5166	1.13068	2.67855	1.2179	2.878	1.64334	3.88509	2.18188	5.95702	1.05376	2.4925	1.12149	2.6516	1.40895	3.32996	1.90004	4.4831				
1.19532	2.51576	1.05641	2.49001	1.19577	2.51582	1.13628	2.67718	1.22013	2.86763	1.64255	3.86217	2.17904	5.98698	1.05787	2.48865	1.12721	2.65066	1.40924	3.31259	1.89861	4.45547				
1.18912	2.51493	1.06053	2.48622	1.18957	2.51499	1.14183	2.67572	1.22246	2.8576	1.6418	3.83957	2.17566	6.01584	1.06201	2.4849	1.13296	2.64981	1.40958	3.2955	1.8972	4.42819				
1.18289	2.51403	1.06469	2.48253	1.18335	2.5141	1.14734	2.67416	1.22488	2.84792	1.64108	3.81729	2.17173	6.04352	1.06618	2.48125	1.13874	2.64903	1.40995	3.27869	1.8958	4.40123				
1.17665	2.51309	1.06888	2.47896	1.17711	2.51316	1.15279	2.6725	1.22742	2.83858	1.64039	3.79532	2.16723	6.07	1.07038	2.47772	1.14455	2.64832	1.41038	3.26217	1.89443	4.37461				
1.17039	2.5121	1.0731	2.47551	1.17085	2.51218	1.15818	2.67072	1.23006	2.8296	1.63974	3.77366	2.16219	6.09527	1.07461	2.47432	1.15037	2.64767	1.41084	3.24593	1.89308	4.34831				
1.16412	2.51108	1.07737	2.47219	1.16458	2.51116	1.16351	2.66881	1.23283	2.82099	1.63912	3.75231	2.15663	6.11938	1.07889	2.47104	1.15622	2.64707	1.41135	3.22996	1.89174	4.32234				
1.15784	2.51002	1.08167	2.469	1.1583	2.5101	1.16877	2.66676	1.23572	2.81275	1.63853	3.73125	2.15056	6.14239	1.08321	2.46789	1.16209	2.64652	1.41191	3.21426	1.89043	4.29668				
1.15154	2.50892	1.08602	2.46594	1.15201	2.509	1.17395	2.66455	1.23874	2.80489	1.63798	3.7105	2.14404	6.1644	1.08758	2.46489	1.16797	2.646	1.41251	3.19882	1.88914	4.27135				
1.14524	2.50779	1.09042	2.46302	1.1457	2.50787	1.17905	2.66219	1.2419	2.79742	1.63746	3.69004	2.13711	6.18551	1.092	2.46202	1.17386	2.64553	1.41316	3.18365	1.88787	4.24632				
1.13892	2.50663	1.09487	2.46025	1.13939	2.50672	1.18407	2.65965	1.2452	2.79035	1.63698	3.66986	2.12982	6.20583	1.09646	2.4593	1.17977	2.64508	1.41385	3.16874	1.88662	4.22161				
1.13261	2.50545	1.09937	2.45762	1.13307	2.50554	1.18898	2.65692	1.24864	2.78368	1.63653	3.64997	2.1222	6.22549	1.10098	2.45672	1.18568	2.64466	1.41459	3.15408	1.88539	4.1972				
1.12628	2.50424	1.10393	2.45514	1.12675	2.50433	1.19381	2.65401	1.25224	2.77742	1.63611	3.63037	2.1143	6.24459	1.10556	2.4543	1.1916	2.64427	1.41537	3.13967	1.88419	4.17309				
1.11995	2.503	1.10854	2.45281	1.12041	2.50309	1.19853	2.65091	1.25599	2.77156	1.63573	3.61104	2.10617	6.26326	1.11019	2.45202	1.19754	2.64389	1.4162	3.12552	1.88302	4.14928				
1.11361	2.50174	1.11321	2.45063	1.11408	2.50183	1.20314	2.64761	1.2599	2.7661	1.63539	3.59198	2.09784	6.28159	1.11488	2.44989	1.20347	2.64353	1.41708	3.11161	1.88187	4.12577				
1.10727	2.50046	1.11794	2.4486	1.10774	2.50055	1.20766	2.64412	1.26397	2.76103	1.63508	3.5732	2.08934	6.29967	1.11963	2.44791	1.20941	2.64318	1.418	3.09794	1.88074	4.10254				
1.10093	2.49915	1.12272	2.44672	1.10139	2.49925	1.21208	2.64046	1.26818	2.75635	1.63481	3.55468	2.08071	6.31759	1.12444	2.44609	1.21536	2.64284	1.41897	3.08451	1.87964	4.07961				
1.09458	2.49783	1.12757	2.44499	1.09505	2.49793	1.2164	2.63662	1.27254	2.75203	1.63457	3.53642	2.07197	6.33544	1.12931	2.44441	1.2213	2.64252	1.41999	3.07132	1.87856	4.05696				
1.08823	2.49648	1.13248	2.44341	1.0887	2.49658	1.22064	2.63263	1.27705	2.74806	1.63437	3.51843	2.06314	6.35328	1.13424	2.44288	1.22725	2.64219	1.42106	3.05837	1.87752	4.03459				
1.08188	2.49512	1.13745	2.44197	1.08235	2.49522	1.22479	2.62851	1.28169	2.74442	1.63421	3.50069	2.05426	6.37119	1.13923	2.4415	1.2332	2.64187	1.42217	3.04564	1.87649	4.0125				
1.07553	2.49374	1.14248	2.44068	1.07599	2.49384	1.22887	2.62427	1.28646	2.74109	1.63408	3.4832	2.04533	6.38923	1.14428	2.44026	1.23915	2.64156	1.42334	3.03315	1.8755	3.99068				
1.06917	2.49234	1.14757	2.43953	1.06964	2.49245	1.23289	2.61995	1.29135	2.73804	1.63399	3.46596	2.03639	6.40747	1.14939	2.43916	1.24509	2.64124	1.42455	3.02088	1.87453	3.96914				
1.06282	2.49093	1.15272	2.43852	1.06329	2.49103	1.23686	2.61556	1.29634	2.73525	1.63394	3.44897	2.02744	6.42596	1.15457	2.43819	1.25103	2.64092	1.42581	3.00883	1.87359	3.94786				
1.05646	2.4895	1.15793	2.43764	1.05693	2.4896	1.24079	2.61113	1.30144	2.73269	1.63393	3.43222	2.0185	6.44476	1.15979	2.43736	1.25697	2.64059	1.42713	2.99701	1.87268	3.92685				
1.05011	2.48805	1.1632	2.43689	1.05058	2.48816	1.2447	2.6067	1.30662	2.73036	1.63395	3.41571	2.00959	6.46395	1.16508	2.43665	1.26291	2.64026	1.42849	2.98541	1.8718	3.9061				
1.04375	2.48659	1.16852	2.43627	1.04422	2.4867	1.24859	2.60228	1.31189	2.72821	1.63401	3.39944	2.00073	6.48357	1.17042	2.43607	1.26883	2.63992	1.4299	2.97402	1.87094	3.8856				
1.0374	2.48511	1.1739	2.43576	1.03787	2.48522	1.25249	2.5979	1.31723	2.72624	1.63411	3.3834	1.99193	6.50369	1.17582	2.43561	1.27476	2.63957	1.43137	2.96285	1.87012	3.86536				
1.03105	2.48363	1.17933	2.43536	1.03152	2.48374	1.2564	2.5936	1.32264	2.72442	1.63424	3.36759	1.98322	6.52438	1.18127	2.43525	1.28067	2.63921	1.43289	2.9519	1.86932	3.84538				
1.0247	2.48213	1.18481	2.43508	1.02517	2.48224	1.26034	2.5894	1.32811	2.72275	1.63441	3.35201	1.9746	6.54571	1.18677	2.435	1.28658	2.63883	1.43446	2.94116	1.86855	3.82564				
1.01835	2.48062	1.19034	2.4349	1.01882	2.48073	1.26432	2.58532	1.33364	2.7212	1.63463	3.33665	1.96609	6.56776	1.19231	2.43486	1.29247	2.63843	1.43609	2.93062	1.86782	3.80615				
1.01201	2.4791	1.19591	2.43481	1.01248	2.47921	1.26836	2.58141	1.33921	2.71977	1.63488	3.32152	1.95773	6.5906	1.1979	2.4348	1.29835	2.63802	1.43777	2.9203	1.86711	3.7869				
1.00567	2.47758	1.20153	2.43482	1.00614	2.47769	1.27249	2.5777	1.34482	2.71843	1.63516	3.3066	1.94951	6.61433	1.20354	2.43484	1.30423	2.63758	1.4395	2.91019	1.86643	3.7679				
0.999336	2.47604	1.2072	2.43491	0.999802	2.47616	1.27671	2.57421	1.35048	2.71719	1.63549	3.29191	1.94147	6.63903	1.20922	2.43496	1.31009	2.63713	1.4413	2.90029	1.86578	3.74913				
0.993005	2.4745	1.2129	2.43508	0.993471	2.47462	1.28104	2.57099	1.35616	2.71602	1.63586	3.27742	1.93364	6.66482	1.21494	2.43516	1.31593	2.63664	1.44315	2.89059	1.86517	3.73059				
