Sym0		Asym0		Sym1		Sym2		Sym3		Asym1		Asym2	
387  Points		394  Points		225  Points		147  Points		123  Points		323  Points		168  Points	
Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)
0.408969	4.16036	0.295161	2.9542	0.738405	7.48733	0.897509	9.14043			0.610898	6.22301	0.836458	8.51536
0.41069	4.14342	0.297823	2.95667	0.742396	7.46595	0.902681	9.11723			0.613258	6.19547	0.840429	8.4852
0.412418	4.12684	0.300486	2.9591	0.746347	7.4445	0.907849	9.09436			0.615591	6.16812	0.844415	8.45568
0.414155	4.1106	0.303147	2.96148	0.750256	7.42299	0.91301	9.0718			0.6179	6.14098	0.848412	8.42676
0.415899	4.0947	0.305808	2.96381	0.754125	7.40143	0.918164	9.04954			0.620186	6.11404	0.852421	8.39841
0.417651	4.07914	0.308469	2.96611	0.757953	7.37981	0.92331	9.02755			0.622448	6.0873	0.85644	8.37062
0.419411	4.06389	0.311129	2.96836	0.76174	7.35814	0.928446	9.00581			0.624688	6.06078	0.860468	8.34334
0.421179	4.04897	0.313789	2.97058	0.765487	7.33642	0.93357	8.9843			0.626907	6.03447	0.864503	8.31657
0.422955	4.03434	0.316448	2.97276	0.769193	7.31466	0.938682	8.96301			0.629106	6.00837	0.868543	8.29028
0.424738	4.02002	0.319106	2.97489	0.772859	7.29285	0.94378	8.94192			0.631285	5.98249	0.872589	8.26443
0.42653	4.006	0.321765	2.977	0.776486	7.27101	0.948863	8.92102			0.633445	5.95683	0.876638	8.23902
0.428329	3.99226	0.324422	2.97906	0.780073	7.24913	0.953931	8.90028			0.635587	5.9314	0.88069	8.21401
0.430136	3.97879	0.327079	2.9811	0.783621	7.22722	0.958981	8.8797			0.637712	5.90619	0.884742	8.1894
0.43195	3.9656	0.329736	2.98309	0.78713	7.20528	0.964013	8.85926			0.63982	5.8812	0.888795	8.16515
0.433772	3.95268	0.332393	2.98506	0.790601	7.18332	0.969025	8.83895			0.641912	5.85644	0.892846	8.14125
0.435602	3.94001	0.335049	2.98699	0.794035	7.16135	0.974018	8.81876			0.643989	5.83191	0.896895	8.11769
0.437439	3.9276	0.337704	2.98889	0.79743	7.13936	0.978989	8.79867			0.646051	5.80761	0.900941	8.09444
0.439284	3.91543	0.340359	2.99076	0.800789	7.11736	0.983939	8.77869			0.648099	5.78354	0.904983	8.07149
0.441136	3.90351	0.343014	2.9926	0.804111	7.09535	0.988867	8.7588			0.650134	5.7597	0.909018	8.04882
0.442995	3.89182	0.345668	2.99441	0.807397	7.07335	0.993772	8.73899			0.652157	5.73609	0.913048	8.02643
0.444862	3.88037	0.348322	2.99619	0.810648	7.05135	0.998653	8.71926			0.654167	5.71271	0.917069	8.00428
0.446736	3.86913	0.350976	2.99794	0.813864	7.02935	1.00351	8.6996			0.656165	5.68956	0.921083	7.98238
0.448617	3.85812	0.353629	2.99967	0.817045	7.00738					0.658153	5.66665	0.925087	7.9607
0.450505	3.84732	0.356282	3.00137	0.820193	6.98541					0.66013	5.64396	0.92908	7.93924
0.4524	3.83673	0.358934	3.00304	0.823307	6.96348					0.662097	5.6215	0.933062	7.91798
0.454302	3.82634	0.361587	3.00469	0.826388	6.94156					0.664055	5.59928	0.937033	7.89691
0.456211	3.81616	0.364238	3.00631	0.829438	6.91968					0.666003	5.57728	0.94099	7.87603
0.458127	3.80617	0.36689	3.0079	0.832456	6.89784					0.667943	5.55551	0.944934	7.85531
0.46005	3.79637	0.369541	3.00948	0.835443	6.87603					0.669875	5.53396	0.948863	7.83475
0.461979	3.78676	0.372191	3.01103	0.8384	6.85427					0.671799	5.51265	0.952777	7.81434
0.463915	3.77733	0.374842	3.01255	0.841327	6.83255					0.673716	5.49155	0.956675	7.79408
0.465858	3.76807	0.377492	3.01406	0.844225	6.81089					0.675626	5.47068	0.960557	7.77395
0.467807	3.75899	0.380142	3.01554	0.847095	6.78928					0.677529	5.45003	0.964421	7.75394
0.469763	3.75008	0.382791	3.017	0.849936	6.76774					0.679427	5.42961	0.968267	7.73406
0.471725	3.74134	0.38544	3.01844	0.852751	6.74625					0.681318	5.4094	0.972095	7.71428
0.473693	3.73276	0.388089	3.01986	0.855539	6.72483					0.683204	5.38941	0.975904	7.69461
0.475668	3.72434	0.390737	3.02125	0.858301	6.70348					0.685085	5.36963	0.979693	7.67504
0.477648	3.71607	0.393386	3.02263	0.861037	6.68221					0.686962	5.35007	0.983462	7.65555
0.479635	3.70796	0.396034	3.02399	0.863748	6.66101					0.688833	5.33073	0.987211	7.63616
0.481628	3.69999	0.398681	3.02533	0.866436	6.63989					0.690701	5.31159	0.990938	7.61685
0.483627	3.69217	0.401328	3.02665	0.869099	6.61885					0.692565	5.29266	0.994644	7.59762
0.485632	3.68449	0.403976	3.02796	0.871739	6.5979					0.694425	5.27394	0.998329	7.57845
0.487643	3.67695	0.406622	3.02924	0.874357	6.57704					0.696281	5.25543	1.00199	7.55936
0.489659	3.66954	0.409269	3.03051	0.876953	6.55626					0.698135	5.23712		
0.491682	3.66227	0.411915	3.03176	0.879527	6.53558					0.699985	5.21901		
0.49371	3.65513	0.414561	3.03299	0.882081	6.515					0.701833	5.2011		
0.495743	3.64811	0.417207	3.03421	0.884614	6.49451					0.703679	5.18338		
0.497782	3.64122	0.419852	3.03541	0.887127	6.47412					0.705522	5.16587		
0.499827	3.63446	0.422497	3.03659	0.88962	6.45383					0.707364	5.14855		
0.501877	3.62781	0.425142	3.03776	0.892095	6.43365					0.709203	5.13142		
0.503932	3.62127	0.427787	3.03892	0.894552	6.41357					0.711041	5.11448		
0.505993	3.61486	0.430431	3.04005	0.896991	6.39359					0.712878	5.09772		
0.508059	3.60855	0.433076	3.04118	0.899412	6.37373					0.714713	5.08116		
0.51013	3.60235	0.43572	3.04229	0.901817	6.35397					0.716548	5.06477		
0.512207	3.59626	0.438363	3.04338	0.904205	6.33433					0.718381	5.04857		
0.514288	3.59028	0.441007	3.04446	0.906577	6.3148					0.720214	5.03255		
0.516374	3.58439	0.44365	3.04553	0.908933	6.29538					0.722046	5.01671		
0.518465	3.57861	0.446293	3.04658	0.911274	6.27607					0.723877	5.00104		
0.520562	3.57293	0.448936	3.04763	0.913601	6.25689					0.725709	4.98555		
0.522663	3.56734	0.451579	3.04865	0.915913	6.23781					0.72754	4.97023		
0.524769	3.56185	0.454221	3.04967	0.918211	6.21886					0.729371	4.95507		
0.526879	3.55645	0.456863	3.05067	0.920496	6.20002					0.731202	4.94009		
0.528994	3.55114	0.459505	3.05166	0.922768	6.1813					0.733034	4.92527		
0.531114	3.54592	0.462147	3.05264	0.925027	6.1627					0.734866	4.91062		
0.533239	3.54079	0.464788	3.0536	0.927274	6.14421					0.736698	4.89613		
0.535368	3.53574	0.46743	3.05456	0.929508	6.12585					0.738531	4.8818		
0.537501	3.53077	0.470071	3.0555	0.931731	6.10761					0.740364	4.86762		
0.539639	3.52589	0.472712	3.05643	0.933942	6.08949					0.742198	4.85361		
0.541781	3.52109	0.475352	3.05735	0.936143	6.07149					0.744033	4.83975		
0.543928	3.51636	0.477993	3.05826	0.938333	6.05361					0.745869	4.82604		
0.546078	3.51172	0.480633	3.05916	0.940512	6.03585					0.747706	4.81248		
0.548233	3.50714	0.483273	3.06005	0.942681	6.01821					0.749545	4.79907		
0.550392	3.50265	0.485913	3.06093	0.944841	6.00069					0.751384	4.78581		
0.552556	3.49822	0.488553	3.0618	0.946991	5.98329					0.753224	4.77269		
0.554723	3.49387	0.491192	3.06266	0.949132	5.96602					0.755066	4.75972		
0.556894	3.48958	0.493832	3.0635	0.951264	5.94886					0.75691	4.74688		
0.55907	3.48537	0.496471	3.06434	0.953387	5.93183					0.758755	4.73419		
0.561249	3.48122	0.49911	3.06517	0.955502	5.91491					0.760601	4.72164		
0.563432	3.47714	0.501749	3.06599	0.957608	5.89812					0.762449	4.70922		
0.565619	3.47312	0.504387	3.0668	0.959707	5.88144					0.764299	4.69694		
0.56781	3.46917	0.507026	3.0676	0.961798	5.86489					0.76615	4.68479		
0.570005	3.46527	0.509664	3.06839	0.963882	5.84845					0.768004	4.67278		
0.572203	3.46144	0.512302	3.06918	0.965959	5.83214					0.769859	4.66089		
