Minima		Zeros		Sym0		Asym0		Sym1		Sym2		Sym3		Asym1		Asym2	
8  Points		7  Points		468  Points		491  Points		467  Points		170  Points		120  Points		362  Points		131  Points	
Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)
				0.493782	1.59437	0.364759	2.23345	0.494641	1.59684					0.765416	1.27542		
				0.495269	1.59866	0.36684	2.23343	0.496131	1.6011					0.766604	1.27487		
				0.496761	1.60292	0.368921	2.23346	0.497625	1.60535					0.767791	1.27444		
				0.498256	1.60711	0.371002	2.23343	0.499123	1.60953					0.768979	1.27412		
				0.499756	1.61129	0.373083	2.23338	0.500624	1.61374					0.770166	1.27389		
				0.501259	1.61547	0.375164	2.2334	0.50213	1.61786					0.771352	1.27377		
				0.502766	1.61961	0.377244	2.23337	0.503639	1.62193					0.772539	1.27375		
				0.504277	1.62369	0.379325	2.23335	0.505152	1.62602					0.773726	1.27385		
				0.505791	1.62771	0.381406	2.23334	0.506669	1.63008					0.774913	1.27401		
				0.50731	1.63177	0.383487	2.2333	0.508189	1.63412					0.7761	1.27427		
				0.508832	1.63578	0.385568	2.23332	0.509714	1.63808					0.777287	1.27462		
				0.510358	1.63976	0.387648	2.23329	0.511242	1.64201					0.778475	1.27502		
				0.511887	1.64369	0.389729	2.23328	0.512773	1.64595					0.779663	1.27555		
				0.513421	1.6476	0.39181	2.23327	0.514309	1.64986					0.780852	1.27618		
				0.514958	1.65149	0.393891	2.23327	0.515848	1.65372					0.782041	1.27682		
				0.516498	1.65534	0.395971	2.23323	0.51739	1.65755					0.783231	1.27751		
				0.518042	1.65914	0.398052	2.23321	0.518936	1.66133					0.784422	1.27833		
				0.51959	1.66294	0.400133	2.23324	0.520486	1.66513					0.785613	1.27922		
				0.521141	1.66674	0.402213	2.23318	0.522039	1.6689					0.786805	1.28017		
				0.522695	1.67044	0.404294	2.23318	0.523596	1.67257					0.787999	1.28116		
				0.524254	1.67412	0.406375	2.23319	0.525156	1.67628					0.789193	1.28221		
