Sym0		Asym0		Sym1		Sym2		Sym3		Asym1		Asym2	
261  Points		395  Points		261  Points		217  Points		133  Points		327  Points		223  Points	
Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)
0.748819	4.88491	0.407641	3.60579	0.728983	4.9481	0.866561	3.66718			0.65767	3.21835	0.855846	3.31416
0.75253	4.87124	0.410384	3.60469	0.732744	4.93737	0.869354	3.67451			0.660113	3.20429	0.858376	3.33803
0.75623	4.85708	0.413125	3.60352	0.736495	4.92608	0.872152	3.68221			0.662545	3.1904	0.860925	3.36154
0.75992	4.84239	0.415866	3.60239	0.740238	4.91424	0.874956	3.69023			0.664967	3.17677	0.863491	3.38468
0.763598	4.82709	0.418606	3.60124	0.743972	4.90187	0.877767	3.69854			0.667379	3.16336	0.866074	3.40743
0.767264	4.81121	0.421345	3.60009	0.747696	4.88891	0.880583	3.70719			0.66978	3.15011	0.868675	3.42983
0.770918	4.79487	0.424084	3.59897	0.75141	4.87543	0.883407	3.71622			0.672171	3.13712	0.871293	3.45189
0.774559	4.77799	0.426821	3.59783	0.755114	4.86143	0.886237	3.72562			0.674553	3.12438	0.873927	3.4735
0.778187	4.76055	0.429558	3.59672	0.758807	4.84684	0.889075	3.73539			0.676925	3.11192	0.876577	3.49471
0.781802	4.74263	0.432293	3.59558	0.762488	4.83175	0.891921	3.74553			0.679288	3.09968	0.879244	3.51554
0.785403	4.7241	0.435028	3.59443	0.766158	4.81608	0.894774	3.75606			0.681641	3.08763	0.881926	3.53596
0.78899	4.70508	0.437762	3.59332	0.769816	4.79986	0.897635	3.76703			0.683985	3.07592	0.884624	3.5559
0.792562	4.68559	0.440495	3.59213	0.773461	4.78319	0.900505	3.77834			0.686321	3.06445	0.887336	3.57547
0.796119	4.66554	0.443227	3.591	0.777093	4.76588	0.903384	3.79005			0.688648	3.05325	0.890064	3.59463
0.79966	4.64499	0.445959	3.58994	0.780712	4.74807	0.906272	3.80223			0.690966	3.04231	0.892805	3.61327
0.803186	4.62399	0.448689	3.58879	0.784317	4.72975	0.909169	3.81478			0.693277	3.03159	0.895561	3.63156
0.806695	4.60253	0.451419	3.58762	0.787908	4.71086	0.912076	3.82778			0.695579	3.02116	0.89833	3.64941
0.810188	4.58052	0.454148	3.58655	0.791484	4.69155	0.914993	3.84119			0.697873	3.01106	0.901113	3.66676
0.813664	4.55811	0.456876	3.58543	0.795046	4.67166	0.91792	3.85498			0.70016	3.00121	0.903909	3.68369
