Sym0		Asym0		Sym1		Sym2		Sym3		Sym4		Asym1		Asym3	
472  Points		493  Points		472  Points		204  Points		131  Points		121  Points		380  Points		143  Points	
Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)
0.418299	1.43232	0.273654	2.23387	0.418813	1.43439	0.877529	3.10416					0.674352	1.51141	1.00009	5.08952
0.419636	1.43778	0.275736	2.2338	0.420152	1.43986	0.8804	3.05833					0.675754	1.49999		
0.420978	1.44321	0.277817	2.2338	0.421496	1.4453	0.883228	3.01344					0.677147	1.48908		
0.422325	1.4486	0.279898	2.23373	0.422845	1.4507	0.886015	2.96953					0.678529	1.47864		
0.423678	1.45397	0.281979	2.23366	0.424199	1.45607	0.888762	2.92656					0.679902	1.4687		
0.425035	1.45937	0.28406	2.23366	0.425558	1.46139	0.891468	2.88449					0.681266	1.45922		
0.426397	1.4647	0.286141	2.23362	0.426922	1.46672	0.894137	2.84339					0.682621	1.45024		
0.427764	1.47001	0.288222	2.23356	0.428291	1.47206	0.896767	2.80321					0.683968	1.44164		
0.429136	1.47533	0.290303	2.2335	0.429665	1.47733	0.89936	2.76393					0.685308	1.43343		
0.430513	1.48056	0.292384	2.23347	0.431044	1.48261	0.901917	2.7255					0.686639	1.42562		
0.431895	1.48581	0.294465	2.23345	0.432428	1.48784	0.904439	2.68798					0.687964	1.41824		
0.433282	1.49103	0.296546	2.23341	0.433816	1.49302	0.906926	2.65131					0.689282	1.41122		
0.434673	1.49621	0.298627	2.23335	0.43521	1.49818	0.909379	2.61547					0.690594	1.40452		
0.43607	1.50136	0.300708	2.23332	0.436608	1.50332	0.911799	2.58052					0.691899	1.39817		
0.437471	1.50646	0.302788	2.23327	0.438011	1.50845	0.914188	2.54635					0.693199	1.39213		
0.438877	1.51158	0.304869	2.23324	0.439419	1.51355	0.916544	2.51297					0.694493	1.38644		
0.440288	1.51666	0.30695	2.23323	0.440831	1.51858	0.91887	2.48042					0.695783	1.38104		
0.441703	1.52169	0.30903	2.23315	0.442249	1.52359	0.921166	2.44865					0.697067	1.37591		
0.443123	1.52666	0.311111	2.23315	0.44367	1.52859	0.923433	2.41761					0.698346	1.37112		
0.444548	1.53164	0.313192	2.23311	0.445097	1.53354	0.925671	2.38733					0.699622	1.36656		
0.445977	1.53662	0.315272	2.23305	0.446528	1.5385	0.927882	2.35776					0.700893	1.36227		
0.447411	1.54149	0.317353	2.23306	0.447964	1.5434	0.930065	2.32891					0.70216	1.35822		
0.44885	1.54637	0.319433	2.23303	0.449404	1.54823	0.932221	2.30083					0.703424	1.3544		
0.450293	1.55123	0.321514	2.23298	0.450849	1.55307	0.934352	2.27342					0.704684	1.35084		
0.45174	1.55601	0.323594	2.23295	0.452298	1.55786	0.936458	2.24664					0.705941	1.34752		
0.453192	1.56078	0.325674	2.2329	0.453752	1.5626	0.938538	2.22055					0.707195	1.3444		
0.454648	1.56554	0.327755	2.23287	0.45521	1.56736	0.940595	2.19512					0.708446	1.34145		
0.456109	1.57027	0.329835	2.23286	0.456672	1.57207	0.942629	2.17029					0.709694	1.33873		
0.457574	1.57494	0.331916	2.23282	0.458139	1.5767	0.944639	2.14611					0.710941	1.33623		
0.459044	1.57958	0.333996	2.2328	0.45961	1.58133	0.946628	2.12256					0.712184	1.33392		
0.460518	1.58417	0.336076	2.23279	0.461086	1.58595	0.948595	2.09958					0.713426	1.33174		
0.461996	1.58874	0.338156	2.23275	0.462565	1.59053	0.95054	2.07718					0.714666	1.32973		
