Sym0		Asym0		Sym1		Sym2		Sym3		Asym1		Asym2	
479  Points		492  Points		480  Points		270  Points		136  Points		409  Points		154  Points	
Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)
0.341852	1.26065	0.199594	2.23516	0.340996	1.25566	0.706126	4.76618	0.848455	7.27372	0.566541	1.92423	0.802153	6.07244
0.34303	1.26755	0.201677	2.23502	0.342169	1.26248	0.710525	4.67746	0.855218	7.24236	0.568316	1.88516	0.806349	6.05175
0.344214	1.27444	0.203759	2.23491	0.343348	1.2694	0.714841	4.58922	0.86195	7.20827	0.570054	1.84812	0.809807	6.03356
0.345405	1.2814	0.205841	2.23478	0.344534	1.27634	0.719076	4.50163	0.86865	7.17167	0.571759	1.81308	0.812534	6.01855
0.346602	1.2884	0.207923	2.23465	0.345726	1.28325	0.72323	4.41485	0.875314	7.13273	0.573433	1.77993	0.814535	6.00717
0.347806	1.29534	0.210005	2.23454	0.346925	1.29026	0.727303	4.32894	0.881941	7.09171	0.575076	1.74848	0.815814	5.99965
0.349016	1.30232	0.212087	2.23441	0.348131	1.29724	0.731296	4.24405	0.888528	7.04885	0.576691	1.71873	0.817649	5.98865
0.350232	1.30933	0.214169	2.23431	0.349343	1.30422	0.735211	4.16033	0.895075	7.00443	0.578279	1.6906	0.819639	5.97647
0.351455	1.31635	0.216251	2.23423	0.350561	1.31122	0.739049	4.07775	0.90158	6.95873	0.579841	1.66398	0.82234	5.95932
0.352685	1.32334	0.218332	2.23411	0.351786	1.3182	0.74281	3.99647	0.908042	6.91209	0.581379	1.6388	0.825745	5.93683
0.353921	1.33028	0.220414	2.23402	0.353017	1.3252	0.746496	3.91661	0.91446	6.8648	0.582895	1.61493	0.829844	5.9085
0.355164	1.33726	0.222495	2.23393	0.354255	1.33222	0.750108	3.83816	0.920834	6.81711	0.584389	1.59237	0.834627	5.87374
0.356413	1.34427	0.224576	2.23378	0.3555	1.33917	0.753648	3.76121	0.927163	6.76931	0.585862	1.57106	0.840081	5.8319
0.357669	1.35118	0.226657	2.23371	0.356751	1.34609	0.757116	3.68582	0.933448	6.72163	0.587316	1.55092	0.845494	5.78802
0.358931	1.35808	0.228739	2.23363	0.358008	1.35303	0.760516	3.61198	0.938888	6.68027	0.588752	1.53188	0.850866	5.74216
0.3602	1.365	0.23082	2.23356	0.359272	1.35998	0.763847	3.53976	0.9435	6.64518	0.590171	1.51386	0.856194	5.69441
0.361475	1.37187	0.232901	2.23348	0.360542	1.36685	0.767112	3.46922	0.947295	6.61647	0.591573	1.49687	0.861477	5.64482
0.362756	1.37871	0.234981	2.23337	0.361819	1.3737	0.770311	3.40037	0.950284	6.59386	0.59296	1.48083	0.866713	5.59355
0.364044	1.38554	0.237062	2.23328	0.363102	1.38057	0.773448	3.33314	0.952475	6.57726	0.594332	1.46567	0.8719	5.54063
0.365338	1.39232	0.239143	2.2332	0.364391	1.38737	0.776522	3.26759	0.953875	6.56676	0.595691	1.45135	0.877037	5.48623
0.366638	1.39905	0.241224	2.23312	0.365687	1.3941	0.779537	3.20375	0.955883	6.55171	0.597037	1.43782	0.882123	5.43043
0.367945	1.40574	0.243304	2.23305	0.366989	1.40084	0.782492	3.14155	0.95806	6.53538	0.59837	1.42512	0.887156	5.37327
0.369257	1.41242	0.245385	2.23297	0.368297	1.40757	0.785391	3.08105	0.961012	6.51335	0.599692	1.41313	0.892135	5.31495
0.370577	1.41906	0.247465	2.2329	0.369612	1.41424	0.788233	3.02219	0.964732	6.48562	0.601003	1.40183	0.89706	5.25558
0.371902	1.42567	0.249545	2.23286	0.370933	1.42083	0.791022	2.96493	0.969209	6.45246	0.602304	1.3912	0.901929	5.19525
0.373233	1.43224	0.251626	2.23277	0.37226	1.42742	0.793758	2.90931	0.974433	6.41401	0.603596	1.38119	0.906741	5.13406
0.374571	1.43871	0.253706	2.23269	0.373593	1.43398	0.796443	2.85528	0.980388	6.37038	0.604878	1.3718	0.911495	5.07215
0.375914	1.44516	0.255786	2.23265	0.374932	1.44048	0.799079	2.80282	0.986303	6.32721	0.606152	1.36296	0.916192	5.00964
0.377263	1.45161	0.257866	2.23255	0.376277	1.44695	0.801666	2.75186	0.992178	6.28446	0.607418	1.3547	0.92083	4.94659
0.378619	1.45803	0.259946	2.2325	0.377628	1.45334	0.804207	2.7024	0.998014	6.24206	0.608676	1.3469	0.92541	4.88317
0.37998	1.46434	0.262026	2.23244	0.378985	1.45968	0.806702	2.65445	1.00381	6.2209	0.609928	1.33964	0.92993	4.81949
0.381348	1.47062	0.264106	2.23238	0.380348	1.46603	0.809153	2.60795			0.611173	1.33282	0.93439	4.75568
0.382721	1.47686	0.266186	2.23234	0.381717	1.47233	0.811561	2.56284			0.612411	1.32648	0.938791	4.69176
0.3841	1.48307	0.268266	2.23225	0.383091	1.47855	0.813928	2.51908			0.613644	1.32056	0.943133	4.62791
0.385484	1.48921	0.270346	2.23221	0.384472	1.48474	0.816255	2.47673			0.614872	1.315	0.947415	4.56416
0.386874	1.49531	0.272425	2.23215	0.385858	1.49083	0.818543	2.43567			0.616095	1.30988	0.951638	4.50061
0.388271	1.50137	0.274505	2.23208	0.38725	1.49692	0.820794	2.39584			0.617313	1.30512	0.955801	4.43741
0.389672	1.50737	0.276585	2.23205	0.388647	1.503	0.823008	2.35732			0.618527	1.30073	0.959906	4.37458
0.391079	1.51329	0.278664	2.232	0.39005	1.50897	0.825187	2.31997			0.619737	1.29666	0.963953	4.31218
0.392492	1.51922	0.280744	2.23193	0.391459	1.51489	0.827331	2.28383			0.620943	1.29287	0.967941	4.25032
0.39391	1.52508	0.282823	2.23187	0.392873	1.52081	0.829442	2.24884			0.622146	1.28944	0.971873	4.18904
0.395334	1.53087	0.284902	2.23183	0.394293	1.52667	0.831521	2.21494			0.623346	1.2863	0.975747	4.12837
0.396763	1.53665	0.286982	2.23178	0.395718	1.53245	0.833569	2.18213			0.624543	1.28344	0.979566	4.06837
0.398197	1.54237	0.289061	2.23175	0.397149	1.5382	0.835588	2.15035			0.625737	1.28084	0.983328	4.00915
0.399637	1.54801	0.29114	2.2317	0.398584	1.5439	0.837576	2.11962			0.626929	1.27848	0.987036	3.95068
0.401082	1.55361	0.29322	2.23164	0.400025	1.54953	0.839537	2.08991			0.628119	1.27642	0.99069	3.89299
0.402532	1.55919	0.295299	2.23161	0.401472	1.55512	0.841471	2.06113			0.629308	1.27455	0.99429	3.83613
0.403987	1.5647	0.297378	2.23156	0.402923	1.56067	0.843378	2.03327			0.630494	1.27288	0.997838	3.78012
0.405448	1.57016	0.299457	2.23149	0.40438	1.56615	0.845259	2.00633			0.63168	1.27146	1.00133	3.75237
0.406913	1.5756	0.301536	2.23146	0.405842	1.5716	0.847116	1.98027			0.632864	1.27024		
0.408383	1.58096	0.303615	2.23145	0.407308	1.57704	0.84895	1.95508			0.634047	1.26922		
0.409859	1.58623	0.305694	2.23137	0.40878	1.58239	0.85076	1.93069			0.635229	1.26839		
0.411339	1.59151	0.307773	2.23133	0.410257	1.58767	0.852547	1.90707			0.63641	1.26771		
0.412824	1.59675	0.309852	2.23131	0.411739	1.59291	0.854313	1.88431			0.637591	1.26723		
0.414315	1.60189	0.311931	2.2313	0.413225	1.59813	0.856058	1.86224			0.638771	1.26691		
0.415809	1.60703	0.31401	2.23125	0.414717	1.6033	0.857783	1.84091			0.639952	1.26672		
0.417309	1.61213	0.316089	2.23116	0.416213	1.60838	0.859489	1.82033			0.641132	1.2667		
0.418813	1.61713	0.318167	2.23115	0.417714	1.61344	0.861175	1.80036			0.642312	1.26687		
0.420322	1.62208	0.320246	2.23114	0.419219	1.6185	0.862843	1.78108			0.643492	1.2671		
0.421836	1.62705	0.322325	2.23107	0.42073	1.62345	0.864494	1.76247			0.644673	1.26747		
0.423354	1.63195	0.324403	2.23103	0.422244	1.62834	0.866128	1.74448			0.645854	1.26802		
0.424877	1.63674	0.326482	2.23101	0.423764	1.63324	0.867745	1.72707			0.647036	1.26867		
0.426404	1.64156	0.328561	2.23097	0.425288	1.63807	0.869346	1.71027			0.648218	1.26939		
0.427936	1.64634	0.330639	2.23094	0.426816	1.64283	0.870932	1.69403			0.649401	1.27026		
0.429472	1.65101	0.332718	2.23093	0.428349	1.64759	0.872502	1.67829			0.650585	1.27125		
0.431012	1.65565	0.334796	2.23089	0.429886	1.65228	0.874059	1.66314			0.65177	1.27233		
0.432557	1.66031	0.336875	2.23083	0.431428	1.65693	0.875602	1.64849			0.652956	1.27349		
0.434106	1.66484	0.338953	2.2308	0.432974	1.66152	0.877131	1.63432			0.654143	1.27473		
0.435659	1.66937	0.341032	2.23079	0.434524	1.66605	0.878647	1.62064			0.655331	1.27609		
0.437217	1.67388	0.34311	2.23074	0.436078	1.67059	0.880151	1.60743			0.656521	1.27753		
0.438778	1.67829	0.345188	2.23072	0.437637	1.67506	0.881642	1.59471			0.657712	1.27906		
0.440344	1.68269	0.347267	2.23071	0.4392	1.67949	0.883122	1.58238			0.658904	1.28063		
0.441914	1.68702	0.349345	2.23063	0.440766	1.68386	0.884591	1.5705			0.660098	1.28229		
0.443488	1.69134	0.351423	2.23063	0.442337	1.68821	0.886049	1.55903			0.661294	1.28404		
0.445066	1.69562	0.353502	2.23063	0.443912	1.69251	0.887496	1.54795			0.662491	1.28583		
0.446647	1.69982	0.35558	2.23055	0.445491	1.69674	0.888933	1.53729			0.66369	1.28771		
0.448233	1.704	0.357658	2.23055	0.447074	1.70095	0.89036	1.52697			0.66489	1.28968		
0.449823	1.70818	0.359736	2.23052	0.448661	1.70514	0.891778	1.51702			0.666093	1.29165		
0.451416	1.71229	0.361814	2.23046	0.450251	1.70929	0.893187	1.50739			0.667297	1.29366		
0.453013	1.71632	0.363892	2.23047	0.451846	1.71334	0.894587	1.49818			0.668504	1.2958		
0.454614	1.72034	0.365971	2.23044	0.453444	1.71741	0.895979	1.48925			0.669712	1.29794		
0.456219	1.72434	0.368049	2.23042	0.455046	1.72143	0.897362	1.48062			0.670922	1.30014		
0.457827	1.72827	0.370127	2.23038	0.456652	1.72538	0.898738	1.47238			0.672135	1.30241		
0.459439	1.73215	0.372205	2.23036	0.458261	1.72933	0.900106	1.46438			0.673349	1.30468		
0.461055	1.73602	0.374283	2.23034	0.459874	1.73321	0.901467	1.45668			0.674566	1.30703		
0.462674	1.7399	0.376361	2.2303	0.461491	1.73709	0.90282	1.44928			0.675784	1.30941		
0.464297	1.74367	0.378439	2.23028	0.463111	1.7409	0.904167	1.4421			0.677006	1.31184		
0.465923	1.74739	0.380517	2.23027	0.464735	1.74467	0.905508	1.43525			0.678229	1.31431		
0.467553	1.75112	0.382595	2.23023	0.466362	1.74842	0.906842	1.42868			0.679455	1.31678		
0.469186	1.75481	0.384672	2.23021	0.467992	1.75209	0.90817	1.42228			0.680683	1.3193		
0.470823	1.75845	0.38675	2.2302	0.469627	1.7558	0.909492	1.41615			0.681913	1.32184		
0.472463	1.76207	0.388828	2.23016	0.471264	1.75944	0.910809	1.4103			0.683146	1.32443		
0.474106	1.7656	0.390906	2.23013	0.472905	1.76302	0.91212	1.40466			0.684381	1.32708		
0.475753	1.76915	0.392984	2.23012	0.474549	1.76657	0.913426	1.39921			0.685619	1.32969		
0.477403	1.77269	0.395062	2.23012	0.476197	1.77011	0.914727	1.39399			0.686859	1.33235		
0.479056	1.77611	0.397139	2.23008	0.477848	1.77359	0.916024	1.389			0.688101	1.33507		
0.480713	1.77954	0.399217	2.23002	0.479502	1.77706	0.917315	1.38417			0.689346	1.33778		
