Sym0		Asym0		Sym2		Sym3		Sym4		Asym1		Asym3	
461  Points		490  Points		148  Points		115  Points		105  Points		328  Points		124  Points	
Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)
0.508801	3.17252	0.3514	2.16581							0.810437	5.05104		
0.510205	3.1629	0.353482	2.1662							0.811684	5.0296		
0.511614	3.15342	0.355564	2.16659							0.812927	5.00839		
0.513027	3.14408	0.357646	2.16697							0.814167	4.98741		
0.514443	3.13486	0.359727	2.16735							0.815404	4.96663		
0.515864	3.12577	0.361809	2.16772							0.816637	4.94608		
0.517289	3.11681	0.363891	2.16809							0.817868	4.92574		
0.518718	3.10797	0.365972	2.16845							0.819096	4.9056		
0.52015	3.09925	0.368054	2.16882							0.820321	4.88568		
0.521587	3.09066	0.370136	2.16917							0.821544	4.86596		
0.523028	3.08218	0.372217	2.16953							0.822764	4.84645		
0.524472	3.07381	0.374299	2.16988							0.823982	4.82713		
0.52592	3.06556	0.37638	2.17022							0.825198	4.80801		
0.527373	3.05742	0.378462	2.17056							0.826413	4.78909		
0.528829	3.04939	0.380543	2.1709							0.827625	4.77036		
0.530288	3.04147	0.382625	2.17123							0.828836	4.75182		
0.531752	3.03365	0.384707	2.17157							0.830045	4.73347		
0.533219	3.02594	0.386788	2.17189							0.831253	4.7153		
0.53469	3.01833	0.38887	2.17222							0.83246	4.69732		
0.536165	3.01082	0.390951	2.17254							0.833665	4.67952		
0.537644	3.00341	0.393033	2.17285							0.83487	4.6619		
0.539126	2.99609	0.395114	2.17317							0.836073	4.64446		
0.540611	2.98887	0.397195	2.17348							0.837276	4.62719		
0.542101	2.98175	0.399277	2.17378							0.838478	4.6101		
0.543594	2.97472	0.401358	2.17409							0.839679	4.59317		
0.54509	2.96777	0.40344	2.17439							0.840879	4.57642		
0.54659	2.96092	0.405521	2.17469							0.84208	4.55983		
0.548094	2.95416	0.407602	2.17498							0.843279	4.5434		
0.549601	2.94748	0.409684	2.17527							0.844479	4.52714		
0.551111	2.94088	0.411765	2.17556							0.845678	4.51103		
0.552625	2.93437	0.413847	2.17585							0.846877	4.49509		
0.554143	2.92795	0.415928	2.17613							0.848076	4.4793		
0.555664	2.9216	0.418009	2.17641							0.849275	4.46367		
0.557188	2.91533	0.420091	2.17669							0.850474	4.44819		
0.558715	2.90914	0.422172	2.17697							0.851673	4.43286		
0.560246	2.90303	0.424253	2.17724							0.852872	4.41768		
0.561781	2.897	0.426335	2.17751							0.854072	4.40265		
0.563318	2.89103	0.428416	2.17777							0.855272	4.38776		
0.564859	2.88515	0.430497	2.17804							0.856472	4.37301		
0.566403	2.87933	0.432578	2.1783							0.857673	4.35841		
0.56795	2.87359	0.43466	2.17856							0.858874	4.34395		
0.569501	2.86791	0.436741	2.17882							0.860076	4.32963		
0.571054	2.86231	0.438822	2.17907							0.861279	4.31544		
0.572611	2.85677	0.440904	2.17932							0.862482	4.30139		
0.574171	2.8513	0.442985	2.17957							0.863686	4.28747		
0.575734	2.84589	0.445066	2.17982							0.86489	4.27368		
0.5773	2.84055	0.447147	2.18007							0.866096	4.26003		
0.578869	2.83527	0.449228	2.18031							0.867302	4.2465		
0.580442	2.83006	0.45131	2.18055							0.868509	4.2331		
0.582017	2.82491	0.453391	2.18079							0.869718	4.21983		
0.583595	2.81982	0.455472	2.18102							0.870927	4.20668		
0.585177	2.81479	0.457553	2.18126							0.872137	4.19365		
0.586761	2.80981	0.459634	2.18149							0.873348	4.18075		
0.588348	2.8049	0.461715	2.18172							0.874561	4.16796		
0.589938	2.80004	0.463797	2.18195							0.875774	4.15529		
0.591531	2.79524	0.465878	2.18217							0.876989	4.14274		
0.593127	2.7905	0.467959	2.1824							0.878205	4.13031		
0.594726	2.78581	0.47004	2.18262							0.879422	4.11799		
0.596327	2.78117	0.472121	2.18284							0.88064	4.10578		
0.597932	2.77659	0.474202	2.18306							0.88186	4.09369		
0.599539	2.77206	0.476283	2.18327							0.883081	4.0817		
0.601149	2.76758	0.478364	2.18349							0.884304	4.06983		
0.602762	2.76316	0.480446	2.1837							0.885528	4.05806		
0.604377	2.75878	0.482527	2.18391							0.886753	4.0464		
0.605995	2.75445	0.484608	2.18412							0.88798	4.03484		
0.607616	2.75017	0.486689	2.18433							0.889208	4.02339		
0.60924	2.74594	0.48877	2.18453							0.890438	4.01204		
0.610866	2.74176	0.490851	2.18474							0.891669	4.00079		
0.612495	2.73762	0.492932	2.18494							0.892902	3.98965		
0.614126	2.73353	0.495013	2.18514							0.894136	3.9786		
0.61576	2.72948	0.497094	2.18534							0.895372	3.96765		
0.617397	2.72548	0.499175	2.18553							0.89661	3.9568		
0.619036	2.72152	0.501256	2.18573							0.897849	3.94604		
0.620678	2.71761	0.503337	2.18592							0.89909	3.93538		
0.622322	2.71374	0.505418	2.18612							0.900332	3.92481		
0.623969	2.70991	0.507499	2.18631							0.901577	3.91434		
0.625618	2.70612	0.50958	2.18649							0.902823	3.90396		
0.62727	2.70238	0.511661	2.18668							0.90407	3.89366		
0.628924	2.69867	0.513742	2.18687							0.90532	3.88346		
0.630581	2.69501	0.515823	2.18705							0.906571	3.87335		
0.63224	2.69138	0.517904	2.18724							0.907824	3.86332		
0.633902	2.68779	0.519985	2.18742							0.909078	3.85338		
0.635566	2.68424	0.522066	2.1876							0.910335	3.84353		
0.637232	2.68073	0.524147	2.18778							0.911593	3.83376		
0.6389	2.67726	0.526228	2.18795							0.912853	3.82408		
0.640571	2.67382	0.528309	2.18813							0.914115	3.81448		
0.642245	2.67042	0.53039	2.1883							0.915379	3.80496		
