Sym0		Sym1		Sym2		Sym3		Sym4		Sym5		Asym1		Asym2		Asym3		Asym4		Asym5	
1.01143	2.6945	1.01259	2.6952	0.62195	0.575717	0.870457	1.50408	1.11	0.539157	1.31372	1.15511	0.445527	1.01832	1.01262	2.60435	0.860619	0.735314	1.08691	1.22048	1.36335	0.245363
1.00754	2.69224	1.0087	2.69289	0.62278	0.57578	0.872634	1.51223	1.11078	0.539512	1.3154	1.16885	0.447006	1.03085	1.00886	2.59718	0.861686	0.743427	1.08868	1.23298	1.36366	0.244965
1.00366	2.68985	1.00481	2.69054	0.623612	0.57669	0.874822	1.51931	1.11156	0.540825	1.3171	1.1818	0.448503	1.04407	1.00512	2.58922	0.862765	0.752941	1.09047	1.24461	1.36401	0.245255
0.999779	2.68733	1.00093	2.6881	0.624445	0.57839	0.87702	1.52531	1.11234	0.543166	1.31881	1.19395	0.45002	1.05797	1.00139	2.58041	0.863859	0.763886	1.09227	1.25537	1.36436	0.246389
0.995902	2.68479	0.997055	2.68557	0.625281	0.580778	0.879225	1.53024	1.11313	0.54657	1.32054	1.2053	0.451557	1.07268	0.99767	2.5707	0.86497	0.776244	1.09409	1.26522	1.36472	0.24831
0.992029	2.68212	0.99318	2.68293	0.626122	0.58395	0.881437	1.5341	1.11392	0.550946	1.32229	1.21585	0.453116	1.08821	0.993966	2.55991	0.8661	0.79004	1.09592	1.27417	1.36508	0.251066
0.988159	2.67934	0.98931	2.6802	0.626967	0.587916	0.883654	1.53699	1.11472	0.55632	1.32405	1.22555	0.454698	1.10458	0.99028	2.54793	0.867251	0.805287	1.09777	1.28227	1.36545	0.254677
0.984294	2.6765	0.985443	2.67739	0.627819	0.592536	0.885874	1.53883	1.11553	0.562705	1.32583	1.23447	0.456305	1.12191	0.986611	2.53473	0.868425	0.82203	1.09963	1.28951	1.36582	0.25912
0.980433	2.67352	0.981581	2.6744	0.628678	0.597922	0.888096	1.53961	1.11634	0.570073	1.32762	1.24266	0.457937	1.14029	0.982963	2.52013	0.869624	0.840252	1.10149	1.29584	1.36619	0.264307
0.976576	2.67042	0.977723	2.67136	0.629545	0.604021	0.890319	1.53944	1.11717	0.578444	1.32942	1.25005	0.459597	1.15991	0.979336	2.50404	0.87085	0.859873	1.10337	1.30135	1.36658	0.27027
0.972724	2.66723	0.973869	2.66821	0.630421	0.610842	0.89254	1.53826	1.11801	0.58783	1.33123	1.25664	0.461285	1.18097	0.975734	2.4863	0.872106	0.881	1.10525	1.30601	1.36697	0.27706
0.968877	2.66392	0.97002	2.6649	0.631308	0.618391	0.894759	1.5361	1.11887	0.598126	1.33304	1.2625	0.463006	1.20362	0.972159	2.4667	0.873393	0.903612	1.10714	1.30984	1.36738	0.284557
0.965034	2.66045	0.966176	2.6615	0.632206	0.626633	0.896975	1.53297	1.11974	0.609353	1.33487	1.26759	0.46476	1.22827	0.968613	2.44514	0.874714	0.927588	1.10903	1.31285	1.3678	0.29281
0.961197	2.65687	0.962337	2.65794	0.633117	0.635588	0.899185	1.52891	1.12063	0.621558	1.3367	1.27197	0.466551	1.25543	0.9651	2.42153	0.876071	0.953017	1.11093	1.31505	1.36822	0.301843
0.957364	2.65317	0.958503	2.65425	0.634041	0.64523	0.901388	1.52395	1.12153	0.634656	1.33854	1.27558	0.468384	1.28556	0.961623	2.39568	0.877466	0.979867	1.11283	1.31648	1.36867	0.31156
0.953538	2.64927	0.954675	2.65047	0.63498	0.655616	0.903584	1.51807	1.12246	0.648638	1.34038	1.27849	0.470263	1.31938	0.958185	2.36741	0.8789	1.00805	1.11473	1.31709	1.36912	0.321985
0.949716	2.64528	0.950852	2.64649	0.635934	0.666669	0.90577	1.51128	1.12341	0.66354	1.34223	1.28071	0.472193	1.35789	0.954789	2.33667	0.880376	1.03756	1.11663	1.31692	1.3696	0.333093
0.945901	2.64112	0.947035	2.64234	0.636904	0.678458	0.907947	1.5036	1.12437	0.679304	1.34408	1.28219	0.474182	1.40227	0.951439	2.30345	0.881895	1.06835	1.11853	1.31602	1.37009	0.344873
0.942092	2.63675	0.943224	2.63807	0.637892	0.690944	0.910111	1.49507	1.12537	0.695901	1.34593	1.28304	0.476241	1.45394	0.948139	2.26771	0.88346	1.10038	1.12043	1.31437	1.37059	0.357318
0.93829	2.63225	0.93942	2.63363	0.638899	0.704145	0.912263	1.48576	1.12638	0.713282	1.34779	1.28321	0.47838	1.5146	0.944893	2.2294	0.885071	1.1336	1.12232	1.312	1.37112	0.370426
0.934494	2.62758	0.935622	2.62899	0.639925	0.718143	0.9144	1.47561	1.12743	0.731457	1.34964	1.2827	0.480613	1.58584	0.941704	2.18874	0.886732	1.16797	1.12421	1.30895	1.37166	0.384157
0.930704	2.62271	0.931831	2.62418	0.640972	0.732833	0.916522	1.46467	1.12849	0.750396	1.35149	1.28161	0.482958	1.66892	0.938575	2.14595	0.888443	1.20332	1.1261	1.3052	1.37223	0.398493
0.926922	2.61766	0.928046	2.61919	0.642041	0.748307	0.918628	1.45301	1.12959	0.770046	1.35334	1.27986	0.485431	1.76414	0.935509	2.10117	0.890206	1.23964	1.12798	1.30079	1.37281	0.413425
0.923148	2.61238	0.92427	2.61396	0.643132	0.764577	0.920717	1.44063	1.13072	0.790418	1.35518	1.27748	0.48805	1.86991	0.932509	2.05481	0.892022	1.27684	1.12986	1.29573	1.37342	0.428911
0.919381	2.60689	0.920501	2.60855	0.644248	0.781575	0.922787	1.42755	1.13187	0.811481	1.35703	1.27453	0.490829	1.9823	0.929577	2.00729	0.893892	1.31478	1.13172	1.29001	1.37405	0.444967
0.915622	2.60117	0.916739	2.60293	0.645388	0.799412	0.924838	1.41377	1.13306	0.833145	1.35886	1.27101	0.493773	2.09567	0.926714	1.95898	0.895817	1.35345	1.13358	1.28371	1.3747	0.461565
0.911872	2.59522	0.912987	2.59703	0.646555	0.818108	0.926868	1.39936	1.13428	0.855366	1.36069	1.2669	0.496879	2.20376	0.923922	1.9104	0.897799	1.3927	1.13543	1.27683	1.37538	0.478652
0.908131	2.58905	0.909242	2.59089	0.64775	0.837673	0.928877	1.3844	1.13553	0.878195	1.36252	1.26228	0.500134	2.3015	0.9212	1.86202	0.899837	1.4324	1.13727	1.26939	1.37609	0.496242
0.904398	2.58263	0.905507	2.58453	0.648974	0.858149	0.930865	1.36886	1.13681	0.901548	1.36434	1.25712	0.503522	2.38593	0.918547	1.81427	0.901934	1.47243	1.13909	1.26143	1.37682	0.514301
0.900675	2.57594	0.901781	2.57797	0.650227	0.87952	0.932829	1.35278	1.13813	0.925346	1.36615	1.25146	0.507022	2.45641	0.915962	1.76746	0.904088	1.51269	1.14091	1.2529	1.37757	0.532779
0.896962	2.56894	0.898065	2.57107	0.651513	0.901815	0.93477	1.3362	1.13948	0.949587	1.36795	1.24533	0.510613	2.514	0.913445	1.72204	0.9063	1.55311	1.14271	1.24395	1.37835	0.551723
0.893259	2.56167	0.894359	2.56386	0.652831	0.92512	0.936686	1.3192	1.14087	0.974231	1.36974	1.23868	0.514279	2.56036	0.910991	1.67821	0.908571	1.59354	1.1445	1.2345	1.37916	0.571083
0.889567	2.5541	0.890664	2.55639	0.654183	0.94948	0.938578	1.3018	1.1423	0.999225	1.37153	1.23166	0.518005	2.59754	0.9086	1.63612	0.910901	1.63386	1.14627	1.22461	1.38	0.59076
0.885886	2.5462	0.88698	2.54858	0.655572	0.974844	0.940444	1.28402	1.14376	1.02447	1.3733	1.22419	0.521778	2.62733	0.906268	1.59597	0.913288	1.67394	1.14803	1.21439	1.38087	0.610779
0.882217	2.53802	0.883307	2.54048	0.656997	1.00133	0.942284	1.2659	1.14525	1.05001	1.37506	1.21628	0.525589	2.65124	0.903993	1.55776	0.915733	1.71371	1.14978	1.20375	1.38176	0.631153
0.87856	2.52949	0.879646	2.53206	0.658462	1.02897	0.944098	1.2475	1.14679	1.07579	1.37681	1.20804	0.529431	2.67059	0.901771	1.52157	0.918235	1.75305	1.15151	1.19275	1.38269	0.651813
0.874915	2.52057	0.875998	2.52327	0.659968	1.05773	0.945886	1.22885	1.14836	1.10164	1.37855	1.19942	0.533298	2.68634	0.8996	1.48734	0.920793	1.79183	1.15322	1.18143	1.38365	0.672727
0.871283	2.51129	0.872362	2.51411	0.661516	1.08771	0.947646	1.21004	1.14997	1.12764	1.38027	1.19046	0.537186	2.69924	0.897478	1.45499	0.923408	1.83001	1.15492	1.16984	1.38463	0.693914
0.867666	2.50167	0.86874	2.50458	0.663108	1.11892	0.949379	1.19108	1.15162	1.15371	1.38198	1.18122	0.54109	2.70986	0.8954	1.42442	0.926076	1.86749	1.1566	1.15807	1.38565	0.715274
0.864062	2.49167	0.865132	2.49467	0.664746	1.15134	0.951084	1.17201	1.1533	1.17978	1.38368	1.17169	0.545009	2.71865	0.893366	1.39559	0.928799	1.9042	1.15826	1.14604	1.3867	0.736757
0.860473	2.48126	0.861538	2.48438	0.666431	1.18498	0.952762	1.15287	1.15502	1.20586	1.38537	1.16191	0.548938	2.72601	0.891372	1.36838	0.931573	1.94003	1.15991	1.1338	1.38778	0.758411
0.856899	2.47039	0.85796	2.47369	0.668166	1.21992	0.954412	1.13368	1.15678	1.23179	1.38704	1.15189	0.552878	2.73218	0.889416	1.34261	0.934399	1.9749	1.16154	1.12145	1.38889	0.780225
0.853341	2.45913	0.854398	2.4625	0.669953	1.25611	0.956035	1.11452	1.15858	1.2576	1.38869	1.14168	0.556826	2.73735	0.887496	1.31824	0.937274	2.00881	1.16314	1.10898	1.39003	0.802118
0.8498	2.44745	0.850851	2.45094	0.671792	1.29347	0.95763	1.09542	1.16041	1.28326	1.39033	1.1313	0.56078	2.7417	0.88561	1.2952	0.940198	2.04174	1.16474	1.09641	1.3912	0.824015
0.846276	2.4353	0.847322	2.43896	0.673687	1.33196	0.959197	1.07646	1.16228	1.30864	1.39196	1.12077	0.56474	2.74541	0.883757	1.27329	0.943168	2.07358	1.16631	1.08382	1.39241	0.845912
0.84277	2.42272	0.843811	2.4265	0.675637	1.3716	0.960737	1.0576	1.16419	1.33383	1.39357	1.11011	0.568705	2.74858	0.881934	1.25248	0.946184	2.10433	1.16787	1.07127	1.39364	0.867848
0.839282	2.40964	0.840318	2.41359	0.677646	1.41226	0.96225	1.03891	1.16613	1.35865	1.39516	1.09937	0.572675	2.75127	0.880141	1.23269	0.949243	2.13395	1.1694	1.05873	1.39491	0.889728
0.835814	2.39615	0.836843	2.40022	0.679714	1.45383	0.963736	1.02048	1.16811	1.38311	1.39674	1.08858	0.576647	2.75352	0.878376	1.21382	0.952344	2.16239	1.17092	1.04627	1.39621	0.911472
0.832365	2.38221	0.833389	2.38638	0.681843	1.49618	0.965196	1.00229	1.17012	1.4072	1.3983	1.07776	0.580623	2.75538	0.876637	1.19579	0.955485	2.18968	1.17242	1.03392	1.39754	0.933147
0.828937	2.36772	0.829954	2.3721	0.684033	1.53911	0.96663	0.984374	1.17217	1.43086	1.39985	1.06697	0.584602	2.75701	0.874924	1.17856	0.958665	2.21581	1.17391	1.02167	1.39891	0.954714
0.82553	2.35282	0.826541	2.3573	0.686286	1.58255	0.968037	0.966736	1.17426	1.45408	1.40138	1.06159	0.588582	2.75841	0.873235	1.16204	0.961882	2.24078	1.17537	1.00965	1.4003	0.965444
0.822145	2.33744	0.82315	2.34207	0.688602	1.62624	0.96942	0.949493	1.17637	1.47674			0.592564	2.75951	0.871569	1.14621	0.965134	2.26454	1.17682	0.997852		
0.818783	2.32162	0.81978	2.32639	0.690981	1.67002	0.970778	0.932596	1.17852	1.49885			0.596548	2.76039	0.869926	1.13104	0.968419	2.28712	1.17825	0.986277		
0.815443	2.30536	0.816434	2.3102	0.693423	1.71367	0.972112	0.916054	1.1807	1.52041			0.600533	2.76113	0.868304	1.11643	0.971736	2.30851	1.17967	0.975034		
0.812128	2.2886	0.813111	2.29363	0.695928	1.75699	0.973423	0.899983	1.18291	1.54137			0.604519	2.76175	0.866703	1.10238	0.975083	2.32877	1.18107	0.964102		
0.808837	2.27148	0.809813	2.27662	0.698495	1.79974	0.97471	0.88433	1.18515	1.56174			0.608506	2.76217	0.865122	1.08885	0.978459	2.34787	1.18245	0.953545		
0.80557	2.25393	0.806539	2.25921	0.701123	1.84173	0.975976	0.869106	1.18742	1.5814			0.612493	2.76246	0.86356	1.07586	0.981861	2.36573	1.18382	0.943396		
0.80233	2.23599	0.803291	2.24138	0.703811	1.8828	0.977219	0.85439	1.18971	1.60039			0.61648	2.76267	0.862016	1.06327	0.985288	2.38254	1.18517	0.933708		
0.799116	2.21774	0.800069	2.22316	0.706558	1.92274	0.978442	0.840183	1.19204	1.61871			0.620468	2.76274	0.860491	1.05114	0.988739	2.39819	1.18652	0.924469		
0.795928	2.19912	0.796873	2.20467	0.709362	1.96146	0.979645	0.826415	1.19438	1.6363			0.624455	2.76267	0.858982	1.03948	0.992211	2.41268	1.18784	0.915748		
0.792767	2.18018	0.793704	2.18586	0.71222	1.99873	0.980828	0.813159	1.19676	1.65315			0.628443	2.76256	0.85749	1.02824	0.995703	2.42612	1.18916	0.907579		
0.789634	2.16099	0.790563	2.16675	0.715132	2.03458	0.981992	0.800488	1.19916	1.66919			0.63243	2.76239	0.856014	1.0174	0.999214	2.4384	1.19046	0.899979		
0.786529	2.14158	0.78745	2.14737	0.718094	2.06887	0.983139	0.788294	1.20158	1.6845			0.636417	2.76209	0.854553	1.00692	1.00274	2.4496	1.19176	0.893029		
0.783452	2.12195	0.784364	2.12779	0.721104	2.10151	0.984268	0.776593	1.20402	1.69903			0.640404	2.76168	0.853107	0.996819	1.00629	2.45974	1.19304	0.886735		
0.780404	2.10216	0.781307	2.1081	0.72416	2.13255	0.98538	0.76547	1.20648	1.71275			0.644389	2.76126	0.851675	0.987154	1.00984	2.46876	1.19432	0.881134		
0.777384	2.08229	0.778279	2.08823	0.72726	2.16191	0.986477	0.754891	1.20896	1.72565			0.648375	2.76075	0.850257	0.97786	1.01341	2.47668	1.19558	0.876282		
0.774393	2.06233	0.775279	2.06825	0.730401	2.18966	0.98756	0.744841	1.21146	1.7377			0.652359	2.76014	0.848853	0.968938	1.01699	2.48353	1.19685	0.872136		
0.77143	2.04233	0.772308	2.04828	0.733581	2.21585	0.988628	0.735348	1.21398	1.74897			0.656343	2.7595	0.84746	0.960397	1.02058	2.48934	1.1981	0.86878		
0.768497	2.02232	0.769366	2.02826	0.736798	2.24044	0.989682	0.726353	1.21651	1.75936			0.660325	2.75877	0.84608	0.952178	1.02418	2.49404	1.19935	0.866334		
0.765592	2.00237	0.766453	2.0083	0.740049	2.2635	0.990724	0.717901	1.21906	1.76888			0.664306	2.75794	0.844712	0.944381	1.02778	2.49763	1.2006	0.864744		
0.762716	1.98255	0.763569	1.98845	0.743332	2.2851	0.991755	0.710013	1.22162	1.77755			0.668287	2.75708	0.843354	0.936991	1.03139	2.50016	1.20185	0.864023		
0.759869	1.96282	0.760713	1.96868	0.746645	2.30535	0.992774	0.702626	1.22419	1.78533			0.672265	2.75621	0.842007	0.929976	1.035	2.50161	1.2031	0.864248		
0.75705	1.94327	0.757886	1.94904	0.749987	2.32426	0.993783	0.695747	1.22677	1.7923			0.676243	2.75519	0.840669	0.923341	1.03861	2.50189	1.20435	0.865496		
0.754259	1.92397	0.755086	1.92963	0.753355	2.34189	0.994782	0.689377	1.22936	1.79835			0.680219	2.75409	0.839341	0.917103	1.04222	2.50101	1.2056	0.867804		
0.751496	1.90483	0.752315	1.91049	0.756747	2.35835	0.995773	0.683556	1.23196	1.80349			0.684193	2.753	0.838022	0.911293	1.04583	2.49906	1.20685	0.871119		
0.748761	1.88604	0.749571	1.89163	0.760163	2.37369	0.996756	0.678192	1.23457	1.80783			0.688166	2.75179	0.836711	0.905899	1.04944	2.49593	1.20811	0.875523		
0.746052	1.86759	0.746855	1.87303	0.7636	2.38799	0.997731	0.673349	1.23718	1.8112			0.692137	2.75049	0.835407	0.900968	1.05304	2.49155	1.20938	0.881168		
0.743369	1.84942	0.744164	1.8548	0.767056	2.40132	0.9987	0.668987	1.2398	1.81366			0.696106	2.74914	0.83411	0.896455	1.05663	2.48602	1.21065	0.887945		
0.740713	1.8317	0.7415	1.83694	0.770532	2.41367	0.999662	0.665084	1.24242	1.81529			0.700073	2.74774	0.832819	0.892408	1.06021	2.47923	1.21194	0.895948		
0.738082	1.81441	0.738862	1.81946	0.774024	2.42515	1.00062	0.661705	1.24504	1.81599			0.704038	2.74623	0.831534	0.888855	1.06378	2.47115	1.21324	0.905259		
0.735475	1.79749	0.736248	1.80245	0.777532	2.43587	1.00157	0.658733	1.24766	1.81576			0.708001	2.74463	0.830253	0.885777	1.06735	2.4618	1.21455	0.915884		
0.732893	1.78108	0.733658	1.78593	0.781056	2.44585	1.00252	0.656222	1.25028	1.81465			0.711961	2.74292	0.828977	0.883211	1.07089	2.45111	1.21588	0.927862		
0.730334	1.76518	0.731092	1.76987	0.784593	2.45508	1.00347	0.654198	1.2529	1.81264			0.715919	2.74115	0.827703	0.881155	1.07442	2.43907	1.21723	0.941285		
0.727797	1.74979	0.728549	1.75431	0.788143	2.46362	1.00441	0.652563	1.25551	1.80969			0.719874	2.73927	0.826433	0.87968	1.07793	2.42558	1.2186	0.956163		
0.725282	1.73497	0.726028	1.7393	0.791705	2.47155	1.00535	0.651343	1.25812	1.80587			0.723827	2.73727	0.825164	0.87878	1.08142	2.4107	1.21999	0.972501		
0.722789	1.72071	0.723528	1.72489	0.795278	2.47892	1.00629	0.650586	1.26073	1.80118			0.727776	2.73521	0.823896	0.878445	1.08489	2.39437	1.22141	0.990447		
0.720315	1.70706	0.721049	1.71107	0.798861	2.48579	1.00723	0.650244	1.26332	1.79557			0.731723	2.73301	0.822628	0.878728	1.08834	2.37649	1.22285	1.00993		
0.717861	1.69405	0.718589	1.69787	0.802454	2.49208	1.00817	0.650257	1.26591	1.78907			0.735666	2.73066	0.821359	0.87966	1.09175	2.35712	1.22432	1.03099		
0.715425	1.68172	0.716147	1.68532	0.806055	2.4979	1.00911	0.650666	1.26849	1.78164			0.739605	2.72817	0.820089	0.88123	1.09514	2.33619	1.22583	1.05375		
0.713006	1.6701	0.713724	1.67347	0.809664	2.5033	1.01005	0.651529	1.27105	1.77335			0.743541	2.72553	0.818815	0.883492	1.0985	2.31368	1.22737	1.0782		
0.710604	1.65923	0.711317	1.66236	0.813281	2.50827	1.01099	0.652693	1.27361	1.76419			0.747473	2.72275	0.817538	0.886478	1.10182	2.28957	1.22894	1.10431		
0.708216	1.64907	0.708925	1.65201	0.816905	2.51285	1.01193	0.654228	1.27615	1.75415			0.751401	2.71986	0.816256	0.89018	1.10511	2.26389	1.23055	1.13208		
0.705843	1.63972	0.706548	1.64244	0.820535	2.517	1.01288	0.656203	1.27867	1.74327			0.755325	2.71673	0.814969	0.894653	1.10835	2.23658	1.23221	1.16161		
0.703483	1.63129	0.704184	1.6337	0.824171	2.52084	1.01382	0.658473	1.28118	1.73154			0.759244	2.7134	0.813674	0.899937	1.11156	2.20766	1.23391	1.19285		
0.701134	1.62366	0.701831	1.62582	0.827812	2.52433	1.01478	0.661073	1.28367	1.719			0.763158	2.70987	0.812371	0.906037	1.11473	2.17716	1.23565	1.22576		
0.698796	1.61697	0.69949	1.61886	0.831458	2.52747	1.01573	0.664057	1.28614	1.70563			0.767066	2.70613	0.811058	0.912963	1.11785	2.14514	1.23745	1.26034		
0.696466	1.61135	0.697158	1.6129	0.835108	2.53032	1.01669	0.667344	1.28859	1.69147			0.77097	2.70214	0.809735	0.920811	1.12092	2.11162	1.23929	1.29649		
0.694144	1.60669	0.694834	1.60796	0.838763	2.53291	1.01766	0.670964	1.29102	1.67652			0.774867	2.69783	0.8084	0.929548	1.12394	2.07662	1.24119	1.33419		
0.691828	1.6031	0.692516	1.60407	0.84242	2.53516	1.01863	0.674972	1.29343	1.66081			0.778758	2.6933	0.807052	0.939185	1.12691	2.04027	1.24314	1.37337		
0.689517	1.60074	0.690204	1.60134	0.846081	2.53717	1.01961	0.679246	1.29582	1.64442			0.782642	2.68843	0.805689	0.949816	1.12983	2.00264	1.24515	1.4139		
0.687207	1.59955	0.687894	1.59977	0.849744	2.5389	1.02059	0.683801	1.29818	1.62732			0.786518	2.68318	0.80431	0.961411	1.1327	1.96387	1.24722	1.45574		
0.684899	1.59958	0.685585	1.59942	0.85341	2.54036	1.02158	0.688751	1.30052	1.60955			0.790387	2.67755	0.802914	0.974053	1.1355	1.92401	1.24936	1.49871		
0.68259	1.60103	0.683277	1.60046	0.857078	2.54163	1.02258	0.693973	1.30283	1.59106			0.794248	2.67151	0.801498	0.987693	1.13825	1.88321	1.25155	1.54267		
0.680277	1.60385	0.680965	1.60285	0.860747	2.5426	1.02358	0.699477	1.30511	1.57205			0.798099	2.66501	0.800062	1.00237	1.14094	1.84168	1.25381	1.58751		
0.67796	1.60812	0.67865	1.60668	0.864418	2.54334	1.0246	0.705342	1.30736	1.55247			0.801941	2.65803	0.798605	1.01819	1.14357	1.79956	1.25613	1.633		
0.675635	1.61393	0.676327	1.61206	0.868089	2.54386	1.02562	0.71146	1.30959	1.53235			0.805772	2.65047	0.797123	1.03502	1.14613	1.75694	1.25852	1.67903		
0.673301	1.6213	0.673996	1.61894	0.871761	2.54411	1.02665	0.717888	1.31179	1.51174			0.809592	2.6423	0.795617	1.05293	1.14864	1.71409	1.26098	1.72542		
0.670955	1.63034	0.671654	1.62749	0.875433	2.54417	1.02769	0.724618	1.31395	1.49064			0.8134	2.63345	0.794084	1.07199	1.15108	1.67117	1.2635	1.7719		
0.668594	1.64109	0.669298	1.63772	0.879106	2.54402	1.02874	0.731645	1.31609	1.46917			0.817194	2.6239	0.792522	1.09208	1.15346	1.62829	1.26609	1.81839		
0.666217	1.65351	0.666926	1.6496	0.882777	2.54361	1.0298	0.738967	1.3182	1.44738			0.820975	2.61352	0.790931	1.11331	1.15578	1.58575	1.26875	1.86471		
0.663821	1.66765	0.664536	1.66326	0.886448	2.54293	1.03088	0.74662	1.32027	1.42524			0.824739	2.60222	0.789308	1.13561	1.15804	1.54365	1.27148	1.91058		
0.661403	1.68355	0.662125	1.67865	0.890118	2.54208	1.03196	0.754548	1.32231	1.40285			0.828487	2.58997	0.787653	1.1589	1.16024	1.50209	1.27427	1.95592		
0.658961	1.70122	0.65969	1.69579	0.893787	2.54095	1.03306	0.76276	1.32432	1.38027			0.832216	2.57664	0.785963	1.18329	1.16238	1.46135	1.27712	2.00057		
0.656492	1.72053	0.657229	1.71462	0.897453	2.53959	1.03416	0.77137	1.32629	1.35748			0.835925	2.56213	0.784237	1.2087	1.16446	1.4215	1.28004	2.04431		
0.653994	1.74149	0.65474	1.73506	0.901118	2.53799	1.03528	0.780217	1.32824	1.33459			0.839612	2.54635	0.782474	1.23499	1.16648	1.38267	1.28303	2.08709		
0.651465	1.76399	0.652221	1.75714	0.90478	2.53613	1.03641	0.789364	1.33015	1.31168			0.843275	2.52915	0.780672	1.26223	1.16845	1.34499	1.28607	2.12874		
0.648902	1.78792	0.649668	1.7807	0.908439	2.53402	1.03756	0.798881	1.33202	1.28872			0.846913	2.51045	0.77883	1.29033	1.17036	1.30853	1.28917	2.16923		
0.646304	1.8132	0.64708	1.80556	0.912095	2.53165	1.03872	0.80873	1.33387	1.26578			0.850522	2.49018	0.776947	1.31916	1.17222	1.27338	1.29233	2.20848		
0.643668	1.8396	0.644456	1.83162	0.915747	2.529	1.0399	0.818892	1.33568	1.24296			0.854101	2.46818	0.775022	1.34875	1.17404	1.23962	1.29555	2.2463		
0.640993	1.86699	0.641793	1.85877	0.919395	2.52603	1.04108	0.829392	1.33746	1.22024			0.857647	2.44433	0.773053	1.379	1.1758	1.20729	1.29882	2.28272		
0.638278	1.89517	0.63909	1.88669	0.923039	2.52279	1.04229	0.840282	1.3392	1.19767			0.861158	2.41864	0.771041	1.40977	1.17752	1.17636	1.30214	2.3177		
0.635522	1.92392	0.636346	1.9153	0.926678	2.51922	1.04351	0.85155	1.34091	1.17536			0.864629	2.39099	0.768984	1.44098	1.1792	1.14695	1.30551	2.35123		
0.632725	1.95301	0.633561	1.94438	0.930312	2.51536	1.04475	0.86319	1.34259	1.15329			0.86806	2.36142	0.766881	1.47257	1.18083	1.11902	1.30892	2.38334		
0.629885	1.98233	0.630733	1.97362	0.933939	2.51111	1.046	0.875198	1.34424	1.13149			0.871446	2.32998	0.764733	1.50441	1.18243	1.09257	1.31239	2.4139		
0.627002	2.01159	0.627864	2.00288	0.937561	2.50654	1.04727	0.887648	1.34586	1.11001			0.874786	2.29671	0.762538	1.53637	1.18399	1.06751	1.31589	2.44294		
0.624078	2.04061	0.624952	2.03202	0.941175	2.50158	1.04856	0.900502	1.34745	1.0889			0.878076	2.26188	0.760298	1.56842	1.18551	1.04393	1.31944	2.47062		
0.621111	2.06927	0.621998	2.06079	0.944782	2.49617	1.04987	0.913813	1.349	1.06821			0.881315	2.22564	0.758011	1.60038	1.187	1.02181	1.32302	2.49683		
0.618104	2.09729	0.619003	2.08903	0.948381	2.49042	1.0512	0.92761	1.35053	1.04793			0.884501	2.18829	0.755678	1.63215	1.18846	1.001	1.32665	2.52158		
0.615057	2.12463	0.615967	2.11658	0.951971	2.48418	1.05255	0.941906	1.35203	1.02809			0.887632	2.15028	0.753299	1.66367	1.18989	0.981522	1.3303	2.54498		
0.611971	2.15118	0.612893	2.14334	0.955552	2.47747	1.05392	0.956707	1.3535	1.00869			0.890708	2.11198	0.750875	1.69478	1.19129	0.963357	1.33399	2.56701		
0.608847	2.17673	0.60978	2.16924	0.959123	2.47027	1.05531	0.972018	1.35494	0.989792			0.893729	2.07382	0.748407	1.72537	1.19267	0.946438	1.33771	2.58773		
0.605687	2.20134	0.606631	2.19416	0.962683	2.4625	1.05673	0.987914	1.35635	0.971409			0.896695	2.03632	0.745895	1.75541	1.19403	0.930728	1.34146	2.6072		
0.602492	2.2249	0.603446	2.21801	0.966232	2.45422	1.05816	1.00439	1.35774	0.953575			0.899608	1.99989	0.743339	1.78481	1.19536	0.916134	1.34524	2.6254		
0.599264	2.24736	0.600228	2.2408	0.969768	2.44535	1.05963	1.02153	1.35911	0.936235			0.902468	1.96497	0.740742	1.81337	1.19667	0.902685	1.34904	2.64241		
0.596005	2.26875	0.596977	2.2625	0.973291	2.43583	1.06111	1.03933	1.36045	0.919435			0.90528	1.93191	0.738105	1.8411	1.19796	0.890321	1.35287	2.6582		
0.592715	2.28898	0.593696	2.28306	0.9768	2.42561	1.06263	1.05782	1.36176	0.903235			0.908045	1.90095	0.735427	1.86792	1.19924	0.878939	1.35671	2.67287		
0.589397	2.30813	0.590387	2.30256	0.980293	2.41472	1.06417	1.07707	1.36305	0.887555			0.910767	1.87236	0.732712	1.89374	1.2005	0.868523	1.36058	2.68647		
0.586052	2.32628	0.587049	2.32098	0.98377	2.40312	1.06574	1.09706	1.36432	0.872463			0.91345	1.84627	0.729961	1.9185	1.20175	0.858994	1.36447	2.69891		
0.582682	2.34332	0.583687	2.33834	0.98723	2.39072	1.06733	1.11781	1.36557	0.857923			0.916097	1.82276	0.727174	1.94217	1.20298	0.850385	1.36837	2.71033		
0.579288	2.35931	0.580299	2.35468	0.990672	2.37746	1.06896	1.13947	1.3668	0.843915			0.918712	1.80181	0.724354	1.96474	1.2042	0.842601	1.37229	2.72076		
0.575871	2.37437	0.576889	2.37	0.994093	2.36332	1.07062	1.16206	1.36801	0.830502			0.921299	1.78335	0.721502	1.98609	1.20541	0.835596	1.37623	2.73015		
0.572433	2.38853	0.573458	2.38439	0.997494	2.34834	1.07232	1.18551	1.3692	0.817643			0.92386	1.76731	0.718621	2.00615	1.20662	0.829384	1.38018	2.73851		
