Sym0		Sym1		Sym2		Sym3		Sym4		Sym5		Asym1		Asym2		Asym3		Asym4		Asym5	
0.551689	2.49536	0.551537	2.49564	1.01058	2.41466	1.09223	1.14939	1.39015	0.890748			0.94075	1.8725	0.691353	2.15988	1.22734	0.887923	1.39529	2.71967		
0.548083	2.50143	0.547931	2.50167	1.01406	2.40316	1.0939	1.1693	1.39143	0.87788			0.943436	1.85047	0.688234	2.16146	1.22861	0.880844	1.39922	2.7291		
0.544468	2.50705	0.544316	2.50727	1.01752	2.39093	1.0956	1.18999	1.39268	0.865513			0.946092	1.83085	0.685113	2.16176	1.22988	0.874485	1.40317	2.73359		
0.540846	2.5123	0.540693	2.51254	1.02096	2.37789	1.09734	1.2115	1.39393	0.853653			0.948721	1.8136	0.681993	2.16074	1.23114	0.868779				
0.537216	2.51715	0.537063	2.51736	1.02438	2.36405	1.0991	1.23391	1.39515	0.84234			0.951327	1.79853	0.678876	2.15849	1.23239	0.863765				
0.533579	2.52166	0.533426	2.5218	1.02778	2.34932	1.1009	1.25716	1.39636	0.831483			0.953913	1.78565	0.675762	2.15494	1.23363	0.859391				
0.529937	2.52576	0.529783	2.52594	1.03116	2.33369	1.10273	1.2813	1.39755	0.821111			0.956482	1.77485	0.672655	2.15011	1.23487	0.855555				
0.526288	2.52958	0.526134	2.52973	1.03452	2.31719	1.1046	1.30642	1.39873	0.811274			0.959037	1.76587	0.669556	2.14397	1.2361	0.852283				
0.522634	2.5331	0.52248	2.53322	1.03785	2.29975	1.1065	1.33252	1.39989	0.801887			0.96158	1.75862	0.666466	2.13652	1.23733	0.849621				
0.518976	2.53628	0.518821	2.53639	1.04116	2.28129	1.10844	1.3596	1.40104	0.797294			0.964113	1.75303	0.663388	2.12778	1.23855	0.847411				
0.515313	2.53918	0.515158	2.53929	1.04444	2.26187	1.11043	1.38764					0.96664	1.74891	0.660324	2.11776	1.23977	0.845684				
0.511646	2.54183	0.511491	2.54194	1.04769	2.24151	1.11245	1.41668					0.969162	1.74616	0.657274	2.10636	1.24099	0.844454				
0.507975	2.5442	0.50782	2.5443	1.05091	2.22016	1.11452	1.44669					0.971681	1.7446	0.654243	2.09359	1.24221	0.843656				
0.504301	2.5463	0.504146	2.5464	1.0541	2.19788	1.11663	1.47766					0.974198	1.74414	0.651231	2.07956	1.24343	0.843293				
0.500625	2.54817	0.500469	2.54824	1.05725	2.17465	1.11878	1.50955					0.976716	1.74472	0.64824	2.0641	1.24465	0.843295				
0.496945	2.54978	0.49679	2.54987	1.06037	2.15059	1.12098	1.5423					0.979235	1.74626	0.645272	2.04724	1.24586	0.843662				
0.493264	2.55118	0.493109	2.55124	1.06346	2.12574	1.12323	1.57586					0.981757	1.7486	0.64233	2.02904	1.24708	0.844432				
0.489581	2.55236	0.489425	2.55236	1.06651	2.10009	1.12553	1.61006					0.984283	1.75171	0.639415	2.00941	1.2483	0.845586				
0.485896	2.55324	0.485741	2.55329	1.06952	2.07386	1.12788	1.64489					0.986814	1.75554	0.636529	1.98832	1.24952	0.847042				
0.48221	2.55393	0.482055	2.55396	1.0725	2.04717	1.13028	1.68025					0.98935	1.75998	0.633675	1.96585	1.25075	0.848832				
0.478523	2.55441	0.478368	2.55444	1.07543	2.02005	1.13273	1.71591					0.991894	1.76502	0.630854	1.94193	1.25197	0.850935				
0.474836	2.55464	0.474681	2.55465	1.07833	1.99268	1.13524	1.7518					0.994446	1.77054	0.628069	1.9165	1.2532	0.853305				
0.471149	2.55466	0.470993	2.55464	1.08118	1.96523	1.13779	1.78776					0.997005	1.77653	0.625322	1.88967	1.25444	0.855955				
0.467462	2.55441	0.467306	2.5544	1.084	1.93777	1.1404	1.82364					0.999574	1.78296	0.622614	1.86133	1.25567	0.858928				
0.463775	2.55398	0.463619	2.55392	1.08678	1.91056	1.14305	1.85927					1.00215	1.78981	0.619949	1.83148	1.25692	0.862135				
0.460089	2.55327	0.459933	2.55325	1.08952	1.88378	1.14576	1.89445					1.00474	1.79704	0.617327	1.80018	1.25816	0.865607				
0.456404	2.55228	0.456249	2.55228	1.09222	1.85746	1.14852	1.9291					1.00734	1.80457	0.614752	1.7674	1.25941	0.86932				
0.452721	2.55112	0.452566	2.55107	1.09488	1.83177	1.15133	1.96305					1.00995	1.8124	0.612225	1.73312	1.26067	0.873228				
0.44904	2.54968	0.448884	2.54961	1.0975	1.80688	1.15419	1.99618					1.01257	1.82049	0.609749	1.69736	1.26194	0.877415				
0.445361	2.54796	0.445206	2.54786	1.10009	1.78294	1.15709	2.02838					1.01521	1.82886	0.607325	1.66019	1.26321	0.881853				
0.441684	2.54593	0.441529	2.54581	1.10265	1.76001	1.16005	2.05953					1.01785	1.83747	0.604956	1.62159	1.26448	0.886452				
0.438011	2.54361	0.437856	2.54349	1.10518	1.73815	1.16304	2.08957					1.02051	1.84628	0.602644	1.58153	1.26576	0.891278				
0.434342	2.54102	0.434187	2.54088	1.10767	1.71744	1.16608	2.1184					1.02318	1.85527	0.600391	1.54008	1.26705	0.896328				
0.430676	2.53805	0.430522	2.53795	1.11013	1.69793	1.16916	2.14603					1.02587	1.86445	0.598198	1.49733	1.26835	0.901527				
0.427015	2.53474	0.426861	2.53464	1.11257	1.67968	1.17227	2.17241					1.02856	1.87383	0.596068	1.45327	1.26966	0.906982				
0.423359	2.53112	0.423205	2.53094	1.11498	1.66268	1.17543	2.19754					1.03127	1.88332	0.594003	1.40792	1.27097	0.912603				
0.419708	2.52704	0.419554	2.52686	1.11737	1.64697	1.17862	2.22138					1.034	1.89294	0.592004	1.3614	1.27229	0.918416				
0.416064	2.52254	0.41591	2.52235	1.11974	1.63252	1.18184	2.24392					1.03674	1.90269	0.590073	1.31376	1.27362	0.924399				
0.412426	2.51764	0.412273	2.51743	1.12208	1.61922	1.18509	2.2653					1.03949	1.91259	0.588212	1.26507	1.27496	0.930577				
0.408796	2.51223	0.408643	2.51198	1.12441	1.60715	1.18838	2.28544					1.04226	1.92259	0.586421	1.21536	1.27631	0.936961				
0.405174	2.50625	0.405022	2.50599	1.12672	1.59631	1.19169	2.30441					1.04504	1.9326	0.584703	1.16472	1.27766	0.943523				
0.401561	2.4997	0.401409	2.49944	1.12902	1.58654	1.19503	2.32228					1.04784	1.94274	0.583059	1.11326	1.27903	0.950246				
0.397958	2.49261	0.397806	2.49226	1.1313	1.57784	1.1984	2.33905					1.05065	1.95301	0.58149	1.06108	1.28041	0.957123				
0.394366	2.48481	0.394214	2.48444	1.13357	1.5702	1.20178	2.35479					1.05348	1.96327	0.579996	1.00828	1.28179	0.964224				
0.390785	2.47624	0.390634	2.47588	1.13583	1.56348	1.20519	2.36959					1.05632	1.97356	0.578579	0.954916	1.28319	0.97151				
0.387217	2.46692	0.387067	2.46653	1.13809	1.55775	1.20862	2.38343					1.05917	1.98394	0.577239	0.901063	1.2846	0.978961				
0.383664	2.45672	0.383514	2.45627	1.14033	1.5529	1.21207	2.39636					1.06205	1.99437	0.575978	0.846896	1.28602	0.986569				
0.380125	2.44555	0.379977	2.44503	1.14257	1.54887	1.21554	2.40846					1.06493	2.00482	0.574794	0.79247	1.28745	0.994401				
0.376604	2.43338	0.376456	2.43281	1.1448	1.5456	1.21903	2.41982					1.06783	2.01529	0.57369	0.73789	1.28889	1.00242				
0.373101	2.42002	0.372954	2.41943	1.14703	1.54309	1.22253	2.43045					1.07075	2.02572	0.572664	0.683294	1.29034	1.0106				
0.369618	2.4054	0.369472	2.40476	1.14926	1.54129	1.22604	2.4403					1.07368	2.03621	0.571718	0.628669	1.2918	1.01901				
0.366157	2.38942	0.366012	2.38874	1.15148	1.54009	1.22957	2.44955					1.07663	2.04673	0.57085	0.574204	1.29328	1.02762				
0.36272	2.37195	0.362576	2.37121	1.1537	1.53953	1.23311	2.4582					1.07959	2.05718	0.57006	0.519985	1.29477	1.03638				
0.35931	2.35283	0.359167	2.35198	1.15593	1.53958	1.23667	2.46623					1.08257	2.06765	0.569349	0.46604	1.29627	1.04542				
0.355928	2.33188	0.355786	2.33094	1.15815	1.54016	1.24023	2.47376					1.08556	2.07808	0.568715	0.412495	1.29779	1.05466				
0.352578	2.30894	0.352438	2.30789	1.16037	1.54121	1.24381	2.48074					1.08856	2.08846	0.568158	0.359385	1.29932	1.06412				
0.349263	2.28381	0.349124	2.28269	1.1626	1.54276	1.24739	2.48724					1.09159	2.09886	0.567677	0.306851	1.30086	1.07386				
0.345986	2.25631	0.345848	2.25512	1.16482	1.54479	1.25099	2.49331					1.09462	2.10921	0.567272	0.254884	1.30242	1.08379				
0.34275	2.22628	0.342614	2.22497	1.16706	1.54723	1.25459	2.49894					1.09768	2.11948	0.566941	0.203537	1.30399	1.09399				
0.339559	2.19348	0.339425	2.19205	1.16929	1.55006	1.2582	2.50417					1.10074	2.12971	0.566684	0.152919	1.30558	1.10447				
0.336418	2.15768	0.336286	2.1561	1.17153	1.5533	1.26182	2.50903					1.10382	2.13991	0.5665	0.103027	1.30718	1.1152				
0.33333	2.11868	0.333201	2.11693	1.17378	1.55694	1.26545	2.5135					1.10692	2.15003	0.566387	0.0539251	1.3088	1.12628				
0.330301	2.07628	0.330175	2.07442	1.17603	1.56092	1.26908	2.51764					1.11003	2.16007	0.566344	0.00559967	1.31043	1.13765				
0.327336	2.03038	0.327213	2.02836	1.17828	1.56525	1.27271	2.52147					1.11315	2.17007	0.566364	-0.0358384	1.31208	1.1493				
0.32444	1.98082	0.32432	1.97865	1.18054	1.56998	1.27636	2.525					1.11629	2.17998	0.566421	-0.0706118	1.31375	1.16135				
0.321618	1.92748	0.321501	1.92515	1.18281	1.57502	1.28	2.52823					1.11945	2.18977	0.566496	-0.0989502	1.31543	1.17375				
0.318876	1.87031	0.318762	1.86781	1.18509	1.58043	1.28365	2.53116					1.12262	2.19949	0.566573	-0.121276	1.31714	1.1865				
0.316219	1.80945	0.316109	1.80682	1.18738	1.58625	1.28731	2.53387					1.1258	2.20915	0.56664	-0.137438	1.31886	1.19969				
0.313653	1.745	0.313546	1.74219	1.18967	1.59246	1.29097	2.53629					1.12899	2.21871	0.566709	-0.152218	1.3206	1.21328				
0.311182	1.67711	0.31108	1.67415	1.19197	1.59911	1.29463	2.53845					1.1322	2.22814	0.56676	-0.162532	1.32236	1.22736				
0.308811	1.60607	0.308714	1.60303	1.19429	1.60629	1.2983	2.54041					1.13543	2.2375	0.566848	-0.1784	1.32414	1.24191				
0.306545	1.53234	0.306452	1.52921	1.19661	1.61405	1.30196	2.54212					1.13866	2.24676	0.566981	-0.199808	1.32594	1.25695				
0.304388	1.45635	0.304299	1.45312	1.19895	1.62251	1.30563	2.5436					1.14191	2.25586	0.56717	-0.226586	1.32777	1.27252				
0.302341	1.37856	0.302257	1.37521	1.20129	1.6319	1.30931	2.54485					1.14517	2.26488	0.56743	-0.25847	1.32962	1.2887				
0.300408	1.29952	0.300329	1.29615	1.20366	1.64245	1.31298	2.54592					1.14845	2.27378	0.567779	-0.295271	1.33149	1.30546				
0.29859	1.21975	0.298516	1.2164	1.20603	1.65454	1.31666	2.54682					1.15174	2.28259	0.568235	-0.336675	1.33339	1.32282				
0.296887	1.13982	0.296818	1.13644	1.20843	1.66875	1.32033	2.54745					1.15504	2.29128	0.568751	-0.377152	1.33531	1.34091				
0.2953	1.06022	0.295235	1.05687	1.21085	1.68615	1.32401	2.54787					1.15835	2.2998	0.569324	-0.416727	1.33726	1.35966				
0.293827	0.981375	0.293767	0.978081	1.2133	1.70818	1.32769	2.54816					1.16168	2.30823	0.569954	-0.455411	1.33923	1.37914				
0.292467	0.903668	0.292412	0.900402	1.21578	1.73728	1.33137	2.54819					1.16501	2.31655	0.570639	-0.493173	1.34124	1.39943				
0.291218	0.827427	0.291168	0.824221	1.21832	1.77765	1.33504	2.54803					1.16836	2.3247	0.571377	-0.530072	1.34327	1.42048				
0.290078	0.752874	0.290032	0.749788	1.22091	1.83563	1.33872	2.54769					1.17173	2.33277	0.572169	-0.566099	1.34534	1.4424				
0.289044	0.680234	0.289003	0.67724	1.22361	1.91948	1.3424	2.54715					1.1751	2.34072	0.573011	-0.601251	1.34744	1.46519				
0.288114	0.609588	0.288077	0.606631	1.22646	2.03541	1.34607	2.54641					1.17848	2.34851	0.573904	-0.635527	1.34957	1.48881				
0.287285	0.541026	0.287252	0.538144	1.22949	2.17798	1.34975	2.54545					1.18188	2.35621	0.574846	-0.668998	1.35174	1.5133				
0.286553	0.47458	0.286524	0.471847	1.23274	2.32473	1.35342	2.54431					1.18528	2.36376	0.575836	-0.701663	1.35394	1.53876				
0.285915	0.410243	0.28589	0.407589	1.2362	2.44968	1.35709	2.54294					1.1887	2.37116	0.576872	-0.73345	1.35618	1.56515				
0.285368	0.348	0.285347	0.345431	1.23981	2.54119	1.36076	2.54133					1.19213	2.37845	0.577953	-0.764505	1.35846	1.59237				
0.28491	0.28782	0.284893	0.285347	1.24354	2.6028	1.36443	2.53954					1.19557	2.38561	0.579079	-0.79479	1.36077	1.62048				
0.284537	0.229643	0.284523	0.227216	1.24733	2.64342	1.36809	2.53751					1.19902	2.39267	0.580247	-0.824252	1.36313	1.64944				
0.284247	0.173421	0.284237	0.171085	1.25117	2.67058	1.37176	2.53522					1.20247	2.39956	0.581458	-0.853009	1.36554	1.6792				
0.284037	0.119057	0.28403	0.11683	1.25504	2.68917	1.37541	2.53268					1.20594	2.40635	0.58271	-0.88101	1.36798	1.70971				
0.283904	0.0665052	0.283899	0.0643525	1.25893	2.70232	1.37907	2.5299					1.20942	2.41303	0.584001	-0.908267	1.37047	1.74086				
0.283845	0.0157546	0.283844	0.0136741	1.26284	2.71189	1.38272	2.52687					1.21291	2.41956	0.585332	-0.934823	1.37301	1.77255				
0.283852	-0.027141	0.28386	-0.0353094	1.26676	2.7191	1.38636	2.52356					1.21641	2.42594	0.5867	-0.960662	1.37559	1.80472				
0.283901	-0.0627072	0.283946	-0.0825927	1.27069	2.7246	1.39	2.51996					1.21991	2.43224	0.588105	-0.985813	1.37822	1.83722				
0.283969	-0.0914242	0.284098	-0.128233	1.27462	2.72893	1.39364	2.51604					1.22343	2.43843	0.589546	-1.01033	1.38089	1.86995				
0.284041	-0.113645	0.284316	-0.172347	1.27857	2.73245	1.39726	2.51177					1.22695	2.44446	0.591021	-1.03412	1.38361	1.90272				
0.284104	-0.12981	0.284596	-0.214871	1.28251	2.73523	1.40089	2.50954					1.23048	2.4504	0.592531	-1.05719	1.38638	1.93536				
0.284169	-0.144504	0.284936	-0.255828	1.28646	2.73754							1.23402	2.45623	0.594073	-1.07963	1.3892	1.96787				
0.284218	-0.154533	0.285334	-0.295261	1.29041	2.7395							1.23757	2.46192	0.595647	-1.1014	1.39207	1.99998				
0.284302	-0.170042	0.285789	-0.333184	1.29437	2.74114							1.24113	2.46752	0.597253	-1.12247	1.39497	2.03153				
0.284429	-0.190962	0.286296	-0.369625	1.29833	2.74255							1.2447	2.47299	0.598888	-1.14285	1.39793	2.0625				
0.28461	-0.21683	0.286856	-0.404496	1.30229	2.74373							1.24827	2.47836	0.600552	-1.16256	1.40093	2.07783				
0.284859	-0.247252	0.287464	-0.437835	1.30625	2.74475							1.25185	2.48361	0.602244	-1.1815						
0.285192	-0.28198	0.288119	-0.469652	1.31021	2.74563							1.25544	2.48876	0.603963	-1.19965						
0.285627	-0.320384	0.28882	-0.499885	1.31417	2.7464							1.25904	2.49383	0.605707	-1.21708						
0.286117	-0.357311	0.289563	-0.528566	1.31814	2.74708							1.26264	2.49874	0.607476	-1.23362						
0.286658	-0.39273	0.290346	-0.555605	1.3221	2.74764							1.26625	2.50358	0.609268	-1.24922						
0.28725	-0.426626	0.291166	-0.580972	1.32607	2.74814							1.26987	2.50834	0.611082	-1.2638						
0.28789	-0.458954	0.292023	-0.60468	1.33004	2.74861							1.27349	2.51296	0.612916	-1.27713						
0.288575	-0.489731	0.292796	-0.623934	1.33401	2.74899							1.27712	2.5175	0.614769	-1.2891						
0.289304	-0.518925	0.293473	-0.639258	1.33797	2.74925							1.28076	2.52197	0.616638	-1.29941						
0.290073	-0.546522	0.294046	-0.651203	1.34194	2.74953							1.2844	2.52632	0.61852	-1.30753						
0.290881	-0.572479	0.294505	-0.660168	1.34591	2.74978							1.28805	2.53059	0.620412	-1.31298						
0.291726	-0.596701	0.294847	-0.666481	1.34988	2.74994							1.29171	2.53474	0.62231	-1.31479						
0.292604	-0.619248	0.295165	-0.671959	1.35385	2.75006							1.29537	2.53882	0.624208	-1.31145						
0.293513	-0.640007	0.295387	-0.675666	1.35782	2.75016							1.29904	2.54288	0.626096	-1.3007						
0.294452	-0.658882	0.295737	-0.681294	1.36179	2.7502							1.30271	2.54678	0.627962	-1.27873						
0.295416	-0.675864	0.296217	-0.688457	1.36576	2.75019							1.30639	2.5506	0.629787	-1.23893						
0.296403	-0.690873	0.296831	-0.696902	1.36973	2.75018							1.31007	2.55437	0.631539	-1.16973						
0.29741	-0.703835	0.297584	-0.705985	1.3737	2.75014							1.31376	2.55802	0.633164	-1.05098						
0.298434	-0.714637	0.298478	-0.715083	1.37767	2.75001							1.31746	2.5616	0.634573	-0.8512						
0.299473	-0.723224	0.299517	-0.723499	1.38163	2.74988							1.32116	2.56515	0.635621	-0.537369						
0.300522	-0.729495	0.300567	-0.729685	1.3856	2.74973							1.32486	2.56857	0.636124	-0.348335						
0.301579	-0.733289	0.301623	-0.7334	1.38957	2.74955							1.32857	2.57193								
0.302639	-0.734601	0.302684	-0.734599	1.39354	2.74928							1.33229	2.57525								
0.303699	-0.733279	0.303744	-0.733147	1.39751	2.749							1.336	2.57846								
0.304756	-0.729139	0.3048	-0.728906	1.40148	2.7489							1.33973	2.58159								
0.305804	-0.722162	0.305848	-0.721841									1.34346	2.5847								
0.30684	-0.712228	0.306884	-0.711754									1.34719	2.58772								
0.30786	-0.699204	0.307903	-0.698544									1.35093	2.59062								
0.308859	-0.682951	0.3089	-0.682161									1.35467	2.5935								
0.309832	-0.663362	0.309872	-0.662507									1.35841	2.59633								
0.310774	-0.640421	0.310813	-0.639387									1.36216	2.5991								
0.31168	-0.614045	0.311718	-0.612812									1.36592	2.60177								
0.312546	-0.584158	0.312582	-0.582825									1.36967	2.60438								
0.313367	-0.550758	0.3134	-0.549302									1.37344	2.60694								
0.314136	-0.513916	0.314168	-0.512288									1.3772	2.60942								
0.31485	-0.473632	0.314879	-0.471882									1.38097	2.61187								
0.315504	-0.430053	0.31553	-0.428168									1.38474	2.61423								
0.316092	-0.383398	0.316115	-0.381336									1.38851	2.61651								
0.31661	-0.333813	0.316631	-0.331662									1.39229	2.61875								
0.317055	-0.281627	0.317073	-0.27936									1.39607	2.62093								
0.317423	-0.227154	0.317437	-0.224791									1.39986	2.62305								
0.317711	-0.170766	0.317721	-0.168356									1.40365	2.62412								
0.317916	-0.112946	0.317923	-0.110512																		
0.318037	-0.0837362	0.31804	-0.0813181																		
