Sym0		Sym1		Sym2		Sym3		Sym4		Sym5		Asym1		Asym2		Asym3		Asym4		Asym5	
0.988817	2.4155	0.988656	2.41547	0.633971	3.68183	0.884489	5.12563	1.12708	6.53463	1.32871	7.73237	0.457336	2.66482	0.977043	2.60401	0.874787	5.082	1.09949	6.39284	1.38159	8.01013
0.984992	2.41467	0.98483	2.41464	0.63486	3.65634	0.886706	5.09586	1.12784	6.48479	1.33049	7.67823	0.45888	2.65151	0.973734	2.60521	0.875893	5.04611	1.10132	6.35019	1.38188	7.94536
0.981172	2.41385	0.98101	2.41382	0.63575	3.63128	0.888933	5.06663	1.12861	6.43579	1.33229	7.62507	0.460442	2.63853	0.970476	2.60656	0.877012	5.01089	1.10316	6.30833	1.38218	7.88168
0.977357	2.41303	0.977196	2.413	0.636642	3.60664	0.891168	5.03792	1.12938	6.38761	1.3341	7.57287	0.462023	2.62587	0.967273	2.60807	0.878146	4.97633	1.10503	6.26724	1.38249	7.81906
0.973548	2.41223	0.973387	2.41219	0.637537	3.58242	0.89341	5.00972	1.13016	6.34025	1.33592	7.5216	0.463625	2.61353	0.964128	2.60974	0.879297	4.94242	1.1069	6.2269	1.3828	7.7575
0.969745	2.41143	0.969584	2.41139	0.638437	3.55861	0.895656	4.98199	1.13095	6.29369	1.33776	7.47124	0.465248	2.60151	0.961043	2.6116	0.880466	4.90917	1.10879	6.18728	1.38312	7.69697
0.965947	2.41064	0.965787	2.4106	0.639342	3.53522	0.897906	4.95472	1.13174	6.24792	1.33961	7.42175	0.466893	2.58981	0.95802	2.61364	0.881657	4.87656	1.11069	6.14836	1.38345	7.63744
0.962157	2.40986	0.961997	2.40982	0.640253	3.51222	0.900158	4.9279	1.13254	6.20294	1.34147	7.3731	0.468563	2.57843	0.955063	2.61587	0.88287	4.8446	1.1126	6.11011	1.38378	7.57891
0.958373	2.40909	0.958213	2.40906	0.641171	3.48963	0.902411	4.90151	1.13336	6.15872	1.34334	7.32528	0.470257	2.56737	0.952171	2.6183	0.884108	4.81327	1.11452	6.07252	1.38413	7.52135
0.954595	2.40833	0.954436	2.4083	0.642098	3.46743	0.904663	4.87552	1.13419	6.11525	1.34523	7.27826	0.471979	2.55662	0.949346	2.62093	0.885373	4.78257	1.11644	6.03556	1.38449	7.46475
0.950825	2.40759	0.950666	2.40756	0.643034	3.44563	0.906914	4.84992	1.13503	6.07254	1.34712	7.232	0.473729	2.54619	0.946587	2.62377	0.886666	4.7525	1.11838	5.9992	1.38486	7.40909
0.947063	2.40686	0.946904	2.40682	0.64398	3.42421	0.909162	4.8247	1.13589	6.03056	1.34901	7.1865	0.47551	2.53609	0.943895	2.62682	0.887991	4.72306	1.12032	5.96343	1.38525	7.35436
0.943307	2.40614	0.943149	2.40611	0.644936	3.40318	0.911405	4.79984	1.13676	5.98931	1.35092	7.14173	0.477325	2.52632	0.941267	2.63007	0.889348	4.69424	1.12226	5.92824	1.38564	7.30052
0.93956	2.40544	0.939402	2.40541	0.645905	3.38253	0.913642	4.77532	1.13766	5.94877	1.35282	7.09765	0.479175	2.51688	0.938703	2.63353	0.890739	4.66604	1.12421	5.8936	1.38606	7.24758
0.935821	2.40475	0.935664	2.40472	0.646887	3.36226	0.915873	4.75114	1.13857	5.90894	1.35474	7.05427	0.481065	2.5078	0.936201	2.63718	0.892167	4.63845	1.12616	5.85949	1.38649	7.19552
0.932091	2.40408	0.931934	2.40405	0.647882	3.34236	0.918095	4.72727	1.1395	5.86981	1.35665	7.01155	0.482998	2.49907	0.933757	2.64104	0.893633	4.61147	1.12811	5.82589	1.38693	7.14432
0.92837	2.40343	0.928213	2.4034	0.648892	3.32282	0.920308	4.70371	1.14045	5.83136	1.35857	6.96947	0.484981	2.49073	0.93137	2.64509	0.89514	4.58509	1.13007	5.7928	1.38739	7.09396
0.924658	2.4028	0.924501	2.40277	0.649918	3.30366	0.92251	4.68043	1.14143	5.7936	1.36049	6.92802	0.487019	2.4828	0.929038	2.64932	0.896688	4.55931	1.13202	5.76019	1.38788	7.04443
0.920955	2.40219	0.920799	2.40216	0.65096	3.28486	0.924701	4.65744	1.14243	5.7565	1.36241	6.88717	0.489121	2.4753	0.926756	2.65374	0.89828	4.53413	1.13397	5.72804	1.38838	6.99573
0.917263	2.4016	0.917108	2.40158	0.65202	3.26641	0.926878	4.63472	1.14345	5.72006	1.36433	6.84692	0.491296	2.46827	0.924523	2.65833	0.899918	4.50954	1.13592	5.69635	1.3889	6.94782
0.913581	2.40103	0.913426	2.40101	0.653098	3.24833	0.929042	4.61225	1.1445	5.68427	1.36625	6.80724	0.493556	2.46177	0.922336	2.6631	0.901602	4.48554	1.13786	5.6651	1.38944	6.90071
0.90991	2.40049	0.909756	2.40047	0.654196	3.2306	0.931191	4.59002	1.14558	5.64912	1.36816	6.76811	0.495913	2.45585	0.920193	2.66803	0.903335	4.46212	1.1398	5.63426	1.39	6.85437
0.90625	2.39998	0.906096	2.39995	0.655315	3.21322	0.933324	4.56804	1.14669	5.61461	1.37008	6.72952	0.498382	2.45056	0.918091	2.67312	0.905117	4.43927	1.14174	5.60384	1.39059	6.8088
0.902603	2.39949	0.902449	2.39947	0.656454	3.19618	0.93544	4.54628	1.14782	5.58072	1.37199	6.69146	0.500978	2.44597	0.916028	2.67837	0.90695	4.41699	1.14366	5.57382	1.3912	6.76398
0.898967	2.39903	0.898814	2.39901	0.657616	3.1795	0.937538	4.52473	1.14898	5.54745	1.37389	6.65391	0.503712	2.4421	0.914002	2.68377	0.908836	4.39528	1.14559	5.54418	1.39183	6.7199
0.895343	2.3986	0.895191	2.39858	0.658802	3.16316	0.939617	4.5034	1.15018	5.51478	1.37579	6.61685	0.506592	2.439	0.91201	2.68932	0.910774	4.37412	1.1475	5.51491	1.39249	6.67654
0.891733	2.3982	0.891581	2.39818	0.660012	3.14716	0.941676	4.48226	1.1514	5.48271	1.37768	6.58028	0.509619	2.43664	0.910052	2.69502	0.912767	4.35351	1.1494	5.48601	1.39317	6.6339
0.888137	2.39783	0.887986	2.39782	0.661248	3.1315	0.943715	4.46131	1.15266	5.45123	1.37957	6.54417	0.512789	2.435	0.908125	2.70086	0.914814	4.33344	1.1513	5.45745	1.39388	6.59197
0.884555	2.3975	0.884404	2.39749	0.66251	3.11617	0.945733	4.44055	1.15395	5.42033	1.38145	6.50852	0.516089	2.43398	0.906228	2.70683	0.916917	4.31391	1.15318	5.42924	1.39461	6.55073
0.880987	2.39721	0.880837	2.3972	0.663801	3.10119	0.947729	4.41997	1.15527	5.39	1.38332	6.47332	0.519503	2.43352	0.904359	2.71295	0.919075	4.2949	1.15505	5.40135	1.39537	6.51017
0.877435	2.39696	0.877285	2.39695	0.66512	3.08654	0.949702	4.39956	1.15663	5.36024	1.38518	6.43854	0.523016	2.43352	0.902518	2.7192	0.921289	4.2764	1.15691	5.37378	1.39616	6.47027
0.873898	2.39675	0.87375	2.39674	0.66647	3.07223	0.951652	4.37931	1.15802	5.33102	1.38703	6.40418	0.52661	2.4339	0.900702	2.72558	0.92356	4.25841	1.15876	5.34652	1.39698	6.43104
0.870378	2.39658	0.87023	2.39658	0.667851	3.05825	0.953578	4.35922	1.15945	5.30236	1.38888	6.37024	0.530271	2.43458	0.898911	2.73209	0.925887	4.24092	1.1606	5.31956	1.39782	6.39245
0.866875	2.39646	0.866728	2.39646	0.669266	3.0446	0.95548	4.33928	1.16091	5.27423	1.39071	6.33669	0.533987	2.4355	0.897144	2.73874	0.92827	4.22391	1.16242	5.2929	1.3987	6.3545
0.863389	2.39639	0.863243	2.39639	0.670714	3.03128	0.957358	4.31949	1.16241	5.24663	1.39253	6.30352	0.537748	2.43661	0.895399	2.74551	0.930709	4.20737	1.16423	5.26652	1.3996	6.31718
0.859922	2.39636	0.859776	2.39636	0.672198	3.0183	0.95921	4.29985	1.16394	5.21955	1.39434	6.27074	0.541546	2.43788	0.893677	2.75241	0.933204	4.1913	1.16602	5.24041	1.40053	6.28047
0.856473	2.39639	0.856328	2.39639	0.67372	3.00565	0.961036	4.28034	1.16551	5.19298	1.39613	6.23832	0.545374	2.43926	0.891975	2.75943	0.935753	4.17568	1.1678	5.21457		
0.853044	2.39648	0.852899	2.39648	0.67528	2.99334	0.962837	4.26097	1.16712	5.16691	1.39792	6.20627	0.549226	2.44073	0.890294	2.76658	0.938356	4.1605	1.16956	5.189		
0.849634	2.39661	0.849491	2.39662	0.67688	2.98136	0.964612	4.24173	1.16876	5.14133	1.39969	6.17456	0.553099	2.44228	0.888632	2.77386	0.941013	4.14574	1.17131	5.16368		
0.846245	2.39681	0.846102	2.39682	0.678523	2.96971	0.966361	4.22262	1.17044	5.11623	1.40144	6.14319	0.556989	2.44388	0.886989	2.78126	0.943721	4.13141	1.17304	5.13861		
0.842877	2.39707	0.842735	2.39709	0.680208	2.9584	0.968083	4.20363	1.17216	5.09161			0.560893	2.44552	0.885364	2.78879	0.946481	4.11747	1.17475	5.11378		
0.839531	2.3974	0.83939	2.39741	0.681939	2.94743	0.969779	4.18477	1.17391	5.06746			0.564809	2.44719	0.883757	2.79644	0.949291	4.10393	1.17645	5.08919		
0.836207	2.39779	0.836067	2.39781	0.683717	2.93679	0.971449	4.16602	1.1757	5.04375			0.568735	2.44889	0.882167	2.80422	0.95215	4.09076	1.17813	5.06483		
0.832906	2.39825	0.832767	2.39827	0.685543	2.92649	0.973092	4.1474	1.17752	5.0205			0.572669	2.4506	0.880593	2.81212	0.955056	4.07796	1.17979	5.0407		
0.829628	2.39878	0.82949	2.3988	0.687419	2.91653	0.974709	4.12889	1.17939	4.99768			0.576611	2.45232	0.879035	2.82014	0.958009	4.06551	1.18143	5.01679		
0.826374	2.39938	0.826237	2.39941	0.689347	2.90691	0.976301	4.1105	1.18128	4.97529			0.580558	2.45404	0.877493	2.82829	0.961006	4.0534	1.18306	4.9931		
0.823144	2.40006	0.823008	2.4001	0.691328	2.89762	0.977866	4.09222	1.18322	4.95331			0.584511	2.45577	0.875965	2.83656	0.964046	4.04162	1.18467	4.96963		
0.819939	2.40082	0.819804	2.40086	0.693364	2.88868	0.979406	4.07406	1.18518	4.93175			0.588469	2.45749	0.874452	2.84496	0.967128	4.03015	1.18627	4.94636		
0.816759	2.40166	0.816625	2.4017	0.695456	2.88008	0.980921	4.05601	1.18718	4.91058			0.592431	2.45922	0.872952	2.85348	0.97025	4.01899	1.18784	4.9233		
0.813604	2.40258	0.813472	2.40263	0.697605	2.87181	0.982411	4.03807	1.18922	4.88981			0.596395	2.46093	0.871466	2.86213	0.973411	4.00812	1.1894	4.90045		
0.810476	2.40359	0.810344	2.40363	0.699813	2.86388	0.983876	4.02024	1.19129	4.86941			0.600363	2.46263	0.869993	2.8709	0.976608	3.99752	1.19094	4.87779		
0.807373	2.40468	0.807243	2.40473	0.70208	2.85629	0.985317	4.00252	1.19339	4.84939			0.604333	2.46433	0.868532	2.8798	0.979841	3.9872	1.19247	4.85534		
0.804297	2.40586	0.804168	2.40592	0.704407	2.84903	0.986735	3.98492	1.19552	4.82973			0.608305	2.46601	0.867083	2.88882	0.983108	3.97713	1.19398	4.83308		
0.801248	2.40713	0.80112	2.40719	0.706794	2.84209	0.98813	3.96742	1.19769	4.81042			0.612279	2.46768	0.865646	2.89796	0.986406	3.96731	1.19547	4.81101		
0.798225	2.4085	0.798098	2.40856	0.709241	2.83547	0.989502	3.95004	1.19988	4.79146			0.616254	2.46934	0.864219	2.90723	0.989736	3.95773	1.19695	4.78914		
0.795229	2.40995	0.795103	2.41002	0.711748	2.82917	0.990852	3.93277	1.2021	4.77283			0.620231	2.47098	0.862803	2.91663	0.993093	3.94837	1.19841	4.76746		
0.79226	2.4115	0.792135	2.41157	0.714315	2.82318	0.992181	3.91561	1.20436	4.75452			0.624208	2.47261	0.861397	2.92616	0.996479	3.93922	1.19986	4.74596		
0.789317	2.41315	0.789194	2.41322	0.716941	2.81748	0.993489	3.89857	1.20664	4.73653			0.628186	2.47422	0.86	2.93581	0.99989	3.93028	1.20129	4.72466		
0.786401	2.41489	0.786279	2.41497	0.719626	2.81208	0.994777	3.88164	1.20894	4.71885			0.632165	2.47582	0.858612	2.94558	1.00332	3.92153	1.20271	4.70354		
0.783512	2.41673	0.783391	2.41681	0.722366	2.80696	0.996046	3.86482	1.21127	4.70147			0.636144	2.4774	0.857233	2.95548	1.00678	3.91297	1.20412	4.68261		
0.78065	2.41867	0.78053	2.41875	0.725162	2.80211	0.997296	3.84812	1.21363	4.68438			0.640124	2.47896	0.855861	2.96551	1.01026	3.90459	1.20551	4.66186		
0.777813	2.42071	0.777694	2.4208	0.728012	2.79752	0.998527	3.83153	1.21601	4.66757			0.644103	2.4805	0.854497	2.97567	1.01376	3.89637	1.20689	4.6413		
0.775003	2.42284	0.774885	2.42294	0.730914	2.79317	0.999741	3.81506	1.21842	4.65103			0.648082	2.48203	0.853139	2.98595	1.01728	3.88831	1.20827	4.62093		
0.772218	2.42508	0.772101	2.42518	0.733865	2.78907	1.00094	3.79871	1.22084	4.63475			0.652062	2.48354	0.851787	2.99635	1.02081	3.88041	1.20963	4.60074		
0.769459	2.42742	0.769343	2.42752	0.736864	2.78519	1.00212	3.78247	1.22329	4.61873			0.65604	2.48504	0.850441	3.00688	1.02436	3.87264	1.21098	4.58074		
0.766724	2.42986	0.76661	2.42996	0.739908	2.78152	1.00329	3.76635	1.22576	4.60296			0.660019	2.48651	0.849099	3.01754	1.02792	3.86501	1.21232	4.56092		
0.764014	2.43239	0.763901	2.4325	0.742996	2.77805	1.00444	3.75036	1.22824	4.58743			0.663997	2.48797	0.847762	3.02832	1.03149	3.85751	1.21366	4.54129		
0.761328	2.43503	0.761215	2.43515	0.746125	2.77478	1.00558	3.73448	1.23075	4.57213			0.667974	2.48941	0.846428	3.03923	1.03507	3.85013	1.21499	4.52185		
0.758665	2.43777	0.758554	2.43789	0.749293	2.77168	1.0067	3.71872	1.23326	4.55705			0.671951	2.49083	0.845097	3.05026	1.03866	3.84286	1.21632	4.5026		
0.756026	2.44061	0.755915	2.44073	0.752497	2.76875	1.00781	3.70309	1.2358	4.54219			0.675927	2.49224	0.843768	3.06141	1.04226	3.83569	1.21764	4.48354		
0.753408	2.44354	0.753298	2.44367	0.755736	2.76598	1.00891	3.68758	1.23835	4.52753			0.679902	2.49362	0.842441	3.07268	1.04587	3.82862	1.21896	4.46467		
0.750812	2.44657	0.750703	2.44671	0.759008	2.76336	1.01	3.67219	1.24091	4.51308			0.683876	2.49499	0.841114	3.08408	1.04948	3.82164	1.22028	4.44599		
0.748237	2.44971	0.748129	2.44984	0.76231	2.76087	1.01108	3.65692	1.24348	4.49882			0.687849	2.49634	0.839786	3.09559	1.05309	3.81475	1.22159	4.4275		
0.745682	2.45293	0.745575	2.45307	0.76564	2.75851	1.01215	3.64178	1.24606	4.48474			0.691821	2.49767	0.838457	3.10723	1.0567	3.80793	1.22291	4.40921		
0.743146	2.45625	0.74304	2.4564	0.768997	2.75627	1.01321	3.62676	1.24865	4.47084			0.695792	2.49898	0.837127	3.11898	1.06032	3.80118	1.22423	4.39112		
0.74063	2.45967	0.740524	2.45982	0.77238	2.75415	1.01427	3.61187	1.25125	4.45712			0.699761	2.50028	0.835793	3.13085	1.06393	3.7945	1.22556	4.37323		
0.738131	2.46318	0.738026	2.46333	0.775785	2.75213	1.01531	3.5971	1.25386	4.44356			0.703729	2.50155	0.834455	3.14283	1.06754	3.78787	1.22689	4.35554		
0.735649	2.46678	0.735544	2.46693	0.779212	2.7502	1.01635	3.58246	1.25647	4.43015			0.707695	2.50281	0.833112	3.15492	1.07114	3.78129	1.22822	4.33805		
0.733182	2.47046	0.733079	2.47062	0.78266	2.74837	1.01738	3.56795	1.25909	4.4169			0.71166	2.50405	0.831764	3.16713	1.07474	3.77475	1.22956	4.32077		
0.730731	2.47424	0.730628	2.4744	0.786127	2.74662	1.01841	3.55356	1.26171	4.40379			0.715623	2.50527	0.830408	3.17944	1.07833	3.76825	1.23092	4.3037		
0.728294	2.4781	0.728192	2.47826	0.789611	2.74495	1.01943	3.5393	1.26433	4.39083			0.719584	2.50647	0.829045	3.19186	1.08191	3.76179	1.23228	4.28684		
0.72587	2.48204	0.725768	2.48221	0.793112	2.74336	1.02045	3.52517	1.26695	4.37799			0.723543	2.50766	0.827672	3.20438	1.08547	3.75534	1.23366	4.2702		
0.723458	2.48606	0.723357	2.48623	0.796628	2.74183	1.02146	3.51117	1.26958	4.36528			0.7275	2.50882	0.826288	3.217	1.08903	3.74892	1.23506	4.25377		
0.721057	2.49016	0.720955	2.49033	0.800158	2.74037	1.02248	3.49729	1.2722	4.35268			0.731455	2.50997	0.824893	3.22972	1.09257	3.7425	1.23647	4.23756		
0.718664	2.49433	0.718564	2.49451	0.803702	2.73896	1.02348	3.48354	1.27481	4.34021			0.735408	2.51109	0.823486	3.24253	1.09609	3.73609	1.2379	4.22158		
0.71628	2.49857	0.71618	2.49875	0.807258	2.73762	1.02449	3.46992	1.27743	4.32784			0.739359	2.5122	0.822064	3.25543	1.09959	3.72967	1.23935	4.20583		
0.713903	2.50288	0.713803	2.50307	0.810825	2.73632	1.0255	3.45643	1.28003	4.31557			0.743307	2.51329	0.820626	3.26842	1.10307	3.72325	1.24082	4.19031		
0.711531	2.50725	0.711431	2.50744	0.814404	2.73507	1.0265	3.44307	1.28264	4.3034			0.747252	2.51436	0.819172	3.2815	1.10653	3.71681	1.24232	4.17502		
0.709163	2.51168	0.709063	2.51187	0.817991	2.73387	1.02751	3.42983	1.28523	4.29132			0.751195	2.51541	0.817699	3.29465	1.10996	3.71035	1.24385	4.15997		
0.706796	2.51617	0.706697	2.51636	0.821589	2.73271	1.02851	3.41672	1.28781	4.27932			0.755134	2.51644	0.816207	3.30787	1.11336	3.70386	1.24541	4.14517		
0.704431	2.5207	0.704331	2.52089	0.825194	2.73159	1.02952	3.40374	1.29039	4.26741			0.759071	2.51745	0.814694	3.32117	1.11674	3.69734	1.24699	4.13061		
0.702064	2.52527	0.701964	2.52546	0.828808	2.73051	1.03052	3.39089	1.29295	4.25557			0.763004	2.51844	0.813158	3.33453	1.12008	3.69077	1.24862	4.1163		
0.699693	2.52988	0.699593	2.53007	0.832429	2.72946	1.03153	3.37817	1.2955	4.24381			0.766934	2.5194	0.811599	3.34795	1.12339	3.68416	1.25027	4.10224		
0.697318	2.53452	0.697217	2.53471	0.836056	2.72844	1.03254	3.36557	1.29804	4.23211			0.77086	2.52035	0.810014	3.36142	1.12667	3.67749	1.25197	4.08845		
0.694935	2.53918	0.694834	2.53937	0.83969	2.72745	1.03356	3.3531	1.30056	4.22047			0.774782	2.52128	0.808402	3.37495	1.1299	3.67075	1.25371	4.07491		
0.692543	2.54385	0.692442	2.54405	0.84333	2.72649	1.03457	3.34075	1.30307	4.20889			0.7787	2.52218	0.806762	3.38852	1.1331	3.66396	1.25549	4.06164		
0.69014	2.54854	0.690038	2.54873	0.846974	2.72555	1.03559	3.32854	1.30556	4.19736			0.782614	2.52306	0.805092	3.40213	1.13625	3.65709	1.25731	4.04865		
0.687722	2.55322	0.68762	2.55342	0.850624	2.72464	1.03662	3.31645	1.30803	4.18587			0.786523	2.52392	0.80339	3.41578	1.13936	3.65014	1.25919	4.03592		
0.685289	2.55789	0.685186	2.55809	0.854278	2.72375	1.03765	3.30448	1.31048	4.17444			0.790427	2.52475	0.801656	3.42945	1.14242	3.6431	1.26111	4.02347		
0.682837	2.56255	0.682733	2.56274	0.857936	2.72288	1.03868	3.29264	1.31291	4.16304			0.794326	2.52556	0.799888	3.44315	1.14544	3.63598	1.26308	4.0113		
0.680365	2.56717	0.68026	2.56737	0.861597	2.72203	1.03972	3.28093	1.31532	4.15168			0.798219	2.52635	0.798085	3.45686	1.1484	3.62876	1.26511	3.99941		
0.677869	2.57176	0.677763	2.57195	0.865262	2.7212	1.04077	3.26934	1.31771	4.14035			0.802107	2.52711	0.796244	3.47059	1.15132	3.62145	1.2672	3.9878		
0.675348	2.5763	0.675241	2.57649	0.868929	2.72039	1.04182	3.25787	1.32007	4.12906			0.805988	2.52784	0.794366	3.48432	1.15417	3.61404	1.26934	3.97648		
0.672799	2.58079	0.672691	2.58098	0.872599	2.71959	1.04288	3.24653	1.32241	4.11779			0.809863	2.52855	0.792449	3.49806	1.15698	3.60652	1.27154	3.96544		
0.67022	2.58521	0.670111	2.5854	0.876271	2.7188	1.04395	3.23531	1.32473	4.10654			0.81373	2.52922	0.790492	3.5118	1.15973	3.59889	1.2738	3.95469		
0.66761	2.58956	0.667499	2.58974	0.879945	2.71803	1.04502	3.22422	1.32702	4.09531			0.817589	2.52987	0.788494	3.52553	1.16242	3.59116	1.27612	3.94423		
0.664966	2.59383	0.664854	2.59401	0.88362	2.71727	1.0461	3.21325	1.32928	4.08411			0.82144	2.53048	0.786454	3.53925	1.16505	3.58331	1.27851	3.93405		
0.662286	2.598	0.662173	2.59818	0.887297	2.71652	1.04719	3.2024	1.33152	4.07292			0.825282	2.53106	0.784372	3.55295	1.16763	3.57536	1.28096	3.92415		
0.65957	2.60208	0.659455	2.60225	0.890974	2.71577	1.04829	3.19167	1.33372	4.06174			0.829115	2.53161	0.782246	3.56664	1.17014	3.5673	1.28347	3.91454		
0.656816	2.60605	0.656699	2.60622	0.894652	2.71504	1.0494	3.18106	1.3359	4.05057			0.832937	2.53212	0.780077	3.58031	1.1726	3.55913	1.28604	3.9052		
0.654023	2.60992	0.653904	2.61008	0.89833	2.71431	1.05052	3.17058	1.33805	4.03941			0.836747	2.53259	0.777864	3.59397	1.175	3.55085	1.28868	3.89614		
0.65119	2.61367	0.65107	2.61382	0.902009	2.71359	1.05164	3.16021	1.34018	4.02827			0.840546	2.53302	0.775606	3.60759	1.17734	3.54247	1.29139	3.88735		
0.648317	2.6173	0.648195	2.61745	0.905686	2.71288	1.05278	3.14997	1.34227	4.01713			0.844331	2.53341	0.773305	3.6212	1.17962	3.53398	1.29415	3.87883		
0.645405	2.62081	0.645281	2.62096	0.909364	2.71217	1.05393	3.13984	1.34433	4.00599			0.848103	2.53375	0.770959	3.63478	1.18184	3.5254	1.29698	3.87056		
0.642452	2.62421	0.642327	2.62435	0.91304	2.71146	1.05509	3.12984	1.34636	3.99486			0.851858	2.53405	0.768569	3.64834	1.18401	3.51672	1.29987	3.86255		
0.63946	2.62747	0.639333	2.62761	0.916715	2.71075	1.05626	3.11995	1.34836	3.98373			0.855597	2.53429	0.766136	3.66189	1.18612	3.50796	1.30283	3.85479		
0.636429	2.63062	0.6363	2.63075	0.920389	2.71005	1.05744	3.11018	1.35033	3.97261			0.859318	2.53447	0.76366	3.67541	1.18818	3.49911	1.30584	3.84728		
0.63336	2.63365	0.63323	2.63377	0.924061	2.70934	1.05864	3.10053	1.35227	3.96149			0.863019	2.5346	0.761142	3.68891	1.19018	3.49018	1.30891	3.83999		
0.630254	2.63656	0.630122	2.63668	0.92773	2.70864	1.05984	3.091	1.35417	3.95037			0.866699	2.53466	0.758582	3.70241	1.19214	3.48118	1.31204	3.83293		
0.627113	2.63935	0.626979	2.63947	0.931397	2.70794	1.06106	3.08159	1.35605	3.93926			0.870355	2.53465	0.755982	3.71589	1.19404	3.47211	1.31522	3.82609		
0.623936	2.64204	0.623802	2.64215	0.935061	2.70723	1.0623	3.07229	1.3579	3.92815			0.873985	2.53457	0.753342	3.72937	1.1959	3.46298	1.31845	3.81947		
0.620727	2.64461	0.620591	2.64472	0.938722	2.70652	1.06355	3.06312	1.35971	3.91704			0.877588	2.53441	0.750663	3.74286	1.19772	3.45379	1.32174	3.81304		
0.617486	2.64708	0.617349	2.64718	0.94238	2.7058	1.06481	3.05406	1.36149	3.90594			0.881162	2.53417	0.747947	3.75635	1.19949	3.44456	1.32507	3.80681		
0.614214	2.64945	0.614076	2.64955	0.946034	2.70508	1.06608	3.04511	1.36325	3.89484			0.884702	2.53384	0.745195	3.76985	1.20121	3.43528	1.32846	3.80077		
0.610914	2.65172	0.610774	2.65182	0.949683	2.70436	1.06738	3.03628	1.36497	3.88375			0.888209	2.5334	0.742409	3.78338	1.2029	3.42597	1.33188	3.79491		
0.607587	2.65391	0.607446	2.654	0.953328	2.70362	1.06868	3.02757	1.36666	3.87266			0.891677	2.53287	0.739589	3.79695	1.20455	3.41663	1.33536	3.78922		
0.604233	2.656	0.604091	2.65609	0.956967	2.70288	1.07001	3.01898	1.36833	3.86158			0.895106	2.53223	0.736738	3.81055	1.20617	3.40726	1.33887	3.78369		
0.600856	2.65802	0.600713	2.6581	0.960601	2.70213	1.07135	3.0105	1.36996	3.85051			0.898492	2.53147	0.733857	3.82419	1.20775	3.39787	1.34242	3.77832		
0.597455	2.65996	0.597311	2.66004	0.964229	2.70137	1.07271	3.00214	1.37157	3.83945			0.901833	2.53059	0.730948	3.8379	1.2093	3.38847	1.34601	3.7731		
0.594032	2.66183	0.593888	2.66191	0.96785	2.70059	1.07408	2.9939	1.37315	3.8284			0.905126	2.52959	0.728013	3.85168	1.21082	3.37907	1.34964	3.76802		
0.59059	2.66363	0.590444	2.6637	0.971465	2.6998	1.07548	2.98577	1.3747	3.81737			0.90837	2.52845	0.725052	3.86553	1.21231	3.36966	1.3533	3.76307		
0.587128	2.66537	0.586981	2.66544	0.975071	2.699	1.07689	2.97776	1.37622	3.80634			0.911564	2.52719	0.722068	3.87948	1.21378	3.36025	1.35699	3.75826		
0.583648	2.66704	0.583501	2.66711	0.97867	2.69818	1.07832	2.96987	1.37772	3.79534			0.914706	2.52579	0.719063	3.89352	1.21522	3.35085	1.36071	3.75356		
0.580151	2.66867	0.580003	2.66873	0.98226	2.69734	1.07978	2.9621	1.3792	3.78435			0.917795	2.52426	0.716038	3.90769	1.21664	3.34146	1.36447	3.74898		
0.576639	2.67024	0.57649	2.6703	0.98584	2.69649	1.08125	2.95445	1.38064	3.77338			0.920831	2.5226	0.712996	3.92198	1.21803	3.33209	1.36824	3.74451		
0.573112	2.67176	0.572963	2.67183	0.989411	2.69561	1.08275	2.94691	1.38207	3.76243			0.923817	2.52081	0.709937	3.93641	1.21941	3.32274	1.37204	3.74014		
0.569571	2.67324	0.569421	2.67331	0.99297	2.69471	1.08427	2.9395	1.38347	3.7515			0.926751	2.5189	0.706864	3.95099	1.22077	3.31341	1.37587	3.73587		
0.566017	2.67468	0.565867	2.67474	0.996518	2.69379	1.08581	2.93221	1.38485	3.7406			0.929637	2.51687	0.70378	3.96574	1.22211	3.3041	1.37972	3.73169		
0.562451	2.67609	0.5623	2.67615	1.00005	2.69284	1.08737	2.92503	1.3862	3.72973			0.932478	2.51473	0.700684	3.98067	1.22344	3.29483	1.38358	3.72759		
0.558874	2.67745	0.558723	2.67751	1.00358	2.69186	1.08897	2.91799	1.38754	3.71888			0.935274	2.51249	0.69758	3.9958	1.22475	3.28559	1.38747	3.72358		
0.555287	2.67879	0.555135	2.67885	1.00708	2.69086	1.09058	2.91106	1.38886	3.70806			0.938031	2.51016	0.694469	4.01115	1.22605	3.27639	1.39137	3.71965		
0.551689	2.6801	0.551537	2.68015	1.01058	2.68982	1.09223	2.90426	1.39015	3.69727			0.94075	2.50776	0.691353	4.02672	1.22734	3.26723	1.39529	3.71578		
0.548083	2.68138	0.547931	2.68144	1.01406	2.68874	1.0939	2.89759	1.39143	3.68651			0.943436	2.50528	0.688234	4.04254	1.22861	3.25811	1.39922	3.71199		
0.544468	2.68264	0.544316	2.68269	1.01752	2.68763	1.0956	2.89105	1.39268	3.67578			0.946092	2.50274	0.685113	4.05862	1.22988	3.24903	1.40317	3.70826		
0.540846	2.68388	0.540693	2.68393	1.02096	2.68648	1.09734	2.88463	1.39393	3.6651			0.948721	2.50015	0.681993	4.07498	1.23114	3.24				
