Sym0		Asym0		Sym1		Asym1		Asym2	
0.861398	4.89693	0.873278	4.73852						
0.864474	4.89739	0.876255	4.73805						
0.86755	4.89779	0.879231	4.7376						
0.870627	4.89815	0.882207	4.73727						
0.873704	4.89849	0.885182	4.73694						
0.876781	4.89877	0.888158	4.73672						
0.879858	4.89896	0.891133	4.7365						
0.882936	4.89912	0.894108	4.73634						
0.886013	4.8993	0.897083	4.73631						
0.889091	4.89945	0.900058	4.73624						
0.892168	4.89947	0.903033	4.73621						
0.895246	4.89947	0.906008	4.7363						
0.898323	4.89953	0.908984	4.7364						
0.901401	4.89945	0.911959	4.73656						
0.904479	4.89936	0.914934	4.73675						
0.907556	4.89931	0.917909	4.73695						
0.910634	4.89913	0.920885	4.73721						
0.913711	4.89893	0.923861	4.73751						
0.916788	4.89877	0.926837	4.73782						
0.919865	4.89853	0.929813	4.73819						
0.922942	4.89825	0.932789	4.73865						
0.926019	4.89794	0.935766	4.7391						
0.929095	4.89763	0.938743	4.73959						
0.932172	4.89731	0.94172	4.74006						
0.935248	4.89693	0.944698	4.74056						
0.938324	4.89652	0.947676	4.74114						
0.941399	4.8961	0.950654	4.74175						
0.944475	4.89567	0.953633	4.74239						
0.94755	4.89519	0.956612	4.74297						
0.950624	4.89473	0.959592	4.74359						
0.953699	4.89423	0.962571	4.74428						
0.956773	4.89365	0.965552	4.74501						
0.959847	4.89315	0.968533	4.74575						
0.96292	4.89257	0.971514	4.7465						
0.965993	4.89195	0.974496	4.74721						
0.969066	4.89137	0.977478	4.74794						
0.972138	4.89081	0.98046	4.74879						
0.97521	4.89015	0.983444	4.7496						
0.978282	4.88949	0.986427	4.75038						
0.981353	4.88884	0.989412	4.75121						
0.984424	4.88813	0.992396	4.75206						
0.987494	4.88751	0.995382	4.75291						
0.990564	4.88681	0.998367	4.75378						
0.993633	4.88609	1.00135	4.75425						
0.996702	4.88534								
0.999771	4.88465								
1.00284	4.88434								
