Sym0		Asym0		Sym1		Asym1		Asym2	
0.854005	4.85466	0.866789	4.90365						
0.857067	4.85511	0.86971	4.90314						
0.860129	4.85556	0.872631	4.90263						
0.863192	4.85601	0.875553	4.90212						
0.866254	4.85645	0.878474	4.90162						
0.869317	4.8569	0.881395	4.90112						
0.872379	4.85733	0.884317	4.90062						
0.875442	4.85777	0.887238	4.90013						
0.878504	4.8582	0.89016	4.89964						
0.881567	4.85863	0.893082	4.89916						
0.884629	4.85906	0.896004	4.89868						
0.887692	4.85948	0.898926	4.8982						
0.890754	4.8599	0.901849	4.89773						
0.893816	4.86031	0.904772	4.89727						
0.896877	4.86073	0.907696	4.89681						
0.899939	4.86113	0.910619	4.89636						
0.903	4.86154	0.913544	4.89591						
0.906061	4.86194	0.916468	4.89546						
0.909122	4.86233	0.919393	4.89502						
0.912183	4.86272	0.922319	4.89459						
0.915243	4.86311	0.925245	4.89416						
0.918303	4.86349	0.928172	4.89374						
0.921362	4.86387	0.931099	4.89333						
0.924421	4.86424	0.934027	4.89292						
0.92748	4.86461	0.936956	4.89251						
0.930538	4.86497	0.939885	4.89211						
0.933595	4.86533	0.942814	4.89172						
0.936653	4.86569	0.945745	4.89133						
0.93971	4.86604	0.948676	4.89095						
0.942766	4.86638	0.951608	4.89058						
0.945822	4.86672	0.95454	4.89021						
0.948877	4.86706	0.957473	4.88985						
0.951932	4.86739	0.960407	4.88949						
0.954986	4.86772	0.963342	4.88914						
0.958039	4.86804	0.966278	4.88879						
0.961092	4.86835	0.969214	4.88846						
0.964145	4.86867	0.972151	4.88812						
0.967197	4.86897	0.975089	4.8878						
0.970248	4.86927	0.978027	4.88748						
0.973299	4.86957	0.980967	4.88716						
0.976349	4.86986	0.983907	4.88685						
0.979398	4.87015	0.986848	4.88655						
0.982447	4.87043	0.989789	4.88625						
0.985495	4.87071	0.992732	4.88596						
0.988542	4.87098	0.995676	4.88567						
0.991589	4.87124	0.99862	4.88539						
0.994635	4.87151	1.00156	4.88512						
0.997681	4.87176								
1.00073	4.87202								
