Sym0		Asym0		Sym1		Sym2		Sym3		Asym1		Asym2	
479  Points		492  Points		480  Points		270  Points		136  Points		409  Points		154  Points	
Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)
0.392492	3.0182	0.280744	2.13406	0.391459	3.0261	0.827331	6.38077			0.620943	4.77928	0.967941	7.47766
0.39391	3.00756	0.282823	2.13474	0.392873	3.01532	0.829442	6.35141			0.622146	4.75445	0.971873	7.45438
0.395334	2.99711	0.284902	2.13542	0.394293	3.00473	0.831521	6.32223			0.623346	4.72994	0.975747	7.43099
0.396763	2.98685	0.286982	2.13609	0.395718	2.99433	0.833569	6.29322			0.624543	4.70575	0.979566	7.40751
0.398197	2.97677	0.289061	2.13675	0.397149	2.98412	0.835588	6.26439			0.625737	4.68189	0.983328	7.38394
0.399637	2.96687	0.29114	2.1374	0.398584	2.97408	0.837576	6.23575			0.626929	4.65833	0.987036	7.36029
0.401082	2.95714	0.29322	2.13804	0.400025	2.96423	0.839537	6.20729			0.628119	4.63509	0.99069	7.33656
0.402532	2.94758	0.295299	2.13867	0.401472	2.95455	0.841471	6.17902			0.629308	4.61215	0.99429	7.31277
0.403987	2.93819	0.297378	2.13929	0.402923	2.94504	0.843378	6.15094			0.630494	4.58951	0.997838	7.28892
0.405448	2.92897	0.299457	2.13991	0.40438	2.93569	0.845259	6.12306			0.63168	4.56716	1.00133	7.26501
0.406913	2.9199	0.301536	2.14051	0.405842	2.92651	0.847116	6.09537			0.632864	4.5451		
0.408383	2.91099	0.303615	2.14111	0.407308	2.91749	0.84895	6.06788			0.634047	4.52333		
0.409859	2.90223	0.305694	2.1417	0.40878	2.90862	0.85076	6.04059			0.635229	4.50184		
0.411339	2.89363	0.307773	2.14228	0.410257	2.8999	0.852547	6.01351			0.63641	4.48063		
0.412824	2.88516	0.309852	2.14286	0.411739	2.89133	0.854313	5.98662			0.637591	4.45969		
0.414315	2.87685	0.311931	2.14342	0.413225	2.88291	0.856058	5.95994			0.638771	4.43902		
0.415809	2.86867	0.31401	2.14398	0.414717	2.87463	0.857783	5.93346			0.639952	4.41861		
0.417309	2.86063	0.316089	2.14453	0.416213	2.86649	0.859489	5.90719			0.641132	4.39846		
0.418813	2.85272	0.318167	2.14508	0.417714	2.85848	0.861175	5.88112			0.642312	4.37857		
0.420322	2.84494	0.320246	2.14561	0.419219	2.85061	0.862843	5.85525			0.643492	4.35894		
0.421836	2.83729	0.322325	2.14614	0.42073	2.84287	0.864494	5.8296			0.644673	4.33955		
0.423354	2.82977	0.324403	2.14667	0.422244	2.83526	0.866128	5.80415			0.645854	4.3204		
0.424877	2.82237	0.326482	2.14718	0.423764	2.82777	0.867745	5.7789			0.647036	4.3015		
0.426404	2.8151	0.328561	2.14769	0.425288	2.8204	0.869346	5.75387			0.648218	4.28283		
0.427936	2.80794	0.330639	2.1482	0.426816	2.81316	0.870932	5.72903			0.649401	4.2644		
0.429472	2.80089	0.332718	2.1487	0.428349	2.80603	0.872502	5.7044			0.650585	4.24619		
0.431012	2.79396	0.334796	2.14919	0.429886	2.79902	0.874059	5.67998			0.65177	4.22821		
0.432557	2.78714	0.336875	2.14967	0.431428	2.79211	0.875602	5.65576			0.652956	4.21046		
0.434106	2.78043	0.338953	2.15015	0.432974	2.78533	0.877131	5.63175			0.654143	4.19292		
0.435659	2.77383	0.341032	2.15063	0.434524	2.77864	0.878647	5.60794			0.655331	4.1756		
0.437217	2.76733	0.34311	2.15109	0.436078	2.77207	0.880151	5.58433			0.656521	4.15849		
0.438778	2.76093	0.345188	2.15156	0.437637	2.7656	0.881642	5.56092			0.657712	4.1416		
0.440344	2.75463	0.347267	2.15201	0.4392	2.75922	0.883122	5.53771			0.658904	4.12491		
0.441914	2.74843	0.349345	2.15247	0.440766	2.75295	0.884591	5.5147			0.660098	4.10842		
0.443488	2.74233	0.351423	2.15291	0.442337	2.74678	0.886049	5.49189			0.661294	4.09213		
0.445066	2.73632	0.353502	2.15335	0.443912	2.74071	0.887496	5.46928			0.662491	4.07604		
0.446647	2.73041	0.35558	2.15379	0.445491	2.73472	0.888933	5.44686			0.66369	4.06014		
0.448233	2.72458	0.357658	2.15422	0.447074	2.72883	0.89036	5.42464			0.66489	4.04443		
0.449823	2.71885	0.359736	2.15465	0.448661	2.72303	0.891778	5.40261			0.666093	4.02891		
0.451416	2.7132	0.361814	2.15507	0.450251	2.71732	0.893187	5.38077			0.667297	4.01358		
0.453013	2.70764	0.363892	2.15548	0.451846	2.71169	0.894587	5.35913			0.668504	3.99843		
0.454614	2.70216	0.365971	2.15589	0.453444	2.70615	0.895979	5.33767			0.669712	3.98346		
0.456219	2.69676	0.368049	2.1563	0.455046	2.7007	0.897362	5.3164			0.670922	3.96866		
0.457827	2.69145	0.370127	2.1567	0.456652	2.69532	0.898738	5.29532			0.672135	3.95404		
