Sym0		Asym0		Sym1		Sym2		Sym3		Sym4		Asym1		Asym3	
466  Points		491  Points		466  Points		165  Points		121  Points		111  Points		352  Points		131  Points	
Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)
0.394002	1.21747	0.190215	2.23761	0.393325	1.21733	0.753883	6.20002	0.875238	7.1672	0.933561	8.02268	0.63759	3.2786	0.815391	6.84563
0.394845	1.2178	0.192299	2.23744	0.394459	1.21764	0.75963	6.13472	0.881891	7.1165	0.938169	8.07993	0.64061	3.20367	0.821771	6.8482
0.395834	1.21844	0.194384	2.23735	0.395594	1.21827	0.765315	6.06857	0.888499	7.06957	0.943785	8.14644	0.64356	3.13098	0.828152	6.8485
0.39697	1.21949	0.196468	2.23727	0.396729	1.21924	0.770938	6.00154	0.895065	7.02674	0.95043	8.22068	0.646444	3.06062	0.834532	6.84656
0.398106	1.22086	0.198553	2.23716	0.397866	1.22057	0.776498	5.93375	0.901592	6.98808	0.958128	8.30089	0.649263	2.99251	0.84091	6.84244
0.399245	1.22253	0.200637	2.23703	0.399004	1.22215	0.781995	5.86528	0.908086	6.95355	0.965898	8.37583	0.65202	2.92656	0.847282	6.83625
0.400385	1.22447	0.202721	2.23693	0.400143	1.224	0.787427	5.79619	0.91455	6.9231	0.973735	8.44545	0.654717	2.86275	0.853648	6.82795
0.401526	1.22664	0.204805	2.23688	0.401285	1.22614	0.792795	5.72659	0.920987	6.89648	0.981635	8.50999	0.657355	2.80107	0.860006	6.81757
0.40267	1.22901	0.206889	2.23678	0.402428	1.22852	0.798098	5.6566	0.9274	6.87344	0.989593	8.56969	0.659936	2.74152	0.866352	6.80524
0.403816	1.23163	0.208973	2.23666	0.403574	1.23111	0.803336	5.58623	0.933795	6.85367	0.997604	8.62478	0.662463	2.68399	0.872686	6.79099
0.404965	1.23447	0.211057	2.2366	0.404722	1.23386	0.808508	5.5156	0.940172	6.83683	1.00566	8.6512	0.664937	2.62842	0.879006	6.77478
0.406117	1.2375	0.213141	2.23653	0.405873	1.23682	0.813613	5.4448	0.946534	6.8227			0.667361	2.57478	0.88531	6.75675
0.407271	1.24071	0.215225	2.23642	0.407027	1.23998	0.818653	5.37383	0.952885	6.81087			0.669735	2.52302	0.891597	6.73693
0.408429	1.24403	0.217308	2.23633	0.408183	1.24332	0.823627	5.30287	0.959226	6.801			0.672062	2.47311	0.897864	6.7153
0.409589	1.24756	0.219392	2.23629	0.409343	1.24682	0.828535	5.23201	0.965558	6.79285			0.674344	2.42502	0.90411	6.69196
0.410753	1.25122	0.221475	2.23623	0.410507	1.25043	0.833376	5.16124	0.971883	6.78609			0.676581	2.37859	0.910334	6.66696
0.411921	1.25496	0.223559	2.23613	0.411674	1.25415	0.838152	5.0907	0.978203	6.78048			0.678776	2.33388	0.916533	6.64036
0.413092	1.25888	0.225642	2.23604	0.412844	1.25806	0.842862	5.02038	0.984518	6.77578			0.68093	2.2908	0.922707	6.6122
0.414267	1.26289	0.227726	2.23599	0.414018	1.26206	0.847507	4.95036	0.990829	6.77174			0.683044	2.24927	0.928854	6.58248
0.415445	1.26702	0.229809	2.23593	0.415195	1.26615	0.852087	4.88082	0.997136	6.76814			0.685121	2.20931	0.934973	6.55124
0.416628	1.27125	0.231892	2.23583	0.416377	1.27032	0.856602	4.81169	1.00344	6.76643			0.687161	2.17084	0.941062	6.5186
0.417814	1.27552	0.233975	2.23578	0.417563	1.2746	0.861053	4.74308					0.689166	2.13377	0.94712	6.48455
0.419004	1.27993	0.236058	2.23576	0.418752	1.27901	0.86544	4.675					0.691137	2.09806	0.953145	6.44918
0.420199	1.2844	0.238141	2.23567	0.419946	1.28345	0.869764	4.60749					0.693076	2.06376	0.959137	6.41257
0.421398	1.28895	0.240224	2.23559	0.421144	1.28798	0.874026	4.54067					0.694983	2.03071	0.965094	6.37466
0.422601	1.29356	0.242307	2.23555	0.422346	1.29259	0.878225	4.47452					0.69686	1.99889	0.971016	6.33557
0.423808	1.29821	0.24439	2.23549	0.423552	1.2972	0.882363	4.40907					0.698708	1.96829	0.9769	6.29537
0.42502	1.30288	0.246472	2.23546	0.424763	1.30188	0.886441	4.34434					0.700527	1.93889	0.982746	6.2541
0.426236	1.30767	0.248555	2.23541	0.425978	1.30668	0.890459	4.28041					0.70232	1.9106	0.988554	6.21179
0.427457	1.31248	0.250638	2.23535	0.427198	1.31146	0.894417	4.21731					0.704088	1.88338	0.994321	6.16852
0.428682	1.31731	0.252721	2.23528	0.428422	1.3163	0.898317	4.155					0.70583	1.85722	1.00005	6.14667
0.429911	1.32221	0.254803	2.23521	0.429651	1.32117	0.902159	4.09349					0.707548	1.83205		
0.431145	1.32711	0.256886	2.23518	0.430884	1.32607	0.905945	4.03289					0.709244	1.80785		
0.432384	1.33206	0.258968	2.23516	0.432122	1.331	0.909674	3.97314					0.710917	1.78462		
0.433627	1.33702	0.261051	2.23512	0.433364	1.33596	0.913348	3.91427					0.712569	1.76231		
0.434875	1.34202	0.263133	2.23506	0.434611	1.34097	0.916968	3.8563					0.714201	1.74083		
0.436128	1.34702	0.265215	2.23503	0.435863	1.34596	0.920534	3.79923					0.715813	1.72017		
0.437386	1.35201	0.267298	2.23498	0.437119	1.35095	0.924047	3.74308					0.717406	1.70035		
0.438648	1.35706	0.26938	2.23491	0.43838	1.356	0.927509	3.6878					0.718981	1.68136		
0.439914	1.36212	0.271462	2.23488	0.439646	1.36106	0.930919	3.63346					0.720539	1.66311		
0.441186	1.36717	0.273544	2.23483	0.440916	1.36608	0.934279	3.58007					0.722081	1.64553		
0.442462	1.37223	0.275627	2.2348	0.442191	1.37115	0.93759	3.52755					0.723606	1.62868		
0.443743	1.37728	0.277709	2.23479	0.443471	1.37621	0.940853	3.47596					0.725115	1.61253		
0.445028	1.38233	0.279791	2.23471	0.444756	1.38127	0.944067	3.42529					0.72661	1.59695		
0.446318	1.38739	0.281873	2.23467	0.446045	1.38636	0.947235	3.37557					0.728091	1.58205		
0.447613	1.39248	0.283955	2.23469	0.447339	1.3914	0.950357	3.32672					0.729558	1.56779		
0.448913	1.39755	0.286037	2.23462	0.448638	1.39644	0.953434	3.27875					0.731013	1.55411		
