Sym0		Asym0		Sym1		Sym2		Sym3		Asym1		Asym2	
392  Points		402  Points		217  Points		143  Points		125  Points		323  Points		164  Points	
Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)
0.333494	5.54405	0.146469	2.5704	0.48597	8.72293	0.653533	10.9634	0.846666	14.1246	0.432869	7.77374	0.665257	11.0826
0.335319	5.49667	0.149101	2.5781	0.490821	8.67753	0.658285	10.8878	0.848958	13.9647	0.437416	7.73722	0.66787	10.9706
0.337109	5.45003	0.151731	2.58556	0.495728	8.63446	0.663068	10.8148	0.85128	13.8097	0.441937	7.70133	0.670525	10.8625
0.338868	5.40415	0.154361	2.5928	0.500687	8.59352	0.667883	10.7443	0.853634	13.6594	0.446432	7.66603	0.673223	10.758
0.340597	5.35904	0.15699	2.59981	0.505691	8.55452	0.672727	10.6761	0.856019	13.5137	0.450897	7.63126	0.675964	10.6569
0.3423	5.31472	0.159618	2.60661	0.510735	8.51731	0.677602	10.6103	0.858436	13.3723	0.455333	7.59697	0.678748	10.5592
0.343981	5.2712	0.162244	2.61321	0.515815	8.48172	0.682506	10.5466	0.860885	13.2351	0.459737	7.56313	0.681211	10.4768
0.34564	5.22848	0.16487	2.61962	0.520926	8.44762	0.687439	10.485	0.863365	13.1019	0.464108	7.52968	0.683337	10.4083
0.347281	5.18658	0.167495	2.62584	0.526063	8.41487	0.69176	10.433	0.865878	12.9726	0.468445	7.4966	0.685113	10.353
0.348906	5.14549	0.170119	2.63188	0.531223	8.38335	0.695461	10.3898	0.868424	12.8471	0.472746	7.46384	0.68653	10.31
0.350517	5.10521	0.172742	2.63775	0.536402	8.35296	0.698533	10.3549	0.871003	12.7251	0.47701	7.43137	0.687578	10.2789
0.35191	5.07076	0.175364	2.64346	0.541595	8.32359	0.70097	10.3278	0.873616	12.6066	0.481235	7.39916	0.688252	10.2591
0.353091	5.04188	0.177985	2.649	0.5468	8.29515	0.702765	10.3081	0.876263	12.4915	0.485421	7.36718	0.689225	10.231
0.354064	5.01833	0.180605	2.6544	0.552013	8.26756	0.703916	10.2956	0.878943	12.3796	0.489567	7.33541	0.690288	10.2008
0.35483	4.99992	0.183224	2.65964	0.55723	8.24074	0.705572	10.2778	0.881659	12.2709	0.493671	7.30382	0.691744	10.1603
0.355393	4.9865	0.185842	2.66475	0.56245	8.21461	0.707376	10.2587	0.88441	12.1652	0.497731	7.27239	0.6936	10.11
0.355752	4.97796	0.188459	2.66972	0.567669	8.18911	0.709835	10.2331	0.887197	12.0624	0.501748	7.24109	0.695867	10.0505
0.356268	4.96576	0.191075	2.67456	0.572885	8.16418	0.712954	10.2012	0.89002	11.9624	0.505721	7.20992	0.698559	9.98249
0.356828	4.9526	0.193691	2.67927	0.578095	8.13977	0.716738	10.1634	0.89288	11.8652	0.509647	7.17886	0.701691	9.90684
0.357588	4.93486	0.196306	2.68386	0.583297	8.11581	0.721194	10.1203	0.895778	11.7707	0.513528	7.14788	0.70487	9.83363
0.358548	4.91268	0.198919	2.68834	0.588488	8.09228	0.726331	10.0722	0.898714	11.6788	0.517361	7.11699	0.708094	9.76277
