Sym0		Sym1		Sym2		Sym3		Sym4		Sym5		Asym1		Asym2		Asym3		Asym4		Asym5	
416  Points		417  Points		394  Points		365  Points		294  Points		172  Points		411  Points		397  Points		371  Points		268  Points		172  Points	
Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)
0.608847	2.64189	0.60978	2.64102	0.959123	2.70145	1.05531	2.97398	1.35494	3.8102			0.893729	2.51839	0.748407	3.69863	1.19267	3.35256	1.33771	3.75935		
0.605687	2.64475	0.606631	2.64391	0.962683	2.7005	1.05673	2.9659	1.35635	3.79876			0.896695	2.51651	0.745895	3.7127	1.19403	3.34281	1.34146	3.75466		
0.602492	2.64748	0.603446	2.64668	0.966232	2.69953	1.05816	2.95796	1.35774	3.78734			0.899608	2.5145	0.743339	3.72676	1.19536	3.33307	1.34524	3.75008		
0.599264	2.65011	0.600228	2.64934	0.969768	2.69852	1.05963	2.95014	1.35911	3.77594			0.902468	2.51236	0.740742	3.74081	1.19667	3.32335	1.34904	3.74561		
0.596005	2.65262	0.596977	2.65188	0.973291	2.69749	1.06111	2.94246	1.36045	3.76456			0.90528	2.5101	0.738105	3.75486	1.19796	3.31366	1.35287	3.74123		
0.592715	2.65504	0.593696	2.65433	0.9768	2.69643	1.06263	2.9349	1.36176	3.75321			0.908045	2.50773	0.735427	3.76891	1.19924	3.304	1.35671	3.73696		
0.589397	2.65736	0.590387	2.65668	0.980293	2.69533	1.06417	2.92749	1.36305	3.74189			0.910767	2.50526	0.732712	3.78298	1.2005	3.29437	1.36058	3.73277		
0.586052	2.65958	0.587049	2.65893	0.98377	2.6942	1.06574	2.92021	1.36432	3.73059			0.91345	2.5027	0.729961	3.79707	1.20175	3.28478	1.36447	3.72867		
0.582682	2.66172	0.583687	2.66109	0.98723	2.69303	1.06733	2.91307	1.36557	3.71933			0.916097	2.50007	0.727174	3.81119	1.20298	3.27523	1.36837	3.72465		
0.579288	2.66378	0.580299	2.66318	0.990672	2.69182	1.06896	2.90606	1.3668	3.70809			0.918712	2.49737	0.724354	3.82535	1.2042	3.26573	1.37229	3.7207		
0.575871	2.66576	0.576889	2.66518	0.994093	2.69057	1.07062	2.8992	1.36801	3.69689			0.921299	2.49461	0.721502	3.83955	1.20541	3.25626	1.37623	3.71682		
0.572433	2.66767	0.573458	2.66711	0.997494	2.68927	1.07232	2.89248	1.3692	3.68573			0.92386	2.49181	0.718621	3.85382	1.20662	3.24685	1.38018	3.71301		
0.568976	2.66952	0.570006	2.66898	1.00087	2.68791	1.07405	2.88591	1.37037	3.67461			0.9264	2.48897	0.715711	3.86816	1.20781	3.23748	1.38413	3.70925		
0.5655	2.6713	0.566535	2.67078	1.00423	2.68651	1.07581	2.87948	1.37152	3.66352			0.928922	2.4861	0.712775	3.88258	1.20899	3.22817	1.3881	3.70556		
0.562007	2.67302	0.563047	2.67252	1.00756	2.68505	1.07761	2.87321	1.37266	3.65248			0.931429	2.48322	0.709814	3.89709	1.21017	3.21891	1.39208	3.70191		
0.558498	2.67469	0.559543	2.6742	1.01086	2.68353	1.07945	2.86708	1.37378	3.64147			0.933924	2.48033	0.706831	3.91171	1.21135	3.20971	1.39606	3.69831		
0.554973	2.67632	0.556023	2.67584	1.01413	2.68195	1.08133	2.86111	1.37489	3.63052			0.936408	2.47743	0.703828	3.92645	1.21251	3.20057	1.40005	3.69475		
0.551435	2.67789	0.552488	2.67743	1.01738	2.6803	1.08326	2.85529	1.37598	3.61961			0.938886	2.47453	0.700805	3.94133	1.21368	3.19148				
0.547883	2.67942	0.54894	2.67897	1.02059	2.67858	1.08522	2.84963	1.37706	3.60874			0.941358	2.47165	0.697766	3.95635	1.21484	3.18246				
0.544319	2.68092	0.54538	2.68048	1.02378	2.67679	1.08724	2.84414	1.37812	3.59792			0.943827	2.46877	0.694711	3.97153	1.216	3.1735				
0.540744	2.68238	0.541808	2.68195	1.02692	2.67492	1.08929	2.8388	1.37918	3.58716			0.946294	2.46592	0.691644	3.9869	1.21716	3.1646				
0.537158	2.68381	0.538225	2.68339	1.03003	2.67298	1.0914	2.83363	1.38022	3.57644			0.948762	2.46308	0.688566	4.00245	1.21831	3.15576				
0.533562	2.68521	0.534632	2.68479	1.03311	2.67096	1.09355	2.82863	1.38125	3.56578			0.951232	2.46028	0.685478	4.01822	1.21947	3.14699				
0.529957	2.68658	0.53103	2.68617	1.03615	2.66885	1.09576	2.82379	1.38227	3.55517			0.953704	2.4575	0.682383	4.03421	1.22063	3.13829				
0.526344	2.68793	0.527419	2.68753	1.03914	2.66665	1.09802	2.81912	1.38329	3.54462			0.956181	2.45475	0.679283	4.05045	1.22179	3.12965				
0.522723	2.68926	0.5238	2.68886	1.0421	2.66437	1.10033	2.81463	1.38429	3.53412			0.958664	2.45204	0.67618	4.06694	1.22294	3.12108				
0.519094	2.69057	0.520174	2.69018	1.04502	2.66201	1.10269	2.8103	1.38529	3.52367			0.961153	2.44936	0.673075	4.08372	1.22411	3.11258				
0.515459	2.69187	0.51654	2.69148	1.04789	2.65955	1.10511	2.80614	1.38627	3.51329			0.963649	2.44672	0.669971	4.1008	1.22527	3.10414				
0.511817	2.69315	0.512901	2.69277	1.05073	2.65701	1.10759	2.80215	1.38726	3.50296			0.966153	2.44412	0.666869	4.1182	1.22644	3.09578				
0.50817	2.69442	0.509255	2.69405	1.05352	2.65438	1.11011	2.79833	1.38823	3.49269			0.968667	2.44157	0.663772	4.13594	1.22761	3.08748				
0.504518	2.69569	0.505605	2.69531	1.05627	2.65166	1.1127	2.79467	1.3892	3.48249			0.97119	2.43905	0.660681	4.15404	1.22878	3.07926				
0.500861	2.69695	0.501949	2.69657	1.05897	2.64886	1.11533	2.79117	1.39016	3.47234			0.973723	2.43658	0.657598	4.17252	1.22996	3.0711				
0.4972	2.6982	0.498289	2.69783	1.06164	2.64598	1.11802	2.78784	1.39112	3.46225			0.976267	2.43416	0.654526	4.19141	1.23114	3.06302				
0.493535	2.69946	0.494625	2.69909	1.06427	2.64302	1.12077	2.78465	1.39208	3.45223			0.978823	2.43178	0.651466	4.21074	1.23233	3.055				
0.489866	2.70072	0.490958	2.70034	1.06686	2.63998	1.12356	2.78162	1.39303	3.44227			0.981391	2.42945	0.64842	4.23052	1.23352	3.04706				
0.486195	2.70198	0.487287	2.7016	1.06941	2.63688	1.12641	2.77874	1.39398	3.43237			0.983971	2.42716	0.64539	4.25078	1.23472	3.03919				
0.482521	2.70324	0.483614	2.70287	1.07192	2.6337	1.1293	2.776	1.39492	3.42253			0.986563	2.42492	0.642379	4.27155	1.23593	3.03139				
0.478845	2.70452	0.479938	2.70414	1.0744	2.63047	1.13225	2.77339	1.39587	3.41276			0.989169	2.42273	0.639388	4.29287	1.23714	3.02366				
0.475167	2.7058	0.476261	2.70542	1.07685	2.62718	1.13523	2.77091	1.39681	3.40306			0.991788	2.42059	0.636419	4.31475	1.23836	3.016				
0.471487	2.7071	0.472581	2.70671	1.07926	2.62383	1.13827	2.76856	1.39775	3.39341			0.994421	2.4185	0.633475	4.33723	1.23959	3.00841				
0.467806	2.70841	0.468901	2.70802	1.08165	2.62044	1.14134	2.76632	1.39869	3.38384			0.997068	2.41645	0.630558	4.36035	1.24083	3.0009				
0.464125	2.70974	0.46522	2.70934	1.08401	2.61701	1.14445	2.7642	1.39963	3.37433			0.99973	2.41445	0.627669	4.38413	1.24207	2.99346				
0.460443	2.71109	0.461538	2.71069	1.08635	2.61354	1.14761	2.76219	1.40057	3.36488			1.00241	2.41251	0.624811	4.40861	1.24332	2.98608				
0.456761	2.71246	0.457856	2.71205	1.08866	2.61003	1.15079	2.76027					1.0051	2.41061	0.621986	4.43383	1.24458	2.97879				
0.45308	2.71386	0.454174	2.71344	1.09095	2.60651	1.15402	2.75845					1.0078	2.40876	0.619196	4.45983	1.24585	2.97156				
0.449399	2.71529	0.450493	2.71486	1.09322	2.60295	1.15727	2.75672					1.01052	2.40696	0.616443	4.48665	1.24713	2.9644				
0.445719	2.71675	0.446814	2.71631	1.09547	2.59939	1.16056	2.75507					1.01326	2.40521	0.61373	4.51433	1.24842	2.95732				
0.442041	2.71825	0.443135	2.7178	1.09771	2.59581	1.16387	2.75351					1.01601	2.40351	0.611059	4.54291	1.24971	2.9503				
0.438365	2.71978	0.439458	2.71932	1.09993	2.59222	1.16721	2.75201					1.01878	2.40185	0.608432	4.57245	1.25102	2.94336				
0.434691	2.72136	0.435784	2.72088	1.10215	2.58862	1.17058	2.75059					1.02156	2.40024	0.605851	4.60298	1.25234	2.93649				
0.43102	2.72298	0.432112	2.72249	1.10435	2.58503	1.17397	2.74923					1.02436	2.39869	0.603319	4.63456	1.25367	2.92969				
0.427353	2.72466	0.428443	2.72415	1.10654	2.58143	1.17738	2.74793					1.02718	2.39718	0.600837	4.66725	1.25501	2.92297				
0.423689	2.72638	0.424778	2.72586	1.10872	2.57785	1.18081	2.74669					1.03001	2.39571	0.598408	4.70109	1.25636	2.91631				
0.420029	2.72817	0.421117	2.72763	1.1109	2.57427	1.18427	2.7455					1.03285	2.3943	0.596035	4.73615	1.25772	2.90973				
0.416374	2.73003	0.41746	2.72947	1.11307	2.5707	1.18774	2.74437					1.03572	2.39293	0.593718	4.77248	1.2591	2.90322				
0.412724	2.73195	0.413809	2.73137	1.11523	2.56715	1.19122	2.74328					1.0386	2.3916	0.591462	4.81015	1.26049	2.89677				
0.40908	2.73395	0.410163	2.73335	1.1174	2.56361	1.19473	2.74223					1.04149	2.39033	0.589266	4.84922	1.26189	2.8904				
0.405443	2.73604	0.406524	2.73541	1.11956	2.56009	1.19824	2.74122					1.0444	2.38909	0.587135	4.88976	1.2633	2.88411				
0.401813	2.73821	0.402892	2.73756	1.12172	2.55659	1.20178	2.74025					1.04733	2.38791	0.585068	4.93183	1.26473	2.87788				
0.398191	2.74049	0.399267	2.7398	1.12388	2.55312	1.20532	2.73932					1.05027	2.38676	0.58307	4.97552	1.26617	2.87173				
0.394578	2.74287	0.395652	2.74215	1.12604	2.54966	1.20888	2.73842					1.05323	2.38567	0.58114	5.02089	1.26762	2.86564				
0.390975	2.74536	0.392045	2.74461	1.1282	2.54624	1.21244	2.73755					1.05621	2.38461	0.579281	5.06803	1.26909	2.85963				
0.387382	2.74799	0.388449	2.74719	1.13037	2.54284	1.21602	2.7367					1.0592	2.3836	0.577494	5.11702	1.27058	2.85369				
0.383801	2.75075	0.384865	2.74991	1.13253	2.53947	1.21961	2.73589					1.06221	2.38263	0.575781	5.16794	1.27207	2.84783				
0.380233	2.75366	0.381293	2.75278	1.1347	2.53613	1.2232	2.7351					1.06524	2.3817	0.574144	5.22088	1.27359	2.84203				
0.376679	2.75674	0.377734	2.75581	1.13688	2.53282	1.22681	2.73434					1.06828	2.38082	0.572583	5.27593	1.27512	2.83631				
0.37314	2.76	0.374191	2.75901	1.13906	2.52954	1.23042	2.73359					1.07133	2.37997	0.571099	5.33318	1.27667	2.83067				
0.369618	2.76345	0.370664	2.7624	1.14124	2.5263	1.23404	2.73287					1.0744	2.37917	0.569694	5.39275	1.27823	2.82509				
0.366115	2.76712	0.367154	2.766	1.14344	2.52309	1.23767	2.73216					1.07749	2.3784	0.568367	5.45472	1.27981	2.81959				
0.362631	2.77102	0.363665	2.76983	1.14563	2.51991	1.2413	2.73148					1.08059	2.37768	0.567121	5.51921	1.28141	2.81417				
0.35917	2.77518	0.360197	2.77391	1.14784	2.51677	1.24493	2.73081					1.08371	2.37699	0.565954	5.58633	1.28303	2.80882				
0.355733	2.77962	0.356752	2.77827	1.15005	2.51367	1.24858	2.73015					1.08685	2.37634	0.564869	5.6562	1.28466	2.80354				
0.352322	2.78437	0.353334	2.78292	1.15227	2.51061	1.25222	2.72951					1.09	2.37573	0.563863	5.72894	1.28632	2.79834				
0.348941	2.78947	0.349943	2.78792	1.15451	2.50758	1.25587	2.72888					1.09316	2.37515	0.562939	5.80467	1.288	2.79322				
0.345591	2.79494	0.346584	2.79327	1.15675	2.5046	1.25953	2.72827					1.09634	2.37461	0.562095	5.88353	1.2897	2.78818				
0.342277	2.80083	0.343258	2.79903	1.159	2.50165	1.26318	2.72766					1.09953	2.3741	0.561331	5.96566	1.29142	2.78322				
0.339	2.80717	0.33997	2.80524	1.16126	2.49875	1.26685	2.72707					1.10274	2.37363	0.560647	6.05122	1.29316	2.77833				
0.335766	2.81402	0.336723	2.81193	1.16353	2.49589	1.27051	2.72648					1.10596	2.3732	0.560042	6.14035	1.29493	2.77353				
0.332577	2.82143	0.33352	2.81917	1.16582	2.49308	1.27417	2.7259					1.1092	2.37279	0.559516	6.23322	1.29672	2.7688				
0.329439	2.82945	0.330366	2.827	1.16813	2.49032	1.27784	2.72533					1.11245	2.37242	0.559067	6.33001	1.29854	2.76417				
0.326355	2.83815	0.327266	2.83549	1.17045	2.48761	1.28151	2.72477					1.11571	2.37208	0.558696	6.4309	1.30038	2.75961				
0.323331	2.8476	0.324224	2.8447	1.17279	2.48497	1.28518	2.72422					1.11899	2.37177	0.5584	6.53609	1.30225	2.75514				
0.320372	2.85786	0.321244	2.85472	1.17515	2.48238	1.28885	2.72366					1.12228	2.37149	0.558179	6.64578	1.30415	2.75076				
0.317482	2.86903	0.318334	2.86561	1.17755	2.47988	1.29252	2.72312					1.12559	2.37124	0.558032	6.76021	1.30608	2.74647				
0.314669	2.88119	0.315497	2.87746	1.17998	2.47747	1.2962	2.72257					1.1289	2.37102	0.557958	6.8796	1.30804	2.74227				
0.311937	2.89442	0.312741	2.89037	1.18246	2.47518	1.29987	2.72203					1.13223	2.37083	0.557951	6.98789	1.31004	2.73816				
0.309292	2.90884	0.310069	2.90442	1.18501	2.47304	1.30354	2.7215					1.13558	2.37066	0.557987	7.08346	1.31206	2.73415				
0.30674	2.92453	0.307489	2.91973	1.18766	2.47113	1.30721	2.72096					1.13893	2.37053	0.558046	7.16485	1.31413	2.73024				
0.304285	2.94162	0.305005	2.93639	1.19045	2.46952	1.31088	2.72043					1.1423	2.37042	0.558111	7.23077	1.31622	2.72642				
0.301934	2.96019	0.302622	2.9545	1.19343	2.46831	1.31455	2.71989					1.14568	2.37033	0.558169	7.28014	1.31836	2.7227				
0.29969	2.98036	0.300346	2.97419	1.19662	2.46755	1.31822	2.71936					1.14907	2.37027	0.558229	7.32625	1.32053	2.71909				
0.297557	3.00224	0.298179	2.99555	1.20002	2.46722	1.32188	2.71882					1.15248	2.37023	0.558276	7.35872	1.32275	2.71558				
0.295538	3.02594	0.296126	3.0187	1.20359	2.46724	1.32554	2.71829					1.15589	2.37022	0.558356	7.41012	1.32501	2.71218				
0.293635	3.05156	0.294189	3.04373	1.20728	2.4675	1.3292	2.71775					1.15932	2.37023	0.558477	7.48135	1.32731	2.70888				
0.29185	3.0792	0.292369	3.07076	1.21105	2.46793	1.33286	2.7172					1.16275	2.37026	0.558653	7.57366	1.32965	2.7057				
0.290184	3.10896	0.290667	3.09988	1.21488	2.46846	1.33651	2.71666					1.1662	2.37032	0.558898	7.68875	1.33204	2.70262				
0.288636	3.14095	0.289084	3.1312	1.21874	2.46906	1.34016	2.71611					1.16966	2.37039	0.559231	7.82878	1.33448	2.69967				
0.287206	3.17525	0.287619	3.16481	1.22263	2.46972	1.34381	2.71555					1.17313	2.37049	0.55967	7.99651	1.33697	2.69682				
0.285891	3.21197	0.28627	3.2008	1.22653	2.4704	1.34745	2.71499					1.17661	2.3706	0.560169	8.17217	1.3395	2.69409				
0.284689	3.2512	0.285035	3.23927	1.23045	2.47111	1.35108	2.71442					1.1801	2.37074	0.560728	8.35628	1.34209	2.69147				
0.2836	3.29303	0.283912	3.28031	1.23438	2.47184	1.35471	2.71384					1.1836	2.3709	0.561344	8.54936	1.34472	2.68897				
0.282618	3.33757	0.282899	3.32404	1.23832	2.47258	1.35834	2.71326					1.18711	2.37107	0.562016	8.752	1.3474	2.68658				
0.281741	3.38492	0.281991	3.37054	1.24226	2.47333	1.36195	2.71266					1.19062	2.37126	0.562743	8.96482	1.35014	2.68431				
0.280967	3.43519	0.281187	3.41993	1.24621	2.47408	1.36556	2.71205					1.19415	2.37147	0.563524	9.18853	1.35292	2.68215				
0.280292	3.48849	0.280482	3.47231	1.25017	2.47484	1.36917	2.71144					1.19769	2.37169	0.564356	9.4239	1.35575	2.6801				
0.279711	3.54495	0.279874	3.52782	1.25412	2.4756	1.37276	2.7108					1.20123	2.37193	0.565239	9.67175	1.35864	2.67815				
0.279223	3.6047	0.279359	3.58658	1.25808	2.47636	1.37634	2.71016					1.20479	2.37219	0.566171	9.93302	1.36157	2.67631				
0.278824	3.6679	0.278934	3.64874	1.26205	2.47713	1.37992	2.7095					1.20835	2.37246	0.567151	10.2087	1.36454	2.67457				
0.278511	3.73469	0.278595	3.71444	1.26601	2.47789	1.38349	2.70882					1.21192	2.37275	0.568178	10.5	1.36756	2.67293				
0.27828	3.80524	0.27834	3.78386	1.26998	2.47865	1.38704	2.70813					1.2155	2.37305	0.569249	10.8081	1.37063	2.67139				
0.278129	3.87975	0.278166	3.85717	1.27395	2.47941	1.39058	2.70742					1.21909	2.37336	0.570364	11.1344	1.37374	2.66993				
0.278055	3.95841	0.278069	3.93458	1.27792	2.48017	1.39411	2.70668					1.22268	2.37369	0.571522	11.4805	1.37688	2.66856				
0.27805	4.03052	0.278047	4.01629	1.28189	2.48093	1.39763	2.70593					1.22628	2.37403	0.572721	11.8481	1.38007	2.66728				
0.278089	4.09473	0.278097	4.10254	1.28586	2.48168	1.40113	2.70515					1.22989	2.37439	0.573959	12.2392	1.38329	2.66607				
0.278151	4.14981	0.278216	4.19359	1.28983	2.48243							1.23351	2.37475	0.575237	12.6559	1.38655	2.66494				
0.278217	4.19468	0.278401	4.28972	1.29381	2.48318							1.23713	2.37513	0.576551	13.1009	1.38985	2.66388				
0.278277	4.22844	0.278651	4.39123	1.29778	2.48393							1.24077	2.37552	0.577901	13.5769	1.39317	2.66288				
0.278338	4.26007	0.278962	4.49846	1.30176	2.48467							1.2444	2.37592	0.579286	14.0871	1.39652	2.66195				
0.278385	4.28242	0.279333	4.61177	1.30573	2.48541							1.24805	2.37633	0.580704	14.6353	1.3999	2.66107				
0.278466	4.3179	0.27976	4.73158	1.30971	2.48615							1.2517	2.37675	0.582154	15.2257	1.40331	2.66025				
0.278588	4.36727	0.280241	4.85832	1.31368	2.48688							1.25536	2.37718	0.583634	15.8632						
0.278763	4.43161	0.280774	4.99249	1.31766	2.48761							1.25902	2.37762	0.585143	16.5537						
0.279006	4.51239	0.281357	5.13462	1.32164	2.48834							1.26269	2.37807	0.58668	17.3037						
0.279332	4.61147	0.281986	5.28532	1.32561	2.48906							1.26637	2.37853	0.588242	18.1212						
0.279759	4.73126	0.28266	5.44526	1.32959	2.48978							1.27005	2.37899	0.589828	19.0156						
0.28024	4.85798	0.283375	5.61519	1.33357	2.4905							1.27374	2.37947	0.591437	19.998						
0.280773	4.99212	0.28413	5.79592	1.33754	2.49121							1.27743	2.37995	0.593065	21.082						
0.281355	5.13423	0.284922	5.98839	1.34152	2.49191							1.28113	2.38044	0.594712	22.2839						
0.281984	5.28492	0.285749	6.19364	1.34549	2.49262							1.28483	2.38094	0.596374	23.6238						
0.282658	5.44483	0.286494	6.38385	1.34947	2.49331							1.28854	2.38144	0.598048	25.1267						
0.283373	5.61472	0.287148	6.55502	1.35344	2.49401							1.29226	2.38195	0.599731	26.8242						
0.284128	5.79543	0.287699	6.70329	1.35742	2.4947							1.29598	2.38247	0.60142	28.7561						
0.28492	5.98787	0.288142	6.8251	1.36139	2.49538							1.2997	2.383	0.60311	30.9746						
0.285746	6.19309	0.288471	6.91736	1.36537	2.49606							1.30343	2.38353	0.604795	33.548						
0.286604	6.41227	0.288777	7.00434	1.36934	2.49674							1.30717	2.38406	0.606469	36.5687						
0.28749	6.64675	0.288991	7.06607	1.37331	2.49741							1.31091	2.3846	0.608124	40.1641						
0.288403	6.89803	0.289327	7.1646	1.37729	2.49808							1.31465	2.38515	0.60975	44.515						
0.289338	7.16786	0.289789	7.30282	1.38126	2.49874							1.3184	2.3857	0.611334	49.8875						
0.290294	7.45822	0.290379	7.48493	1.38523	2.49939							1.32215	2.38626	0.61286	56.6893						
0.291266	7.77139	0.291101	7.71682	1.3892	2.50004							1.3259	2.38682	0.614309	65.5788						
0.292253	8.11003	0.291958	8.0065	1.39316	2.50069							1.32966	2.38738	0.615656	77.6939						
0.293249	8.47724	0.292952	8.36485	1.39713	2.50133							1.33343	2.38795	0.616869	95.1849						
0.294253	8.87663	0.293954	8.75425	1.4011	2.50197							1.3372	2.38853	0.617912	122.666						
0.29526	9.31248	0.29496	9.17878									1.34097	2.3891	0.618746	172.161						
0.296266	9.78991	0.295967	9.64325									1.34474	2.38968	0.61933	287.978						
0.297269	10.315	0.296971	10.1535									1.34852	2.39027	0.61963	876.124						
0.298263	10.8952	0.297969	10.7164									1.3523	2.39086								
0.299245	11.5395	0.298955	11.3406									1.35609	2.39145								
0.300211	12.259	0.299925	12.0364									1.35988	2.39204								
0.301155	13.0678	0.300877	12.817									1.36367	2.39264								
0.302074	13.9835	0.301804	13.6988									1.36746	2.39323								
0.302964	15.0288	0.302702	14.7028									1.37126	2.39383								
0.303818	16.2336	0.303568	15.8565									1.37506	2.39443								
0.304634	17.6374	0.304396	17.1963									1.37887	2.39504								
0.305406	19.2945	0.305181	18.7712									1.38267	2.39564								
0.306129	21.2807	0.305919	20.65									1.38648	2.39625								
0.3068	23.7059	0.306606	22.9304									1.39029	2.39686								
0.307413	26.7349	0.307237	25.7581									1.39411	2.39747								
0.307965	30.6275	0.307807	29.3586									1.39792	2.39807								
0.308451	35.8173	0.308314	34.1016									1.40174	2.39868								
0.308869	43.0874	0.308752	40.6379																		
0.309215	54.0108	0.309119	50.2284																		
0.309486	72.2815	0.309413	65.6803																		
0.30968	109.108	0.309631	94.7601																		
0.309796	222.089	0.30977	169.817																		
		0.309831	813.699																		
