Sym0		Sym1		Sym2		Sym3		Sym4		Asym1		Asym2		Asym3		Asym4	
395  Points		394  Points		373  Points		352  Points		225  Points		395  Points		379  Points		286  Points		227  Points	
Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)
0.358585	3.17205	0.357584	3.1975	1.18089	2.67169	1.31902	2.9798			1.13353	2.56702	0.635479	7.06189				
0.357399	3.20244	0.356455	3.22909	1.18461	2.67139	1.32088	2.97431			1.13731	2.56719	0.635257	7.1745				
0.356282	3.23426	0.355396	3.26214	1.18834	2.67109	1.32275	2.96887			1.14109	2.56735	0.635071	7.29125				
0.355233	3.26755	0.354404	3.29671	1.19206	2.6708	1.32463	2.96348			1.14486	2.56749	0.63492	7.41236				
0.354252	3.30237	0.353478	3.33285	1.19578	2.6705	1.32651	2.95814			1.14862	2.56761	0.634804	7.53802				
0.353336	3.33876	0.352617	3.37061	1.19951	2.67021	1.32841	2.95286			1.15237	2.56771	0.634721	7.66846				
0.352486	3.37678	0.351822	3.41005	1.20323	2.66991	1.33031	2.94763			1.15611	2.56779	0.634669	7.80393				
0.351701	3.4165	0.351089	3.45123	1.20695	2.66962	1.33222	2.94245			1.15984	2.56784	0.63465	7.94469				
0.350978	3.45797	0.35042	3.49423	1.21067	2.66933	1.33413	2.93732			1.16356	2.56787	0.63466	8.09101				
0.350319	3.50126	0.349812	3.53911	1.21439	2.66903	1.33606	2.93224			1.16727	2.56787	0.634699	8.2432				
0.349721	3.54644	0.349266	3.58594	1.21811	2.66874	1.338	2.92722			1.17096	2.56785	0.634766	8.40157				
0.349184	3.5936	0.34878	3.63482	1.22182	2.66845	1.33994	2.92224			1.17464	2.56779	0.634861	8.56647				
0.348708	3.64281	0.348354	3.68583	1.22554	2.66815	1.34189	2.91732			1.17831	2.5677	0.634964	8.71579				
0.348292	3.69416	0.347987	3.73905	1.22926	2.66786	1.34386	2.91245			1.18196	2.56758	0.635068	8.84742				
0.347934	3.74775	0.34768	3.79459	1.23297	2.66756	1.34583	2.90762			1.18559	2.56742	0.635163	8.95943				
0.347636	3.80367	0.34743	3.85255	1.23668	2.66726	1.34781	2.90285			1.1892	2.56722	0.635245	9.05008				
0.347395	3.86203	0.347237	3.91305	1.24039	2.66697	1.3498	2.89813			1.1928	2.56699	0.635309	9.11795				
0.347212	3.92294	0.347102	3.9762	1.2441	2.66667	1.3518	2.89345			1.19637	2.56671	0.63537	9.18132				
0.347086	3.98652	0.347023	4.04213	1.24781	2.66636	1.35381	2.88883			1.19993	2.56639	0.635414	9.22594				
0.347016	4.05291	0.347	4.11098	1.25152	2.66606	1.35583	2.88426			1.20346	2.56602	0.635485	9.29655				
0.347002	4.12224	0.347033	4.18289	1.25522	2.66575	1.35786	2.87973			1.20696	2.5656	0.635586	9.39438				
0.347043	4.19466	0.34712	4.25803	1.25892	2.66544	1.3599	2.87525			1.21045	2.56513	0.635721	9.52115				
0.347139	4.27032	0.347262	4.33655	1.26262	2.66513	1.36194	2.87083			1.2139	2.5646	0.635895	9.67918				
0.34729	4.3494	0.347458	4.41864	1.26631	2.66481	1.364	2.86645			1.21733	2.56403	0.636112	9.87149				
0.347495	4.43208	0.347708	4.5045	1.27001	2.66449	1.36608	2.86212			1.22073	2.5634	0.636379	10.1019				
0.347753	4.51855	0.34801	4.59432	1.2737	2.66416	1.36816	2.85784			1.2241	2.56271	0.636664	10.3434				
0.348063	4.60903	0.348365	4.68835	1.27739	2.66383	1.37025	2.8536			1.22745	2.56197	0.636966	10.5968				
0.348377	4.69132	0.348772	4.78681	1.28107	2.6635	1.37235	2.84942			1.23076	2.56117	0.637283	10.8629				
0.348676	4.76413	0.349231	4.88997	1.28475	2.66316	1.37447	2.84528			1.23405	2.56032	0.637614	11.1427				
0.348944	4.82627	0.34974	4.99811	1.28843	2.66281	1.37659	2.8412			1.2373	2.55942	0.637958	11.4372				
0.34917	4.87668	0.3503	5.11155	1.2921	2.66246	1.37873	2.83716			1.24053	2.55846	0.638315	11.7476				
0.349344	4.91449	0.35091	5.23062	1.29577	2.6621	1.38088	2.83317			1.24374	2.55745	0.638683	12.0751				
0.349509	4.94984	0.351569	5.35567	1.29943	2.66174	1.38305	2.82923			1.24691	2.5564	0.63906	12.4212				
0.349628	4.97476	0.352277	5.4871	1.30309	2.66137	1.38522	2.82533			1.25007	2.5553	0.639446	12.7875				
0.349818	5.01425	0.353033	5.62536	1.30675	2.66099	1.38741	2.82149			1.2532	2.55416	0.63984	13.1757				
0.350087	5.06905	0.353838	5.77089	1.3104	2.6606	1.38961	2.81769			1.2563	2.55298	0.640239	13.5878				
0.350445	5.14021	0.354689	5.92424	1.31404	2.66021	1.39182	2.81395			1.25939	2.55177	0.640644	14.026				
0.350902	5.22916	0.355587	6.08596	1.31768	2.6598	1.39405	2.81025			1.26246	2.55053	0.641053	14.4929				
0.351473	5.33772	0.356531	6.25668	1.32132	2.65939	1.39629	2.8066			1.26551	2.54925	0.641465	14.9914				
0.352175	5.46823	0.35752	6.43709	1.32494	2.65896	1.39855	2.803			1.26854	2.54796	0.641878	15.5248				
0.352924	5.6055	0.358554	6.62796	1.32856	2.65852	1.40082	2.79946			1.27156	2.54664	0.642291	16.0967				
0.353722	5.74999	0.359633	6.83013	1.33218	2.65808					1.27457	2.54531	0.642704	16.7116				
0.354566	5.9022	0.360755	7.04455	1.33578	2.65762					1.27757	2.54397	0.643114	17.3743				
0.355458	6.06271	0.36192	7.27227	1.33938	2.65714					1.28056	2.54261	0.643521	18.0908				
0.356395	6.23212	0.363127	7.51446	1.34297	2.65666					1.28354	2.54124	0.643924	18.8677				
0.357378	6.41113	0.364376	7.77247	1.34655	2.65616					1.28651	2.53987	0.644321	19.713				
0.358406	6.60048	0.365498	8.01134	1.35012	2.65564					1.28948	2.53849	0.644711	20.6362				
0.359479	6.801	0.366479	8.22616	1.35368	2.65511					1.29244	2.53711	0.645094	21.6486				
0.360595	7.01364	0.367306	8.41216	1.35723	2.65456					1.2954	2.53574	0.645467	22.7638				
0.361754	7.23942	0.367971	8.5649	1.36078	2.654					1.29835	2.53436	0.64583	23.9982				
0.362955	7.47951	0.368466	8.68057	1.36431	2.65341					1.30131	2.53299	0.646181	25.3721				
0.364198	7.73521	0.368925	8.7896	1.36783	2.65281					1.30426	2.53162	0.64652	26.9105				
0.365483	8.00797	0.369247	8.86697	1.37133	2.65219					1.30721	2.53026	0.646845	28.645				
0.366807	8.29947	0.369755	8.99044	1.37483	2.65154					1.31016	2.52891	0.647156	30.6156				
0.368172	8.61158	0.370452	9.16361	1.37831	2.65087					1.31312	2.52757	0.647451	32.8744				
0.369575	8.94644	0.371348	9.39174	1.38177	2.65018					1.31607	2.52624	0.64773	35.4894				
0.371016	9.30651	0.372449	9.68215	1.38522	2.64947					1.31903	2.52492	0.647991	38.5526				
0.372495	9.69461	0.373767	10.0449	1.38866	2.64873					1.32199	2.52361	0.648234	42.1901				
0.374011	10.114	0.375313	10.4935	1.39208	2.64796					1.32495	2.52232	0.648458	46.5806				
0.375563	10.5685	0.376894	10.9808	1.39548	2.64717					1.32791	2.52104	0.648662	51.9852				
0.37715	11.0624	0.37851	11.512	1.39887	2.64635					1.33088	2.51977	0.648846	58.8018				
0.378771	11.6011	0.380159	12.093	1.40224	2.6455					1.33386	2.51852	0.649008	67.6679				
0.380425	12.1907	0.381841	12.731							1.33683	2.51728	0.649149	79.6726				
0.382112	12.8386	0.383554	13.4347							1.33982	2.51605	0.649268	96.843				
0.383831	13.5537	0.385298	14.2144							1.3428	2.51485	0.649364	123.431				
0.385579	14.3466	0.387071	15.083							1.3458	2.51366	0.649437	170.118				
0.387357	15.2307	0.388872	16.0562							1.34879	2.51248	0.649487	273.56				
0.389162	16.2224	0.3907	17.154							1.3518	2.51133	0.649514	697.78				
0.390993	17.3422	0.392552	18.4015							1.35481	2.51018						
0.392849	18.6163	0.394427	19.8311							1.35782	2.50906						
0.394728	20.0787	0.396322	21.4857							1.36084	2.50796						
0.396626	21.7739	0.398235	23.4221							1.36387	2.50687						
0.398542	23.7619	0.400162	25.7188							1.3669	2.5058						
0.40047	26.1251	0.402098	28.4857							1.36995	2.50474						
0.402407	28.9802	0.404036	31.8832							1.37299	2.50371						
0.404345	32.4979	0.405968	36.1535							1.37605	2.50269						
0.406275	36.938	0.407881	41.6816							1.37911	2.50169						
0.408183	42.7173	0.409756	49.118							1.38217	2.5007						
0.41005	50.5481	0.411564	59.6565							1.38525	2.49974						
0.411843	61.7577	0.413259	75.7506							1.38833	2.49879						
0.413515	79.1367	0.414769	103.378							1.39142	2.49786						
0.414986	109.728	0.415981	161.938							1.39452	2.49695						
0.416137	177.945	0.416746	370.312							1.39762	2.49606						
0.416817	465.617									1.40073	2.49518						
