Sym0		Sym1		Sym2		Sym3		Sym4		Asym1		Asym2		Asym3		Asym4	
395  Points		394  Points		374  Points		355  Points		227  Points		396  Points		379  Points		289  Points		231  Points	
Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)	Freq (MHz)	Vgr (m/ms)
0.361365	1.09847	0.360274	1.06031	1.16425	2.57818	1.30321	1.26308			1.1194	2.61803	0.633625	0.247981				
0.359819	1.0441	0.358782	1.00657	1.16797	2.57814	1.30504	1.26863			1.12318	2.6124	0.633288	0.218904				
0.358351	0.990659	0.357368	0.953741	1.17169	2.57801	1.30687	1.27427			1.12694	2.60643	0.632993	0.19056				
0.35696	0.93812	0.356029	0.901841	1.17541	2.57776	1.30871	1.28001			1.1307	2.60004	0.632738	0.162875				
0.355643	0.886508	0.354765	0.850848	1.17913	2.57749	1.31057	1.28585			1.13445	2.59315	0.632523	0.13585				
0.3544	0.8358	0.353573	0.80079	1.18285	2.57718	1.31243	1.29174			1.13819	2.58578	0.632346	0.109558				
0.35323	0.785945	0.352453	0.751578	1.18657	2.57676	1.31429	1.29768			1.14191	2.57785	0.632207	0.0839277				
0.352132	0.736994	0.351403	0.703179	1.19029	2.57622	1.31617	1.30373			1.14563	2.56935	0.632104	0.0590345				
0.351103	0.688895	0.350423	0.655599	1.19401	2.57563	1.31806	1.30983			1.14933	2.56026	0.632036	0.0348829				
0.350143	0.641551	0.349511	0.608853	1.19773	2.575	1.31995	1.31607			1.15302	2.55048	0.632003	0.0114192				
0.349251	0.594982	0.348665	0.562748	1.20144	2.57428	1.32186	1.32237			1.15669	2.54002	0.632003	-0.0113277				
0.348425	0.549085	0.347886	0.517339	1.20516	2.57344	1.32377	1.32875			1.16035	2.52879	0.632036	-0.0333107				
0.347666	0.503873	0.347172	0.472591	1.20887	2.57251	1.32569	1.33523			1.16399	2.51676	0.632099	-0.0545717				
0.346971	0.459298	0.346522	0.428433	1.21258	2.57154	1.32763	1.34177			1.16762	2.50397	0.632193	-0.075121				
0.34634	0.41534	0.345935	0.384866	1.21629	2.5705	1.32957	1.34844			1.17122	2.49029	0.632316	-0.0949793				
0.345772	0.371955	0.345411	0.341826	1.22	2.56932	1.33152	1.35519			1.1748	2.47576	0.632446	-0.111591				
0.345266	0.329057	0.344948	0.299324	1.22371	2.56804	1.33348	1.36204			1.17837	2.46033	0.632573	-0.125333				
0.344822	0.286694	0.344547	0.257312	1.22742	2.5667	1.33545	1.36898			1.18191	2.44404	0.63269	-0.136413				
0.344438	0.244814	0.344206	0.21577	1.23112	2.56526	1.33743	1.37604			1.18542	2.42696	0.632788	-0.144959				
0.344115	0.203388	0.343924	0.174654	1.23482	2.5637	1.33942	1.38319			1.18891	2.40905	0.632864	-0.151168				
0.343851	0.16243	0.343701	0.13395	1.23852	2.56204	1.34142	1.39047			1.19238	2.39035	0.632938	-0.156695				
0.343646	0.121897	0.343537	0.093703	1.24222	2.56029	1.34344	1.39788			1.19581	2.37104	0.63299	-0.160501				
0.343499	0.0817721	0.343431	0.0538593	1.24591	2.55839	1.34546	1.40536			1.19922	2.35117	0.633074	-0.166435				
0.34341	0.042026	0.343382	0.014425	1.2496	2.55635	1.34749	1.41301			1.2026	2.33091	0.633194	-0.174277				
0.343378	0.00267065	0.343389	-0.0246299	1.25329	2.55422	1.34954	1.4208			1.20595	2.31037	0.633352	-0.183909				
0.343403	-0.0362696	0.343453	-0.0633353	1.25698	2.55199	1.35159	1.42868			1.20927	2.28967	0.633556	-0.195232				
0.343483	-0.0748192	0.343572	-0.101635	1.26066	2.54956	1.35366	1.43672			1.21256	2.2691	0.63381	-0.207959				
0.343619	-0.113027	0.343746	-0.139562	1.26434	2.54698	1.35574	1.44496			1.21582	2.24878	0.63412	-0.221808				
0.343809	-0.150843	0.343975	-0.17711	1.26801	2.54431	1.35783	1.45332			1.21905	2.22881	0.63445	-0.234885				
0.344054	-0.188243	0.344258	-0.214268	1.27168	2.54147	1.35994	1.46183			1.22225	2.20949	0.634798	-0.247137				
0.344353	-0.225323	0.344594	-0.251083	1.27535	2.53847	1.36205	1.47051			1.22543	2.19089	0.635163	-0.258646				
0.344656	-0.257376	0.344982	-0.287507	1.27901	2.53525	1.36418	1.47935			1.22858	2.17313	0.635545	-0.269308				
0.344947	-0.284414	0.345424	-0.323513	1.28267	2.53185	1.36632	1.48843			1.2317	2.15634	0.635941	-0.279106				
0.345209	-0.306589	0.345916	-0.359196	1.28632	2.52828	1.36848	1.49769			1.2348	2.14062	0.63635	-0.288107				
0.34543	-0.324096	0.34646	-0.394456	1.28997	2.52452	1.37065	1.50715			1.23788	2.12606	0.636772	-0.29627				
0.3456	-0.336876	0.347055	-0.429305	1.29361	2.52051	1.37283	1.51687			1.24094	2.11259	0.637206	-0.303537				
0.345763	-0.348552	0.3477	-0.463775	1.29724	2.51631	1.37503	1.52674			1.24398	2.10033	0.637649	-0.30999				
0.345879	-0.356671	0.348394	-0.497851	1.30087	2.51187	1.37724	1.53688			1.247	2.08921	0.6381	-0.315561				
0.346066	-0.369307	0.349137	-0.531505	1.30449	2.50716	1.37946	1.54733			1.25001	2.07919	0.63856	-0.320214				
0.346331	-0.386422	0.349928	-0.564684	1.30811	2.50224	1.3817	1.55801			1.25301	2.07033	0.639025	-0.324005				
0.346683	-0.407949	0.350767	-0.597496	1.31172	2.49703	1.38396	1.56892			1.25599	2.06253	0.639495	-0.326926				
0.347135	-0.433769	0.351653	-0.629867	1.31532	2.49153	1.38623	1.58016			1.25896	2.05574	0.639969	-0.328936				
0.347699	-0.463766	0.352585	-0.661799	1.31891	2.48571	1.38852	1.59171			1.26192	2.04989	0.640445	-0.330014				
0.348393	-0.497781	0.353563	-0.693288	1.32249	2.47961	1.39083	1.60357			1.26488	2.04495	0.640921	-0.330187				
0.349136	-0.531451	0.354587	-0.72426	1.32607	2.47316	1.39315	1.61576			1.26783	2.04087	0.641398	-0.329468				
0.349927	-0.564692	0.355654	-0.754784	1.32963	2.46638	1.39549	1.6283			1.27077	2.03755	0.641872	-0.327826				
0.350766	-0.597463	0.356765	-0.784849	1.33319	2.45925	1.39785	1.64119			1.27371	2.03501	0.642344	-0.325211				
0.351652	-0.629851	0.35792	-0.814438	1.33673	2.45173	1.40023	1.64772			1.27664	2.03308	0.642811	-0.32167				
0.352585	-0.661793	0.359117	-0.843512	1.34026	2.44387					1.27958	2.03179	0.643273	-0.317262				
0.353563	-0.693218	0.360355	-0.872071	1.34379	2.43562					1.28251	2.0311	0.643727	-0.311873				
0.354586	-0.724238	0.361467	-0.896531	1.34729	2.42692					1.28544	2.03091	0.644173	-0.305589				
0.355653	-0.754799	0.36244	-0.91709	1.35079	2.41777					1.28837	2.03121	0.644609	-0.298382				
0.356765	-0.784838	0.36326	-0.933887	1.35427	2.40825					1.2913	2.03195	0.645034	-0.290274				
0.357919	-0.814396	0.36392	-0.946937	1.35774	2.39829					1.29424	2.03309	0.645447	-0.281313				
0.359116	-0.843457	0.36441	-0.956519	1.3612	2.38789					1.29717	2.03465	0.645846	-0.271413				
0.360354	-0.87205	0.364866	-0.965135	1.36464	2.37702					1.30011	2.03652	0.646231	-0.260713				
0.361633	-0.90008	0.365185	-0.971162	1.36806	2.36568					1.30305	2.03871	0.646599	-0.249174				
0.362952	-0.927571	0.365688	-0.980606	1.37147	2.3539					1.306	2.04119	0.64695	-0.236813				
0.364311	-0.9545	0.36638	-0.993107	1.37485	2.34171					1.30894	2.04394	0.647283	-0.223711				
0.365708	-0.980819	0.367268	-1.00887	1.37823	2.3291					1.3119	2.04692	0.647596	-0.209836				
0.367142	-1.00661	0.36836	-1.02755	1.38158	2.31605					1.31485	2.05013	0.647888	-0.195208				
0.368613	-1.03174	0.369666	-1.04901	1.38491	2.30261					1.31782	2.05357	0.648159	-0.179983				
0.37012	-1.05621	0.371197	-1.07298	1.38823	2.28878					1.32078	2.05715	0.648408	-0.164168				
0.371662	-1.08005	0.372763	-1.09628	1.39152	2.27462					1.32375	2.06093	0.648633	-0.147728				
0.373238	-1.1031	0.374362	-1.11881	1.39479	2.26017					1.32673	2.06486	0.648834	-0.130755				
0.374847	-1.1254	0.375993	-1.14055	1.39804	2.24548					1.32971	2.06895	0.649011	-0.113333				
0.376487	-1.14687	0.377655	-1.16138	1.40127	2.23804					1.3327	2.0732	0.649162	-0.0955405				
0.378157	-1.16746	0.379346	-1.18124							1.3357	2.07752	0.649286	-0.0774155				
0.379857	-1.18702	0.381065	-1.20011							1.3387	2.08195	0.649385	-0.058978				
0.381584	-1.20548	0.38281	-1.21771							1.34171	2.0865	0.649457	-0.040311				
0.383337	-1.22273	0.38458	-1.23394							1.34472	2.09116	0.649501	-0.0214927				
0.385114	-1.23849	0.386372	-1.24861							1.34775	2.09587	0.649519	-0.012046				
0.386912	-1.25264	0.388184	-1.26137							1.35077	2.10068						
0.38873	-1.2648	0.390013	-1.27192							1.35381	2.10561						
0.390563	-1.27458	0.391856	-1.27976							1.35685	2.11053						
0.392409	-1.28145	0.393708	-1.28412							1.3599	2.11556						
0.394263	-1.28466	0.395563	-1.28418							1.36296	2.12063						
0.396118	-1.28319	0.397415	-1.2786							1.36602	2.1257						
0.397967	-1.27557	0.399254	-1.26552							1.3691	2.1309						
0.3998	-1.25979	0.401068	-1.24232							1.37218	2.1361						
0.401604	-1.23289	0.40284	-1.2052							1.37526	2.14131						
0.403359	-1.19062	0.404547	-1.14873							1.37836	2.14658						
0.405041	-1.12697	0.406156	-1.06524							1.38146	2.15185						
0.406612	-1.03358	0.407622	-0.944791							1.38457	2.15716						
0.408024	-0.899912	0.408884	-0.776279							1.38769	2.16253						
0.40921	-0.715158	0.409863	-0.551801							1.39081	2.16789						
0.410089	-0.47377	0.410477	-0.424998							1.39394	2.17324						
0.410578	-0.338815									1.39709	2.17862						
										1.40023	2.18132						
