Sym0		Sym1		Sym2		Sym3		Sym4		Asym1		Asym2		Asym3		Asym4	
0.896171	2.07543	0.893647	2.08537	0.753766	0.98477	1.00239	1.76877	1.27957	0.527388	0.575402	1.41006	1.01255	1.32692	1.01917	0.904615	1.23756	1.66635
0.893167	2.08731	0.890629	2.09768	0.755187	0.984997	1.00494	1.77277	1.28034	0.540404	0.577442	1.41673	1.01064	1.33067	1.02049	0.917155	1.23996	1.66773
0.890145	2.09973	0.887592	2.11058	0.756609	0.985513	1.0075	1.7763	1.28113	0.553614	0.579492	1.42381	1.00871	1.33481	1.02182	0.930272	1.24237	1.66878
0.887106	2.11269	0.884536	2.124	0.758032	0.98632	1.01007	1.77928	1.28194	0.56703	0.581552	1.43115	1.00678	1.33935	1.02317	0.943972	1.24478	1.66946
0.884047	2.12616	0.88146	2.13781	0.759456	0.987529	1.01264	1.78172	1.28277	0.580696	0.583623	1.43882	1.00485	1.34432	1.02454	0.95822	1.24719	1.66976
0.880968	2.14006	0.878365	2.15202	0.760883	0.98905	1.01521	1.78371	1.28362	0.594561	0.585706	1.44686	1.0029	1.34966	1.02594	0.97307	1.2496	1.66969
0.877869	2.15432	0.875248	2.16652	0.762311	0.990872	1.01779	1.78518	1.28449	0.608634	0.5878	1.45524	1.00095	1.3555	1.02735	0.988516	1.25201	1.66929
0.874749	2.16884	0.87211	2.18125	0.763743	0.993028	1.02037	1.78617	1.28538	0.622958	0.589907	1.46393	0.99899	1.36175	1.02879	1.00455	1.25442	1.66857
0.871608	2.18361	0.868951	2.19613	0.765178	0.995498	1.02295	1.78666	1.28629	0.637518	0.592026	1.47297	0.99702	1.36841	1.03025	1.02114	1.25683	1.66752
0.868445	2.19849	0.865771	2.21109	0.766617	0.998234	1.02552	1.78666	1.28722	0.652232	0.594159	1.48236	0.995039	1.37556	1.03174	1.03826	1.25923	1.66612
0.865261	2.21347	0.862568	2.22607	0.76806	1.00129	1.0281	1.78621	1.28817	0.667169	0.596305	1.49207	0.993049	1.3832	1.03325	1.05601	1.26164	1.66435
0.862056	2.22847	0.859345	2.24095	0.769507	1.00464	1.03068	1.78526	1.28914	0.682402	0.598466	1.50212	0.991046	1.39131	1.03479	1.07433	1.26404	1.6623
0.858828	2.24333	0.856099	2.25577	0.77096	1.00823	1.03326	1.78387	1.29014	0.697782	0.600642	1.51257	0.989032	1.3999	1.03635	1.09324	1.26644	1.65999
0.85558	2.25809	0.852833	2.27039	0.772418	1.01211	1.03583	1.78207	1.29116	0.713345	0.602832	1.52343	0.987005	1.40895	1.03794	1.11272	1.26883	1.6573
0.85231	2.27268	0.849545	2.2847	0.773882	1.01628	1.0384	1.77978	1.2922	0.729147	0.605039	1.53465	0.984965	1.4185	1.03956	1.13272	1.27122	1.6543
0.849019	2.28698	0.846237	2.2988	0.775352	1.02071	1.04097	1.77703	1.29326	0.745178	0.607263	1.54627	0.98291	1.42857	1.04121	1.15326	1.27361	1.65105
0.845708	2.30101	0.842909	2.31258	0.776828	1.02534	1.04353	1.77389	1.29435	0.761433	0.609503	1.55837	0.980841	1.43912	1.04289	1.17438	1.27599	1.64744
0.842377	2.31471	0.839562	2.32592	0.778311	1.03029	1.04609	1.77031	1.29546	0.777837	0.611761	1.57095	0.978756	1.45019	1.0446	1.19607	1.27836	1.64359
0.839026	2.32805	0.836195	2.33892	0.779802	1.03548	1.04864	1.76628	1.29659	0.794462	0.614038	1.58404	0.976655	1.46179	1.04635	1.21823	1.28073	1.63947
0.835656	2.34095	0.83281	2.3515	0.781301	1.04086	1.05119	1.76189	1.29775	0.81127	0.616334	1.5977	0.974536	1.47385	1.04812	1.24088	1.28309	1.63502
0.832268	2.35344	0.829407	2.36364	0.782807	1.04655	1.05373	1.75709	1.29894	0.82828	0.61865	1.61188	0.9724	1.4864	1.04993	1.26411	1.28545	1.63035
0.828862	2.36553	0.825986	2.37531	0.784322	1.05243	1.05626	1.75188	1.30014	0.845501	0.620987	1.62678	0.970245	1.49949	1.05177	1.28777	1.2878	1.62545
0.825439	2.37718	0.82255	2.38656	0.785845	1.05853	1.05878	1.7463	1.30138	0.862827	0.623346	1.64239	0.968071	1.51308	1.05364	1.31187	1.29014	1.62025
0.822	2.38831	0.819097	2.39736	0.787377	1.06487	1.0613	1.74036	1.30263	0.880389	0.625728	1.65877	0.965877	1.52713	1.05556	1.33644	1.29248	1.6148
0.818545	2.39901	0.815629	2.40766	0.788919	1.07141	1.06381	1.73402	1.30392	0.898106	0.628135	1.676	0.963663	1.54162	1.0575	1.3614	1.29481	1.60914
0.815075	2.40928	0.812147	2.41751	0.79047	1.07819	1.06631	1.72738	1.30523	0.915937	0.630566	1.69418	0.961427	1.5566	1.05949	1.38681	1.29712	1.60323
0.81159	2.41905	0.80865	2.42695	0.792032	1.08517	1.0688	1.72039	1.30656	0.93397	0.633025	1.71341	0.959169	1.57206	1.06151	1.41255	1.29943	1.59713
0.808092	2.42842	0.805141	2.43595	0.793603	1.09236	1.07127	1.71305	1.30792	0.952143	0.635513	1.73372	0.956889	1.58789	1.06356	1.4386	1.30173	1.59078
0.80458	2.43733	0.801618	2.4445	0.795185	1.0998	1.07374	1.70539	1.30931	0.970457	0.63803	1.75526	0.954586	1.60417	1.06566	1.46503	1.30403	1.58424
0.801056	2.44585	0.798084	2.45266	0.796778	1.10741	1.0762	1.69742	1.31072	0.98888	0.64058	1.77823	0.952258	1.62085	1.06779	1.49172	1.30631	1.57757
0.797519	2.45396	0.794538	2.46042	0.798382	1.1152	1.07864	1.68919	1.31217	1.00743	0.643163	1.8026	0.949907	1.63786	1.06997	1.51865	1.30858	1.57067
0.793972	2.46161	0.790981	2.46779	0.799997	1.1232	1.08107	1.68068	1.31363	1.02608	0.645783	1.82848	0.94753	1.65527	1.07218	1.54578	1.31084	1.56357
0.790413	2.46892	0.787414	2.47479	0.801624	1.13141	1.08349	1.67188	1.31513	1.04482	0.648442	1.85604	0.945128	1.67301	1.07443	1.57311	1.31309	1.55631
0.786844	2.47585	0.783837	2.48145	0.803263	1.13983	1.0859	1.6628	1.31665	1.06367	0.651141	1.8853	0.942701	1.69099	1.07672	1.60059	1.31533	1.54895
0.783266	2.48247	0.780251	2.48773	0.804915	1.14844	1.08829	1.65349	1.3182	1.08258	0.653884	1.91634	0.940247	1.70923	1.07905	1.62813	1.31756	1.54143
0.779678	2.48874	0.776656	2.49372	0.806579	1.15729	1.09067	1.64397	1.31977	1.10152	0.656673	1.94908	0.937766	1.72776	1.08142	1.65574	1.31978	1.53378
0.776082	2.49462	0.773052	2.49939	0.808255	1.16629	1.09304	1.63423	1.32138	1.12055	0.659511	1.9835	0.935259	1.74644	1.08383	1.68339	1.32199	1.52604
0.772477	2.50022	0.769441	2.50472	0.809945	1.17544	1.09539	1.62431	1.32301	1.13966	0.662399	2.01946	0.932725	1.76528	1.08628	1.71102	1.32419	1.51814
0.768864	2.50557	0.765822	2.50982	0.811649	1.18485	1.09773	1.61418	1.32467	1.15877	0.66534	2.05666	0.930163	1.78426	1.08877	1.73861	1.32637	1.51016
0.765244	2.51063	0.762196	2.51467	0.813366	1.1945	1.10005	1.60388	1.32635	1.17785	0.668336	2.09497	0.927574	1.80334	1.0913	1.7661	1.32855	1.50211
0.761617	2.5154	0.758563	2.51924	0.815097	1.2043	1.10236	1.59342	1.32807	1.19695	0.671388	2.13393	0.924957	1.82245	1.09387	1.79343	1.33071	1.49398
0.757983	2.51995	0.754923	2.52356	0.816842	1.21429	1.10465	1.58281	1.32981	1.21605	0.674496	2.17312	0.922313	1.84157	1.09647	1.82061	1.33286	1.48582
0.754342	2.52423	0.751278	2.52765	0.818602	1.22449	1.10693	1.57208	1.33158	1.23509	0.677661	2.21212	0.919641	1.86067	1.09912	1.84756	1.335	1.47763
0.750696	2.52825	0.747626	2.5315	0.820377	1.23493	1.10919	1.56126	1.33337	1.25413	0.680882	2.25048	0.916942	1.8797	1.10181	1.87426	1.33713	1.4694
0.747044	2.53212	0.74397	2.53519	0.822167	1.24558	1.11143	1.55036	1.3352	1.2731	0.684158	2.28771	0.914215	1.89863	1.10453	1.90068	1.33924	1.46111
0.743386	2.53575	0.740308	2.53868	0.823973	1.25643	1.11366	1.53934	1.33705	1.292	0.687486	2.32347	0.911461	1.91745	1.10729	1.92675	1.34135	1.45283
0.739724	2.5392	0.736641	2.54192	0.825794	1.26753	1.11588	1.52826	1.33893	1.31078	0.690865	2.3575	0.90868	1.93604	1.11009	1.95245	1.34344	1.44459
0.736056	2.54244	0.73297	2.54503	0.827632	1.27883	1.11807	1.51716	1.34083	1.32948	0.694292	2.38942	0.905872	1.9544	1.11293	1.97783	1.34552	1.4364
0.732384	2.54548	0.729294	2.54795	0.829486	1.29038	1.12026	1.50601	1.34277	1.34809	0.697763	2.41918	0.903038	1.97253	1.1158	2.00275	1.34758	1.42824
0.728708	2.54841	0.725615	2.55073	0.831357	1.30219	1.12242	1.49486	1.34473	1.36651	0.701275	2.44677	0.900178	1.99032	1.11871	2.02718	1.34964	1.4201
0.725028	2.5512	0.721931	2.55335	0.833245	1.31422	1.12457	1.48369	1.34671	1.38481	0.704826	2.47207	0.897292	2.00782	1.12165	2.05116	1.35168	1.412
0.721343	2.55376	0.718244	2.55582	0.83515	1.32649	1.12671	1.4725	1.34872	1.40296	0.708412	2.49515	0.894382	2.02501	1.12463	2.07464	1.35371	1.40406
0.717655	2.55617	0.714553	2.55818	0.837074	1.33907	1.12882	1.46137	1.35076	1.42094	0.712029	2.51614	0.891447	2.04175	1.12764	2.09763	1.35574	1.39618
0.713964	2.55852	0.710859	2.56034	0.839016	1.35188	1.13092	1.45028	1.35282	1.43872	0.715675	2.53517	0.888488	2.05808	1.13069	2.12	1.35774	1.38839
0.71027	2.56071	0.707162	2.56239	0.840977	1.36499	1.13301	1.43924	1.35491	1.45632	0.719347	2.55234	0.885506	2.07398	1.13376	2.14184	1.35974	1.3808
0.706572	2.56276	0.703462	2.56437	0.842956	1.37843	1.13508	1.42826	1.35703	1.47366	0.723043	2.56784	0.882501	2.08937	1.13687	2.16308	1.36173	1.37327
0.702872	2.56465	0.699759	2.56621	0.844956	1.39214	1.13713	1.41739	1.35917	1.49075	0.72676	2.58182	0.879474	2.10426	1.14001	2.18374	1.36371	1.36591
0.699169	2.56646	0.696054	2.56791	0.846975	1.40614	1.13917	1.40661	1.36133	1.50768	0.730496	2.59437	0.876426	2.11865	1.14317	2.20378	1.36567	1.35876
0.695463	2.56817	0.692346	2.56948	0.849015	1.4205	1.14119	1.39587	1.36352	1.52428	0.734249	2.60567	0.873358	2.13249	1.14637	2.22317	1.36763	1.35177
0.691755	2.56976	0.688637	2.571	0.851076	1.43522	1.1432	1.3853	1.36573	1.54059	0.738018	2.61582	0.87027	2.14575	1.14959	2.24198	1.36958	1.34499
0.688045	2.57125	0.684925	2.57244	0.853158	1.45027	1.14519	1.37485	1.36797	1.5567	0.7418	2.62496	0.867164	2.15848	1.15284	2.26011	1.37151	1.33837
0.684332	2.57263	0.681211	2.5737	0.855262	1.46567	1.14717	1.36454	1.37023	1.57248	0.745596	2.63319	0.864039	2.17056	1.15612	2.27755	1.37344	1.33202
0.680618	2.57391	0.677495	2.57491	0.857389	1.48147	1.14913	1.3544	1.37251	1.58791	0.749402	2.64064	0.860898	2.18203	1.15942	2.29437	1.37536	1.32592
0.676902	2.5751	0.673777	2.57607	0.859539	1.49771	1.15108	1.34439	1.37481	1.60306	0.753218	2.64737	0.85774	2.1929	1.16274	2.31054	1.37727	1.32005
0.673184	2.57623	0.670058	2.57708	0.861713	1.51433	1.15301	1.33455	1.37714	1.61785	0.757044	2.65341	0.854568	2.20307	1.16609	2.32603	1.37917	1.31444
0.669465	2.57724	0.666338	2.578	0.863911	1.53132	1.15493	1.3249	1.37948	1.63232	0.760878	2.65884	0.851381	2.21263	1.16945	2.34084	1.38106	1.30911
0.665745	2.57815	0.662616	2.5789	0.866133	1.54879	1.15684	1.31547	1.38185	1.64647	0.76472	2.66379	0.84818	2.22158	1.17284	2.35502	1.38295	1.3041
0.662023	2.57904	0.658893	2.57966	0.868381	1.56671	1.15873	1.30617	1.38423	1.66025	0.768568	2.66825	0.844967	2.22981	1.17625	2.36848	1.38483	1.29936
0.6583	2.57978	0.65517	2.58037	0.870656	1.58509	1.16061	1.29709	1.38664	1.67366	0.772422	2.67231	0.841743	2.23733	1.17968	2.38125	1.3867	1.29497
0.654575	2.58046	0.651445	2.581	0.872957	1.60394	1.16247	1.28827	1.38907	1.68666	0.776282	2.67602	0.838509	2.24423	1.18313	2.39342	1.38856	1.29091
0.65085	2.58109	0.647719	2.58151	0.875286	1.62326	1.16433	1.27961	1.39151	1.69931	0.780147	2.67934	0.835265	2.25043	1.18659	2.40486	1.39042	1.28716
0.647125	2.58161	0.643992	2.58203	0.877643	1.64302	1.16617	1.27114	1.39397	1.71157	0.784017	2.68236	0.832012	2.25586	1.19007	2.41563	1.39228	1.28382
0.643398	2.58206	0.640265	2.5824	0.880029	1.66327	1.168	1.26292	1.39645	1.72341	0.78789	2.68511	0.828753	2.26065	1.19356	2.42577	1.39413	1.28083
0.639671	2.58246	0.636538	2.58271	0.882445	1.68401	1.16981	1.25496	1.39895	1.73486	0.791768	2.68762	0.825487	2.26474	1.19707	2.4352	1.39598	1.27821
0.635943	2.58275	0.63281	2.58296	0.88489	1.70522	1.17162	1.24724	1.40146	1.74049	0.795649	2.68987	0.822215	2.26809	1.20059	2.44395	1.39782	1.27601
0.632215	2.58296	0.629081	2.58309	0.887367	1.72685	1.17341	1.23972			0.799533	2.69194	0.818939	2.27074	1.20413	2.45206	1.39966	1.27422
0.628487	2.58315	0.625353	2.58321	0.889875	1.74898	1.1752	1.23241			0.80342	2.69382	0.81566	2.27269	1.20767	2.45951	1.4015	1.2734
0.624758	2.58324	0.621624	2.58324	0.892416	1.77151	1.17697	1.22535			0.807309	2.69553	0.812378	2.27387	1.21123	2.46628		
0.621029	2.5832	0.617896	2.58313	0.894989	1.79438	1.17873	1.21856			0.811201	2.69708	0.809096	2.27433	1.21479	2.47238		
0.617301	2.58313	0.614167	2.58301	0.897596	1.81765	1.18049	1.21201			0.815095	2.69848	0.805813	2.27409	1.21836	2.47781		
0.613573	2.58299	0.610439	2.58282	0.900236	1.84122	1.18223	1.2057			0.818991	2.69976	0.802531	2.27307	1.22194	2.48261		
0.609845	2.58277	0.606711	2.58252	0.902911	1.86505	1.18397	1.19962			0.822889	2.70088	0.799251	2.27134	1.22553	2.48673		
0.606117	2.58249	0.602984	2.58215	0.90562	1.88909	1.1857	1.19379			0.826788	2.70195	0.795974	2.26884	1.22912	2.49011		
0.60239	2.58207	0.599257	2.5817	0.908364	1.9133	1.18741	1.18824			0.830689	2.70289	0.792702	2.26558	1.23272	2.4929		
0.598663	2.58159	0.595531	2.58116	0.911144	1.93761	1.18913	1.18287			0.83459	2.70373	0.789434	2.26163	1.23632	2.49502		
0.594937	2.58107	0.591806	2.58051	0.913958	1.96191	1.19083	1.17776			0.838494	2.70451	0.786173	2.25687	1.23992	2.49642		
0.591212	2.58041	0.588082	2.57981	0.916807	1.98619	1.19253	1.17294			0.842398	2.70516	0.782919	2.25132	1.24353	2.49715		
0.587488	2.57967	0.584359	2.57899	0.919691	2.01038	1.19422	1.16829			0.846303	2.70574	0.779674	2.24498	1.24713	2.49722		
0.583765	2.57885	0.580637	2.57809	0.922611	2.03434	1.1959	1.16392			0.850208	2.70629	0.776438	2.23793	1.25073	2.49664		
0.580044	2.57794	0.576917	2.57709	0.925564	2.058	1.19758	1.15979			0.854115	2.70678	0.773213	2.23007	1.25434	2.49536		
0.576323	2.57693	0.573198	2.57598	0.928552	2.08136	1.19925	1.15586			0.858022	2.70717	0.770001	2.22136	1.25794	2.49332		
0.572605	2.57578	0.56948	2.57477	0.931572	2.10433	1.20091	1.15221			0.86193	2.70748	0.766801	2.21194	1.26154	2.49062		
0.568888	2.57459	0.565765	2.57346	0.934626	2.12683	1.20257	1.14878			0.865838	2.70778	0.763615	2.20167	1.26513	2.48726		
0.565172	2.57323	0.562051	2.572	0.937712	2.14878	1.20423	1.14552			0.869747	2.70804	0.760445	2.19058	1.26872	2.48316		
0.561459	2.57175	0.55834	2.5704	0.940829	2.17015	1.20588	1.14254			0.873656	2.70824	0.757292	2.17872	1.2723	2.47836		
0.557748	2.57019	0.554631	2.56874	0.943977	2.19094	1.20753	1.13976			0.877565	2.70838	0.754156	2.16599	1.27587	2.47281		
0.55404	2.56845	0.550925	2.56689	0.947154	2.21104	1.20917	1.1372			0.881474	2.70848	0.751039	2.15238	1.27943	2.46656		
0.550334	2.56659	0.547221	2.56488	0.95036	2.23043	1.21081	1.13486			0.885383	2.70854	0.747942	2.138	1.28299	2.45963		
0.546631	2.56455	0.543521	2.56276	0.953593	2.24914	1.21245	1.1327			0.889293	2.70856	0.744867	2.12277	1.28653	2.45191		
0.542931	2.56238	0.539823	2.56049	0.956852	2.26713	1.21408	1.13082			0.893202	2.70854	0.741815	2.10668	1.29007	2.44344		
0.539234	2.56009	0.536129	2.55799	0.960137	2.28433	1.21571	1.12911			0.897112	2.70849	0.738786	2.08972	1.29359	2.4343		
0.53554	2.55756	0.532439	2.55528	0.963447	2.30084	1.21734	1.12755			0.901021	2.70843	0.735782	2.07193	1.2971	2.42438		
0.531851	2.55484	0.528753	2.55243	0.966779	2.31664	1.21897	1.12623			0.90493	2.70829	0.732805	2.05325	1.30059	2.41367		
0.528165	2.55197	0.525071	2.54935	0.970134	2.33164	1.22059	1.12513			0.908839	2.70815	0.729855	2.03371	1.30406	2.40231		
0.524484	2.54886	0.521393	2.54604	0.97351	2.34596	1.22221	1.12421			0.912748	2.70797	0.726934	2.01329	1.30752	2.39015		
0.520807	2.54549	0.517721	2.54251	0.976906	2.35956	1.22384	1.12342			0.916656	2.70777	0.724043	1.992	1.31096	2.37722		
0.517136	2.54191	0.514054	2.53868	0.980322	2.37251	1.22546	1.12288			0.920565	2.70756	0.721183	1.96987	1.31438	2.36361		
0.513469	2.53804	0.510392	2.5346	0.983755	2.38481	1.22708	1.1225			0.924472	2.70727	0.718356	1.94685	1.31779	2.34923		
0.509809	2.53389	0.506737	2.53017	0.987206	2.39642	1.2287	1.12224			0.92838	2.70694	0.715563	1.923	1.32117	2.33413		
0.506155	2.52947	0.503088	2.52542	0.990673	2.40742	1.23032	1.12222			0.932287	2.70663	0.712805	1.89829	1.32452	2.3183		
0.502507	2.52466	0.499447	2.52038	0.994156	2.41787	1.23194	1.12239			0.936193	2.70633	0.710083	1.87267	1.32786	2.30174		
0.498867	2.51952	0.495813	2.51491	0.997653	2.42774	1.23356	1.12269			0.940099	2.70596	0.707399	1.84627	1.33117	2.28457		
0.495234	2.51398	0.492187	2.50903	1.00116	2.43704	1.23518	1.1231			0.944005	2.70552	0.704754	1.81904	1.33445	2.26668		
0.491609	2.50804	0.48857	2.50269	1.00469	2.44586	1.2368	1.12371			0.947909	2.70508	0.702148	1.79101	1.33771	2.2481		
0.487994	2.50166	0.484962	2.49588	1.00822	2.45423	1.23842	1.12453			0.951814	2.70464	0.699584	1.76219	1.34094	2.22896		
0.484388	2.49475	0.481365	2.48855	1.01177	2.46207	1.24004	1.12545			0.955717	2.7042	0.697061	1.73253	1.34415	2.20917		
0.480792	2.4873	0.477778	2.48062	1.01533	2.46947	1.24167	1.12649			0.95962	2.70368	0.694582	1.70215	1.34732	2.18881		
0.477208	2.47929	0.474204	2.47209	1.0189	2.47651	1.2433	1.12768			0.963522	2.7031	0.692147	1.67105	1.35046	2.16793		
0.473635	2.47067	0.470642	2.46287	1.02248	2.48317	1.24493	1.12904			0.967423	2.70255	0.689758	1.63925	1.35358	2.1465		
0.470075	2.46134	0.467094	2.45293	1.02607	2.4894	1.24656	1.1306			0.971323	2.70198	0.687415	1.60677	1.35666	2.12462		
0.46653	2.45125	0.463561	2.4422	1.02967	2.49526	1.24819	1.13222			0.975223	2.70137	0.68512	1.57367	1.35971	2.10237		
0.462999	2.44037	0.460044	2.43056	1.03327	2.50086	1.24982	1.13394			0.979122	2.70073	0.682873	1.53991	1.36273	2.0797		
0.459485	2.42865	0.456545	2.41797	1.03689	2.50615	1.25146	1.13583			0.983019	2.70005	0.680675	1.50558	1.36572	2.05669		
0.455988	2.41589	0.453064	2.40436	1.04051	2.51111	1.2531	1.13788			0.986916	2.69934	0.678526	1.47076	1.36867	2.03339		
0.452511	2.4021	0.449604	2.38967	1.04414	2.51574	1.25475	1.14003			0.990812	2.69862	0.676429	1.4354	1.37159	2.00987		
0.449054	2.38725	0.446166	2.37376	1.04777	2.52015	1.25639	1.14225			0.994706	2.69785	0.674383	1.39961	1.37447	1.98618		
0.445619	2.37111	0.442751	2.35653	1.05141	2.52437	1.25804	1.14463			0.9986	2.69703	0.672388	1.36341	1.37732	1.96232		
0.442209	2.35361	0.439363	2.33787	1.05506	2.5283	1.2597	1.14715			1.00249	2.69618	0.670447	1.32681	1.38013	1.93841		
0.438825	2.33474	0.436003	2.31769	1.05871	2.532	1.26136	1.14976			1.00638	2.69532	0.668558	1.28995	1.38291	1.91449		
0.435469	2.31436	0.432672	2.29588	1.06237	2.53549	1.26302	1.15249			1.01027	2.69445	0.666723	1.25279	1.38566	1.89058		
0.432144	2.29226	0.429375	2.27231	1.06603	2.53881	1.26468	1.15532			1.01416	2.6935	0.664942	1.21536	1.38837	1.86677		
0.428852	2.26837	0.426113	2.24685	1.0697	2.54194	1.26635	1.15824			1.01805	2.69248	0.663215	1.1778	1.39105	1.8431		
0.425596	2.24262	0.422889	2.21944	1.07337	2.54485	1.26803	1.16124			1.02193	2.69145	0.661542	1.14009	1.39369	1.81959		
0.422378	2.21485	0.419706	2.18997	1.07704	2.54763	1.2697	1.16438			1.02582	2.69039	0.659924	1.10233	1.3963	1.7963		
0.419202	2.18502	0.416567	2.15827	1.08072	2.55023	1.27139	1.16764			1.0297	2.68927	0.65836	1.06452	1.39888	1.77333		
0.416071	2.15305	0.413475	2.12439	1.0844	2.55266	1.27308	1.17099			1.03358	2.68813	0.656851	1.02669	1.40142	1.76192		
0.412987	2.11878	0.410434	2.08819	1.08809	2.55501	1.27477	1.17443			1.03746	2.6869	0.655396	0.988973				
0.409954	2.08217	0.407447	2.04964	1.09178	2.55718	1.27647	1.1779			1.04134	2.68559	0.653996	0.951336				
0.406976	2.04329	0.404518	2.00879	1.09547	2.55921	1.27817	1.1815			1.04521	2.68427	0.65265	0.913856				
0.404056	2.00208	0.401648	1.96562	1.09917	2.56115	1.27988	1.18525			1.04909	2.68288	0.651358	0.87654				
0.401197	1.95855	0.398843	1.9203	1.10286	2.56292	1.28159	1.18902			1.05296	2.68138	0.650119	0.839484				
0.398402	1.91288	0.396105	1.87286	1.10657	2.56461	1.28331	1.19285			1.05683	2.67986	0.648934	0.802723				
0.395675	1.86512	0.393437	1.82346	1.11027	2.56619	1.28503	1.19682			1.06069	2.6783	0.647802	0.76619				
0.393018	1.81544	0.390841	1.77236	1.11397	2.56764	1.28676	1.20089			1.06456	2.6766	0.646722	0.730037				
0.390434	1.76407	0.388321	1.71973	1.11768	2.56898	1.2885	1.20501			1.06842	2.67483	0.645695	0.694278				
0.387925	1.71119	0.385877	1.66581	1.12139	2.57028	1.29024	1.2092			1.07228	2.67296	0.644718	0.658944				
0.385494	1.65707	0.383512	1.61086	1.1251	2.57148	1.29199	1.21345			1.07614	2.671	0.643792	0.624016				
0.383142	1.60201	0.381227	1.55515	1.12881	2.57255	1.29375	1.21781			1.07999	2.66896	0.642917	0.589538				
0.38087	1.54624	0.379022	1.49896	1.13253	2.57353	1.29551	1.22226			1.08384	2.6668	0.642091	0.55559				
0.378678	1.48998	0.376899	1.44261	1.13624	2.57446	1.29727	1.22676			1.08769	2.66451	0.641313	0.522119				
0.376568	1.43358	0.374858	1.38623	1.13996	2.57529	1.29905	1.23131			1.09153	2.66209	0.640583	0.489161				
0.37454	1.37724	0.372898	1.33003	1.14368	2.57603	1.30083	1.23597			1.09537	2.65956	0.639901	0.456789				
0.372593	1.32111	0.371018	1.27423	1.14739	2.5767	1.30262	1.24071			1.09921	2.65686	0.639265	0.425005				
0.370726	1.26539	0.369219	1.21902	1.15111	2.57732	1.30441	1.2455			1.10304	2.65398	0.638674	0.393811				
0.36894	1.21027	0.367499	1.16449	1.15483	2.57785	1.30621	1.25039			1.10687	2.65096	0.638128	0.363208				
0.367232	1.15585	0.365858	1.11067	1.15856	2.57827	1.30802	1.25532			1.1107	2.64781	0.637625	0.333205				
0.365603	1.10214	0.364293	1.05765	1.16228	2.57866	1.30983	1.26032			1.11452	2.64436	0.637166	0.303814				
0.364051	1.04931	0.362805	1.00552	1.166	2.57896	1.31166	1.26538			1.11833	2.64073	0.636748	0.27506				
0.362574	0.997326	0.361391	0.954293	1.16972	2.57919	1.31349	1.27054			1.12214	2.63694	0.636372	0.246996				
0.361172	0.946166	0.36005	0.903912	1.17345	2.57937	1.31533	1.27576			1.12594	2.63281	0.636035	0.219579				
0.359843	0.895922	0.358781	0.854345	1.17717	2.5795	1.31717	1.28105			1.12974	2.6284	0.635738	0.192798				
0.358585	0.846557	0.357584	0.805675	1.18089	2.57949	1.31902	1.28643			1.13353	2.62378	0.635479	0.1667				
0.357399	0.797998	0.356455	0.757848	1.18461	2.57945	1.32088	1.29184			1.13731	2.6188	0.635257	0.141312				
0.356282	0.750244	0.355396	0.710752	1.18834	2.5794	1.32275	1.29732			1.14109	2.61345	0.635071	0.116609				
0.355233	0.703297	0.354404	0.664389	1.19206	2.57918	1.32463	1.30289			1.14486	2.60777	0.63492	0.0925452				
0.354252	0.657083	0.353478	0.618756	1.19578	2.57893	1.32651	1.30852			1.14862	2.60164	0.634804	0.0691736				
0.353336	0.61153	0.352617	0.573779	1.19951	2.57866	1.32841	1.31424			1.15237	2.59509	0.634721	0.0465271				
0.352486	0.56664	0.351822	0.529381	1.20323	2.57827	1.33031	1.32002			1.15611	2.58812	0.634669	0.0245983				
0.351701	0.522415	0.351089	0.48563	1.20695	2.57781	1.33222	1.32588			1.15984	2.58061	0.63465	0.00337265				
0.350978	0.478718	0.35042	0.442441	1.21067	2.5773	1.33413	1.33181			1.16356	2.57256	0.63466	-0.0171793				
0.350319	0.435562	0.349812	0.399713	1.21439	2.57671	1.33606	1.33782			1.16727	2.56393	0.634699	-0.0369697				
0.349721	0.392975	0.349266	0.357544	1.21811	2.57605	1.338	1.3439			1.17096	2.55467	0.634766	-0.0560427				
0.349184	0.350868	0.34878	0.315833	1.22182	2.57531	1.33994	1.35005			1.17464	2.54476	0.634861	-0.0744865				
0.348708	0.309207	0.348354	0.274526	1.22554	2.57451	1.34189	1.35631			1.17831	2.53414	0.634964	-0.0898893				
0.348292	0.268	0.347987	0.233659	1.22926	2.57359	1.34386	1.36263			1.18196	2.52274	0.635068	-0.102616				
0.347934	0.227188	0.34768	0.193233	1.23297	2.57258	1.34583	1.36901			1.18559	2.5106	0.635163	-0.112847				
0.347636	0.186798	0.34743	0.153178	1.23668	2.57153	1.34781	1.37553			1.1892	2.49772	0.635245	-0.12072				
0.347395	0.146814	0.347237	0.113498	1.24039	2.57042	1.3498	1.38213			1.1928	2.48399	0.635309	-0.126462				
0.347212	0.107202	0.347102	0.0742017	1.2441	2.56917	1.3518	1.38876			1.19637	2.46936	0.63537	-0.131603				
0.347086	0.0679689	0.347023	0.0352323	1.24781	2.56784	1.35381	1.39552			1.19993	2.45395	0.635414	-0.135087				
0.347016	0.0290536	0.347	-0.0033753	1.25152	2.56641	1.35583	1.40241			1.20346	2.43775	0.635485	-0.140444				
0.347002	-0.00951915	0.347033	-0.0416257	1.25522	2.56489	1.35786	1.40937			1.20696	2.42072	0.635586	-0.147668				
