Sym0		Asym0		Sym1		Sym2		Asym1		Asym2		Asym3	
0.655201	4.47905	0.633004	4.32258					0.835766	5.72175	0.836707	5.71701		
0.657937	4.47707	0.63608	4.32363					0.837995	5.71058	0.83894	5.70592		
0.660678	4.47514	0.639154	4.32466					0.840233	5.69958	0.84118	5.69498		
0.663422	4.47325	0.642228	4.32567					0.842478	5.68872	0.843428	5.68418		
0.666171	4.4714	0.6453	4.32667					0.84473	5.67802	0.845684	5.67354		
0.668922	4.46959	0.648372	4.32765					0.846991	5.66746	0.847948	5.66305		
0.671677	4.46782	0.651442	4.32861					0.849258	5.65705	0.850219	5.6527		
0.674436	4.46609	0.654511	4.32956					0.851534	5.64678	0.852497	5.64249		
0.677198	4.4644	0.657579	4.3305					0.853816	5.63666	0.854783	5.63242		
0.679964	4.46274	0.660646	4.33141					0.856106	5.62667	0.857076	5.62249		
0.682733	4.46113	0.663712	4.33232					0.858404	5.61682	0.859377	5.61269		
0.685505	4.45954	0.666777	4.3332					0.860709	5.6071	0.861685	5.60303		
0.68828	4.458	0.669841	4.33408					0.863021	5.59752	0.864	5.59351		
0.691058	4.45648	0.672904	4.33494					0.865341	5.58806	0.866323	5.58411		
0.69384	4.455	0.675966	4.33578					0.867668	5.57874	0.868653	5.57484		
0.696624	4.45355	0.679027	4.33661					0.870002	5.56954	0.87099	5.56569		
0.699412	4.45213	0.682087	4.33743					0.872343	5.56047	0.873335	5.55667		
0.702202	4.45075	0.685146	4.33824					0.874692	5.55152	0.875686	5.54778		
0.704996	4.44939	0.688203	4.33903					0.877048	5.54269	0.878045	5.539		
0.707792	4.44806	0.69126	4.33981					0.87941	5.53399	0.88041	5.53034		
0.710591	4.44676	0.694316	4.34057					0.88178	5.5254	0.882783	5.5218		
0.713393	4.44549	0.697371	4.34133					0.884157	5.51692	0.885163	5.51338		
0.716197	4.44425	0.700425	4.34207					0.88654	5.50856	0.887549	5.50507		
0.719004	4.44303	0.703478	4.34279					0.888931	5.50032	0.889943	5.49687		
0.721814	4.44184	0.70653	4.34351					0.891328	5.49218	0.892343	5.48878		
0.724626	4.44067	0.709581	4.34422					0.893733	5.48415	0.89475	5.4808		
0.727441	4.43953	0.712631	4.34491					0.896144	5.47623	0.897164	5.47292		
0.730258	4.43842	0.71568	4.34559					0.898561	5.46842	0.899585	5.46515		
0.733077	4.43733	0.718728	4.34626					0.900986	5.46071	0.902012	5.45749		
0.735899	4.43626	0.721776	4.34692					0.903417	5.45311	0.904446	5.44993		
0.738724	4.43521	0.724822	4.34757					0.905854	5.44561	0.906886	5.44247		
0.74155	4.43419	0.727868	4.34821					0.908299	5.4382	0.909333	5.4351		
0.744379	4.43319	0.730912	4.34884					0.910749	5.4309	0.911787	5.42784		
0.747211	4.43221	0.733956	4.34946					0.913207	5.42369	0.914247	5.42067		
0.750044	4.43125	0.736999	4.35007					0.91567	5.41658	0.916713	5.4136		
0.752879	4.43031	0.740041	4.35066					0.91814	5.40956	0.919186	5.40662		
0.755717	4.42939	0.743082	4.35125					0.920617	5.40263	0.921665	5.39973		
0.758557	4.42849	0.746122	4.35183					0.923099	5.3958	0.92415	5.39294		
0.761399	4.4276	0.749162	4.3524					0.925588	5.38905	0.926641	5.38623		
0.764242	4.42674	0.7522	4.35296					0.928083	5.3824	0.929139	5.37961		
0.767088	4.4259	0.755238	4.35351					0.930584	5.37583	0.931643	5.37308		
0.769936	4.42507	0.758275	4.35405					0.933091	5.36935	0.934152	5.36664		
0.772785	4.42426	0.761311	4.35458					0.935605	5.36295	0.936668	5.36027		
0.775637	4.42347	0.764346	4.3551					0.938124	5.35664	0.93919	5.354		
0.77849	4.42269	0.76738	4.35562					0.940649	5.35041	0.941718	5.3478		
0.781345	4.42193	0.770414	4.35612					0.94318	5.34426	0.944251	5.34168		
0.784202	4.42119	0.773447	4.35662					0.945717	5.33819	0.946791	5.33565		
0.787061	4.42046	0.776479	4.35711					0.94826	5.3322	0.949336	5.32969		
0.789922	4.41975	0.77951	4.35759					0.950809	5.32628	0.951887	5.32381		
0.792784	4.41905	0.78254	4.35807					0.953363	5.32045	0.954444	5.318		
0.795648	4.41837	0.78557	4.35853					0.955923	5.31469	0.957006	5.31228		
0.798513	4.4177	0.788599	4.35899					0.958489	5.309	0.959574	5.30662		
0.80138	4.41704	0.791627	4.35944					0.96106	5.30339	0.962148	5.30104		
0.804249	4.4164	0.794654	4.35988					0.963637	5.29785	0.964727	5.29553		
0.807119	4.41577	0.797681	4.36032					0.966219	5.29237	0.967311	5.29009		
0.809991	4.41515	0.800707	4.36075					0.968807	5.28697	0.969901	5.28471		
0.812864	4.41455	0.803732	4.36117					0.9714	5.28164	0.972497	5.27941		
0.815739	4.41396	0.806756	4.36158					0.973998	5.27638	0.975098	5.27418		
0.818615	4.41338	0.80978	4.36199					0.976602	5.27119	0.977704	5.26901		
0.821493	4.41282	0.812803	4.36239					0.979211	5.26606	0.980315	5.26391		
0.824372	4.41226	0.815825	4.36278					0.981825	5.26099	0.982931	5.25887		
0.827252	4.41172	0.818846	4.36317					0.984445	5.25599	0.985553	5.2539		
0.830134	4.41119	0.821867	4.36355					0.98707	5.25105	0.98818	5.24899		
0.833017	4.41067	0.824887	4.36392					0.989699	5.24618	0.990812	5.24414		
0.835902	4.41015	0.827907	4.36429					0.992334	5.24137	0.993449	5.23935		
0.838788	4.40965	0.830926	4.36465					0.994974	5.23661	0.996091	5.23463		
0.841675	4.40917	0.833944	4.36501					0.997619	5.23192	0.998737	5.22996		
0.844563	4.40869	0.836961	4.36536					1.00027	5.22729	1.00139	5.22535		
0.847453	4.40822	0.839978	4.3657										
0.850343	4.40776	0.842994	4.36604										
0.853235	4.4073	0.84601	4.36637										
0.856129	4.40686	0.849025	4.3667										
0.859023	4.40643	0.852039	4.36702										
0.861918	4.40601	0.855052	4.36734										
0.864815	4.40559	0.858065	4.36765										
0.867713	4.40518	0.861078	4.36795										
0.870611	4.40478	0.864089	4.36825										
0.873511	4.40439	0.867101	4.36855										
0.876412	4.40401	0.870111	4.36884										
0.879314	4.40364	0.873121	4.36912										
0.882217	4.40327	0.876131	4.3694										
0.885121	4.40291	0.879139	4.36968										
0.888026	4.40256	0.882148	4.36995										
0.890931	4.40221	0.885155	4.37022										
0.893838	4.40187	0.888162	4.37048										
0.896746	4.40154	0.891169	4.37073										
0.899655	4.40121	0.894175	4.37099										
0.902564	4.4009	0.89718	4.37124										
0.905475	4.40058	0.900185	4.37148										
0.908386	4.40028	0.903189	4.37172										
0.911298	4.39998	0.906193	4.37196										
0.914211	4.39968	0.909197	4.37219										
0.917125	4.3994	0.912199	4.37241										
0.920039	4.39911	0.915202	4.37264										
0.922955	4.39884	0.918203	4.37286										
0.925871	4.39857	0.921205	4.37308										
0.928788	4.3983	0.924205	4.37329										
0.931706	4.39804	0.927206	4.3735										
0.934624	4.39779	0.930206	4.3737										
0.937544	4.39754	0.933205	4.3739										
0.940464	4.39729	0.936204	4.3741										
0.943384	4.39705	0.939202	4.3743										
0.946306	4.39682	0.9422	4.37449										
0.949228	4.39658	0.945197	4.37468										
0.952151	4.39636	0.948195	4.37486										
0.955074	4.39614	0.951191	4.37504										
0.957998	4.39592	0.954187	4.37522										
0.960923	4.39571	0.957183	4.3754										
0.963848	4.3955	0.960178	4.37557										
0.966774	4.39529	0.963173	4.37574										
0.969701	4.39509	0.966167	4.3759										
0.972628	4.3949	0.969161	4.37607										
0.975556	4.3947	0.972155	4.37623										
0.978485	4.39451	0.975148	4.37639										
0.981414	4.39433	0.978141	4.37654										
0.984343	4.39415	0.981133	4.37669										
0.987273	4.39397	0.984125	4.37684										
0.990204	4.3938	0.987117	4.37699										
0.993135	4.39363	0.990108	4.37714										
0.996067	4.39346	0.993099	4.37728										
0.998999	4.39329	0.996089	4.37742										
1.00193	4.39313	0.999079	4.37755										
		1.00207	4.37769										
