Sym0		Asym0		Sym1		Asym1		Asym2	
0.873704	4.80394	0.885182	4.84119						
0.876781	4.80426	0.888158	4.84083						
0.879858	4.80459	0.891133	4.84048						
0.882936	4.80491	0.894108	4.84012						
0.886013	4.80523	0.897083	4.83977						
0.889091	4.80555	0.900058	4.83942						
0.892168	4.80587	0.903033	4.83907						
0.895246	4.80618	0.906008	4.83873						
0.898323	4.8065	0.908984	4.83839						
0.901401	4.80681	0.911959	4.83805						
0.904479	4.80712	0.914934	4.83771						
0.907556	4.80743	0.917909	4.83738						
0.910634	4.80773	0.920885	4.83705						
0.913711	4.80803	0.923861	4.83672						
0.916788	4.80833	0.926837	4.83639						
0.919865	4.80863	0.929813	4.83607						
0.922942	4.80892	0.932789	4.83575						
0.926019	4.80921	0.935766	4.83544						
0.929095	4.8095	0.938743	4.83513						
0.932172	4.80979	0.94172	4.83482						
0.935248	4.81007	0.944698	4.83452						
0.938324	4.81035	0.947676	4.83422						
0.941399	4.81062	0.950654	4.83392						
0.944475	4.8109	0.953633	4.83363						
0.94755	4.81117	0.956612	4.83334						
0.950624	4.81143	0.959592	4.83305						
0.953699	4.81169	0.962571	4.83277						
0.956773	4.81195	0.965552	4.8325						
0.959847	4.81221	0.968533	4.83222						
0.96292	4.81246	0.971514	4.83195						
0.965993	4.81271	0.974496	4.83169						
0.969066	4.81296	0.977478	4.83143						
0.972138	4.8132	0.98046	4.83117						
0.97521	4.81344	0.983444	4.83092						
0.978282	4.81368	0.986427	4.83067						
0.981353	4.81391	0.989412	4.83042						
0.984424	4.81414	0.992396	4.83018						
0.987494	4.81437	0.995382	4.82995						
0.990564	4.81459	0.998367	4.82971						
0.993633	4.81481	1.00135	4.82948						
0.996702	4.81502								
0.999771	4.81523								
1.00284	4.81544								
