Sym0		Asym0		Sym1		Asym1		Asym2	
0.880164	4.68715	0.891502	4.70712						
0.883196	4.68725	0.894509	4.70702						
0.886229	4.68735	0.897516	4.70691						
0.889262	4.68745	0.900522	4.70681						
0.892295	4.68756	0.903527	4.7067						
0.895329	4.68766	0.906533	4.70659						
0.898363	4.68777	0.909538	4.70648						
0.901398	4.68787	0.912542	4.70637						
0.904432	4.68798	0.915546	4.70626						
0.907468	4.68809	0.91855	4.70615						
0.910503	4.6882	0.921553	4.70604						
0.913539	4.68831	0.924556	4.70592						
0.916575	4.68843	0.927559	4.70581						
0.919612	4.68854	0.930562	4.70569						
0.922648	4.68865	0.933564	4.70557						
0.925685	4.68876	0.936566	4.70546						
0.928722	4.68888	0.939568	4.70534						
0.93176	4.68899	0.94257	4.70522						
0.934797	4.68911	0.945571	4.7051						
0.937835	4.68922	0.948573	4.70499						
0.940873	4.68934	0.951574	4.70487						
0.943911	4.68945	0.954575	4.70475						
0.946949	4.68956	0.957576	4.70463						
0.949987	4.68968	0.960577	4.70452						
0.953025	4.68979	0.963577	4.7044						
0.956064	4.68991	0.966578	4.70428						
0.959102	4.69002	0.969579	4.70417						
0.962141	4.69013	0.972579	4.70405						
0.96518	4.69025	0.97558	4.70394						
0.968218	4.69036	0.97858	4.70382						
0.971257	4.69047	0.98158	4.70371						
0.974296	4.69058	0.984581	4.70359						
0.977334	4.69069	0.987581	4.70348						
0.980373	4.6908	0.990581	4.70337						
0.983412	4.69091	0.993582	4.70326						
0.986451	4.69102	0.996582	4.70314						
0.98949	4.69113	0.999583	4.70304						
0.992529	4.69124	1.00258	4.70293						
0.995567	4.69134								
0.998606	4.69145								
1.00164	4.69155								
