Sym0		Asym0		Sym1		Asym1		Asym2	
0.856006	5.06968	0.873012	4.7662						
0.85912	5.06963	0.87594	4.76679						
0.862235	5.06944	0.878868	4.76737						
0.865349	5.06929	0.881797	4.7681						
0.868463	5.06905	0.884727	4.76897						
0.871577	5.0687	0.887657	4.76984						
0.874691	5.06837	0.890588	4.77073						
0.877805	5.06797	0.893519	4.77178						
0.880918	5.0675	0.896451	4.77286						
0.884031	5.06693	0.899383	4.77396						
0.887144	5.06631	0.902316	4.77517						
0.890256	5.06573	0.90525	4.77639						
0.893368	5.0651	0.908185	4.77767						
0.896479	5.06434	0.91112	4.77897						
0.89959	5.06357	0.914057	4.7804						
0.902701	5.0628	0.916994	4.78184						
0.905811	5.06192	0.919932	4.78328						
0.90892	5.06103	0.922871	4.78483						
0.912029	5.06008	0.925811	4.78638						
0.915138	5.05911	0.928752	4.78794						
0.918245	5.05813	0.931694	4.78955						
0.921352	5.05708	0.934637	4.79124						
0.924459	5.056	0.937581	4.79292						
0.927565	5.0549	0.940526	4.7946						
0.93067	5.05375	0.943472	4.79632						
0.933774	5.05256	0.946419	4.79813						
0.936878	5.05135	0.949367	4.79992						
0.939981	5.05014	0.952317	4.80165						
0.943083	5.04886	0.955267	4.80346						
0.946184	5.04756	0.958219	4.80531						
0.949285	5.0463	0.961171	4.80718						
0.952384	5.04494	0.964125	4.80905						
0.955483	5.04355	0.96708	4.81088						
0.958581	5.04218	0.970036	4.81274						
0.961678	5.04083	0.972993	4.81467						
0.964775	5.03938	0.975952	4.81658						
0.96787	5.03793	0.978911	4.81848						
0.970965	5.03648	0.981872	4.82037						
0.974059	5.03498	0.984834	4.82226						
0.977151	5.03351	0.987797	4.8242						
0.980243	5.03205	0.990762	4.82612						
0.983334	5.03049	0.993727	4.82802						
0.986424	5.02899	0.996694	4.82997						
0.989513	5.02746	0.999662	4.83189						
0.992601	5.02592	1.00263	4.83283						
0.995688	5.02437								
0.998774	5.02276								
1.00186	5.022								
