Sym0		Asym0		Sym1		Asym1		Asym2	
0.868041	4.71226	0.879468	4.68098						
0.871071	4.71311	0.882478	4.68002						
0.874101	4.71396	0.885486	4.67912						
0.877132	4.71481	0.888494	4.6783						
0.880164	4.71561	0.891502	4.67752						
0.883196	4.71632	0.894509	4.67676						
0.886229	4.71705	0.897516	4.676						
0.889262	4.71774	0.900522	4.67525						
0.892295	4.7184	0.903527	4.67462						
0.895329	4.71904	0.906533	4.67403						
0.898363	4.71958	0.909538	4.67337						
0.901398	4.72017	0.912542	4.67277						
0.904432	4.72067	0.915546	4.67231						
0.907468	4.72119	0.91855	4.67176						
0.910503	4.72172	0.921553	4.67123						
0.913539	4.72214	0.924556	4.6708						
0.916575	4.72256	0.927559	4.67042						
0.919612	4.72293	0.930562	4.67002						
0.922648	4.72333	0.933564	4.66956						
0.925685	4.72369	0.936566	4.66922						
0.928722	4.72397	0.939568	4.66894						
0.93176	4.72433	0.94257	4.66865						
0.934797	4.72461	0.945571	4.66834						
0.937835	4.72486	0.948573	4.66808						
0.940873	4.72509	0.951574	4.6679						
0.943911	4.72526	0.954575	4.6677						
0.946949	4.7255	0.957576	4.66749						
0.949987	4.72573	0.960577	4.66729						
0.953025	4.72584	0.963577	4.66718						
0.956064	4.72595	0.966578	4.66708						
0.959102	4.72611	0.969579	4.66692						
0.962141	4.72625	0.972579	4.66684						
0.96518	4.72631	0.97558	4.6668						
0.968218	4.72635	0.97858	4.66678						
0.971257	4.72642	0.98158	4.66672						
0.974296	4.72645	0.984581	4.66668						
0.977334	4.72647	0.987581	4.66667						
0.980373	4.72653	0.990581	4.66666						
0.983412	4.72651	0.993582	4.66671						
0.986451	4.7265	0.996582	4.66679						
0.98949	4.72649	0.999583	4.66683						
0.992529	4.72638	1.00258	4.6668						
0.995567	4.72633								
0.998606	4.7263								
1.00164	4.72626								
